season,weekday,guests,nights,stars,dist_center,breakfast,early_book,cancel_days,price
4,4,1,2,3,14.58,0,64,-1,2054.59
1,5,1,8,,3.65,0,350,-1,3116.58
1,2,5,19,3,4.99,0,81,15,2459.68
1,6,5,13,,13.65,1,148,-1,5452.1
3,2,4,21,4,11.1,0,70,-1,3983.99
1,1,6,21,5,14.59,0,320,-1,3762.91
1,6,1,1,3,13.43,0,278,-1,2696.27
4,4,6,5,5,3.46,0,90,23,4796.75
4,5,1,11,5,11.47,0,254,23,5725.78
1,0,6,11,5,1.01,1,161,-1,4779.62
4,0,6,13,4,12.32,1,312,-1,3673.92
4,2,1,2,5,9.14,1,271,-1,4720.85
1,6,2,19,5,14.35,0,359,22,4481.14
3,2,2,16,4,14.41,0,339,-1,3233.31
1,3,5,5,4,1.05,0,175,8,2763.51
4,4,6,14,,2.66,1,280,-1,3591.44
3,5,6,19,4,7.42,0,195,3,5142.91
2,2,6,5,,13.23,0,159,-1,2405.85
3,3,6,21,3,12.27,1,300,4,3871.99
4,6,6,9,4,14.48,0,91,-1,2610.29
3,4,4,12,,9.39,0,167,-1,2635.41
1,5,3,16,3,4.07,0,140,8,2816.15
2,0,6,19,3,0.67,0,260,8,2450.5
2,3,4,15,5,3.58,0,144,-1,4520.33
2,6,2,17,3,10.23,0,238,-1,3129.37
4,4,6,15,5,13.92,0,70,-1,3780.12
4,3,2,3,4,5.02,0,186,-1,3071.2
2,2,5,17,4,13.17,0,34,-1,2072.42
3,1,3,13,3,6.11,1,183,-1,3787.97
2,0,1,9,3,4.83,0,143,-1,2279.35
3,2,3,13,4,7.78,0,307,-1,4253.85
3,2,6,16,3,6.8,1,154,-1,3890.18
4,6,6,19,4,13.73,0,189,-1,3457.49
3,6,3,14,5,7.18,0,261,-1,7217.58
2,4,3,8,3,4.38,0,102,-1,1500.0
4,6,5,19,4,12.69,1,279,-1,4153.2
1,3,2,3,5,14.98,1,242,-1,4305.84
1,0,1,21,5,9.83,1,86,16,5223.83
4,2,3,18,5,3.98,1,132,-1,5820.54
2,4,1,16,5,3.81,0,198,-1,4635.33
1,0,3,14,4,1.15,1,85,-1,2764.33
1,6,2,16,5,1.44,0,92,-1,5406.43
3,6,1,17,5,13.75,0,180,-1,6480.0
3,3,4,20,,1.72,0,158,2,5004.26
2,6,2,11,4,7.42,0,34,11,3893.39
4,2,1,13,4,10.56,0,97,-1,2397.97
2,5,3,11,4,12.8,0,146,-1,2867.22
4,2,3,4,3,2.82,1,33,-1,3258.76
1,2,2,14,4,6.74,0,210,5,3262.24
3,6,2,5,4,4.0,1,168,18,5666.84
2,0,3,4,4,4.06,0,121,6,2886.61
2,6,1,1,3,4.77,1,308,-1,3135.94
4,0,4,14,4,8.93,0,207,-1,2302.38
4,0,5,7,3,0.54,1,125,17,3073.61
2,0,2,10,3,6.31,0,191,11,2733.55
4,4,3,2,4,3.05,0,61,-1,3682.05
2,1,1,10,4,14.52,1,54,15,2817.21
2,6,2,3,3,8.87,1,347,-1,2853.09
2,4,1,21,4,13.06,0,10,29,2745.79
1,2,2,8,4,3.18,0,239,13,2847.12
4,4,3,10,,12.21,0,307,-1,4438.48
3,3,1,8,4,6.4,0,223,-1,4673.27
3,5,3,14,3,2.91,1,25,-1,4563.06
4,0,1,18,4,11.49,0,329,-1,3791.47
2,6,2,9,5,11.5,1,342,-1,5771.78
3,3,5,9,4,14.94,1,47,-1,3579.78
3,6,5,4,5,11.78,0,300,20,6422.2
4,5,4,3,,2.44,0,288,-1,4629.44
3,3,4,14,4,5.04,0,77,-1,4448.79
2,6,6,14,5,6.94,1,8,22,5068.07
4,2,3,21,4,2.16,0,333,-1,4033.15
2,0,1,16,,11.88,0,227,-1,3199.09
3,3,4,5,,8.04,0,246,-1,4520.89
3,2,2,20,5,14.18,0,104,-1,5623.7
2,0,5,15,4,8.96,0,1,-1,3709.06
1,1,1,21,5,7.99,0,269,-1,4618.18
3,2,6,9,3,1.35,0,163,-1,2864.92
1,4,5,7,,2.5,1,34,13,3532.19
3,6,1,13,5,12.79,0,63,-1,5527.76
1,0,4,8,3,14.86,1,105,-1,2136.17
1,3,4,12,4,6.4,0,243,3,3328.32
1,5,3,4,,12.21,1,352,14,5108.08
2,3,6,16,3,9.53,0,8,-1,1500.0
1,4,1,6,4,14.4,0,204,-1,4120.13
1,6,6,5,,3.8,1,42,-1,3941.07
1,4,2,1,4,8.31,1,265,-1,3463.63
3,3,6,14,3,6.31,0,184,-1,3646.99
1,6,4,9,,8.26,0,32,-1,2313.73
3,5,3,18,,4.25,1,53,19,4731.82
1,0,4,6,3,7.62,0,231,17,2257.43
1,6,5,15,3,9.48,1,268,-1,3899.37
2,2,4,16,4,1.49,1,151,-1,2943.24
3,6,1,8,4,11.22,0,61,-1,4399.74
1,4,3,19,4,10.69,1,167,-1,3087.93
3,4,1,5,3,13.24,0,314,-1,3901.06
3,4,2,14,4,6.56,1,311,-1,4082.33
4,5,2,7,4,1.21,0,63,-1,4422.87
2,6,4,4,,7.08,0,59,-1,5447.35
2,6,3,21,4,2.32,1,278,-1,5355.31
2,1,6,1,5,9.82,0,154,-1,4630.14
4,5,3,4,3,0.99,1,107,16,3526.95
4,0,3,14,,5.8,0,316,3,4056.17
2,0,3,16,4,1.52,0,299,-1,2400.0
4,0,4,7,5,0.35,0,56,-1,5668.43
4,0,1,10,4,14.42,1,42,13,3847.2
4,0,4,10,4,14.94,0,317,-1,2883.12
2,3,6,4,3,8.47,1,348,-1,2555.19
2,4,1,12,4,3.81,0,111,-1,2690.12
2,5,6,6,,13.69,0,329,-1,2248.78
4,3,5,13,,13.87,1,222,20,3023.77
2,5,5,21,3,12.86,0,194,-1,2835.3
4,1,1,1,5,8.3,0,180,-1,4581.83
1,6,4,8,4,1.4,1,170,-1,4423.45
4,2,6,16,5,1.6,0,359,-1,6365.16
3,4,6,5,,13.48,1,256,2,6492.5
2,1,2,7,5,13.17,1,48,-1,4014.46
2,3,6,3,5,6.69,0,47,-1,4268.1
3,2,4,21,5,5.12,1,226,-1,5130.23
4,6,2,2,3,9.77,1,206,-1,3929.71
1,1,4,2,3,12.16,1,225,25,1978.77
3,6,3,20,,11.06,0,180,-1,3915.51
3,6,6,10,4,9.35,1,10,-1,5753.51
4,5,3,20,3,3.7,1,316,27,4159.79
2,2,5,9,4,4.16,0,120,-1,2997.85
4,5,5,18,4,10.94,0,87,-1,4444.07
3,6,1,6,,12.1,0,100,-1,6349.39
3,1,6,20,4,2.01,1,98,-1,5215.66
2,6,2,6,4,3.05,1,21,-1,3977.68
2,3,3,10,4,10.3,0,103,5,3049.46
2,6,4,9,4,6.02,1,70,11,3771.49
4,5,6,9,5,8.58,0,285,-1,5777.07
2,2,1,3,3,9.34,0,315,11,1894.55
3,1,4,12,4,11.71,0,54,-1,4132.1
3,5,3,11,4,12.14,0,126,-1,4669.26
1,6,6,14,4,4.42,0,38,-1,4158.91
4,3,3,19,3,8.26,1,138,-1,2582.72
1,4,6,10,3,2.12,0,131,6,1641.99
3,3,6,19,3,12.68,0,235,-1,3038.71
1,6,3,5,4,12.73,1,160,-1,3729.62
3,3,3,9,5,4.7,1,44,-1,6403.39
1,4,4,1,4,2.66,1,164,-1,2906.93
2,3,1,15,3,1.33,0,339,-1,2192.07
1,4,3,4,4,8.75,1,225,-1,3895.96
2,6,5,7,3,1.64,0,148,25,2513.2
2,4,1,6,5,10.3,0,313,-1,4908.54
4,5,5,15,4,10.27,1,306,-1,4506.74
2,5,4,6,5,9.33,0,326,-1,5216.25
2,4,3,7,4,13.19,1,143,18,3200.85
1,1,1,20,5,5.86,1,223,-1,6328.24
3,2,3,3,3,13.56,0,177,-1,2699.07
4,1,6,21,,0.84,1,330,-1,3071.48
2,4,3,13,3,1.96,0,175,17,2680.35
4,2,1,2,4,6.36,0,28,9,3137.96
1,5,3,3,,9.03,1,297,-1,4277.12
2,2,3,13,4,0.78,1,97,25,3681.92
1,4,2,9,5,8.64,0,186,5,4073.86
4,5,2,19,3,4.82,1,329,-1,3705.73
1,2,1,18,,13.34,0,223,-1,1572.52
4,2,1,5,5,8.14,0,107,15,4764.84
1,1,6,10,4,8.94,1,83,-1,2038.2
4,2,6,14,5,14.2,0,257,-1,5219.63
3,6,3,21,4,11.53,1,135,-1,5598.09
1,4,5,17,,6.74,1,113,-1,3053.16
1,0,1,3,3,7.31,1,296,-1,3046.83
3,0,3,7,5,9.82,1,127,19,6613.5
3,0,5,9,5,3.24,1,88,-1,6188.74
1,4,2,5,5,1.6,1,138,-1,4424.52
3,0,6,4,4,4.88,0,23,-1,4449.13
2,1,1,3,5,11.74,1,34,-1,5171.02
4,4,3,13,4,4.08,0,132,-1,3524.37
4,6,2,9,4,2.22,0,105,-1,4169.85
4,5,4,7,5,3.52,0,269,9,5873.83
2,6,2,8,3,10.28,1,273,11,3032.23
3,4,3,10,3,9.33,0,103,-1,2021.91
3,4,6,1,4,10.42,0,173,-1,4653.74
1,2,5,20,4,5.03,0,224,-1,4445.9
3,2,4,21,4,13.54,0,67,-1,3259.18
1,2,4,21,4,6.94,0,56,-1,2461.51
2,3,6,1,5,7.85,1,39,-1,4297.18
4,1,4,19,4,14.25,0,212,-1,2398.09
4,4,1,2,3,14.7,1,172,24,2348.59
4,6,3,12,4,10.02,0,111,-1,4023.27
3,4,4,13,5,14.19,0,317,-1,5859.16
1,2,2,14,,8.26,1,278,3,2282.31
1,4,5,5,4,4.82,0,215,-1,4465.73
2,5,3,3,3,4.93,0,200,-1,2883.99
3,4,6,17,4,8.52,1,82,-1,4625.91
2,6,2,1,3,9.19,0,218,-1,2113.42
1,0,1,14,4,6.76,0,103,-1,2549.89
1,5,4,6,,13.29,0,50,-1,2944.95
4,5,2,17,5,6.57,0,256,6,5295.99
3,4,3,4,4,4.32,0,76,-1,4724.6
1,3,2,6,5,0.42,1,3,-1,4638.63
4,2,1,1,4,14.57,0,310,21,2901.95
3,1,5,9,3,12.42,0,88,-1,3339.9
2,1,4,4,3,9.35,1,137,-1,1950.47
3,0,3,9,5,12.51,0,249,16,6117.72
3,1,4,9,,12.21,0,362,-1,3827.84
1,1,4,13,5,14.0,0,29,-1,2990.77
1,2,6,17,3,5.98,0,223,4,2119.85
3,2,4,21,,8.46,0,157,-1,3708.88
1,3,2,3,4,1.75,0,4,-1,3510.9
1,6,2,6,4,14.49,1,270,-1,4075.75
1,0,5,20,3,14.78,0,47,27,1500.0
4,1,1,15,4,11.9,1,352,-1,3853.47
4,3,3,14,4,6.98,0,203,-1,2273.9
3,0,2,13,4,7.6,0,280,-1,4549.31
1,5,4,9,3,6.7,0,274,28,2549.78
4,1,1,15,4,4.61,0,58,-1,4045.17
3,1,3,14,4,8.06,0,180,20,4060.36
1,2,3,4,4,1.09,1,166,-1,3583.06
2,4,3,11,4,14.88,1,260,-1,2482.68
1,0,3,2,,6.53,0,212,0,4987.71
1,1,5,16,,13.93,0,99,-1,2394.53
4,0,3,19,5,10.95,0,18,-1,4537.35
3,6,1,16,4,4.56,1,323,-1,7296.89
3,3,2,7,3,3.56,0,23,-1,3531.02
4,3,1,11,,14.94,0,89,17,3871.16
1,4,4,12,,11.65,0,146,29,1500.0
2,1,6,4,,3.97,0,314,27,3374.93
1,6,5,16,,1.29,0,316,12,4346.94
1,2,5,16,3,10.54,1,31,21,1500.0
2,1,4,7,4,4.75,0,361,22,3225.9
4,0,1,13,4,3.55,0,44,-1,2913.9
3,5,1,5,,11.1,1,231,-1,5451.25
4,3,4,1,4,10.29,0,129,-1,2772.97
4,0,6,5,,7.38,1,224,-1,5159.29
1,4,3,14,4,14.16,0,300,12,2246.91
3,3,3,11,3,10.29,0,160,24,2025.99
3,2,2,2,5,13.43,0,278,-1,5588.9
4,3,1,18,3,3.1,0,225,-1,2889.97
2,5,1,15,,4.66,0,105,-1,3839.14
4,6,4,14,,1.84,0,68,0,1981.22
2,1,4,13,3,4.78,0,207,24,1500.0
3,5,3,2,,14.59,1,198,-1,4828.11
4,6,1,19,4,14.45,0,136,-1,2923.31
1,5,1,8,3,11.48,1,243,-1,3557.35
4,1,5,17,3,7.96,0,360,-1,3023.34
3,3,2,15,,11.78,1,87,6,5064.79
1,4,2,20,4,8.44,0,48,-1,1500.0
1,1,3,21,5,0.35,0,25,27,4958.83
2,1,6,14,5,7.67,0,223,23,4552.69
1,6,1,3,4,9.1,1,282,-1,3837.76
1,2,5,17,5,4.21,1,168,-1,4963.51
4,3,1,3,4,3.29,0,338,-1,3582.8
3,1,4,13,,4.32,1,210,-1,3966.47
2,4,3,18,4,9.47,0,106,16,1680.46
4,0,6,1,3,2.45,0,342,-1,2165.88
1,3,2,7,4,10.89,1,321,-1,3725.93
1,2,1,5,4,6.51,0,316,13,3358.65
2,5,6,2,3,5.49,0,322,-1,2872.56
3,1,3,17,3,12.17,1,321,15,3094.43
2,4,2,21,3,7.74,1,204,-1,1842.17
4,3,1,10,5,5.86,0,223,-1,4794.09
2,4,5,4,5,13.21,0,42,-1,4694.17
1,4,3,9,,5.71,0,106,9,2242.18
4,6,1,21,,12.93,0,61,-1,2098.1
1,5,2,11,3,7.71,0,12,-1,2642.97
3,2,2,12,5,3.36,1,82,-1,6848.58
1,3,5,12,3,9.31,0,279,20,1632.42
1,1,3,18,5,4.49,0,352,-1,5250.75
2,2,3,4,4,2.46,1,76,-1,3325.76
1,1,6,9,5,1.57,1,94,12,4745.39
4,0,1,8,4,3.85,0,165,24,2685.46
4,4,6,19,4,11.13,0,7,-1,3287.06
3,0,2,13,4,12.62,1,313,-1,4016.66
4,6,2,2,5,12.97,0,157,-1,4239.82
2,4,5,19,5,4.27,0,18,-1,4255.24
3,5,5,14,4,10.02,0,285,-1,4605.54
4,2,3,5,4,3.69,0,54,-1,2952.57
2,1,6,10,5,9.45,0,173,-1,4527.81
4,6,2,17,,13.34,1,165,28,5871.08
4,5,1,20,4,0.9,1,272,-1,5574.64
1,1,4,16,3,14.78,0,353,-1,1633.72
4,2,1,17,3,12.46,1,36,19,1500.0
4,3,5,1,5,11.5,0,310,-1,4598.4
2,6,1,21,3,10.46,1,324,10,3501.18
2,0,2,15,3,11.62,1,41,-1,2514.31
1,0,6,17,3,14.92,1,254,-1,2411.6
4,1,3,11,4,11.62,0,64,-1,3193.68
1,1,6,5,4,5.47,1,335,1,3924.7
4,1,4,4,3,9.32,0,93,-1,2996.85
3,6,3,21,3,5.25,0,9,-1,4043.03
3,2,4,9,,14.56,0,179,-1,3750.96
1,3,4,16,5,13.53,0,279,-1,4453.09
1,0,2,12,3,8.64,0,20,-1,1500.0
1,5,2,18,3,11.78,0,179,0,2737.01
2,4,5,3,,13.67,0,358,-1,2254.58
2,6,5,15,5,3.88,1,78,24,5680.77
2,6,4,18,,8.82,0,132,-1,2128.79
1,2,6,12,4,7.38,0,163,-1,2375.49
4,0,5,13,,11.64,0,114,-1,4094.64
3,3,2,1,3,5.87,0,277,27,3273.75
1,2,5,4,3,10.72,0,51,-1,1723.99
2,5,4,8,4,6.22,1,83,-1,3895.83
2,0,3,19,5,1.93,1,283,21,4487.62
1,2,6,21,4,1.87,0,286,-1,3239.31
1,0,6,21,,2.05,0,308,-1,4440.58
2,0,1,5,4,0.78,0,151,24,3334.75
4,6,5,11,,8.13,0,253,-1,4226.32
2,3,6,17,3,10.18,1,300,19,2693.44
2,6,2,17,3,2.16,0,129,-1,2309.74
1,4,3,2,,9.29,1,62,-1,3577.12
4,3,2,1,3,9.09,1,338,-1,3080.05
2,0,5,4,3,2.46,0,40,-1,2300.47
2,2,4,9,,6.24,0,88,-1,3947.06
3,5,1,2,5,11.4,0,278,-1,6455.28
1,3,1,3,3,0.55,0,177,-1,1911.3
3,4,3,6,4,2.46,0,329,-1,4448.58
3,0,6,13,3,14.94,1,160,-1,2915.32
2,5,6,15,3,11.08,1,42,-1,2136.64
1,3,6,11,4,7.12,1,54,-1,2752.53
4,6,1,10,4,9.56,1,50,-1,4230.83
2,6,4,3,3,12.74,0,353,-1,1645.6
4,3,6,20,4,12.68,0,164,23,3435.31
4,3,2,9,3,5.07,0,62,-1,2952.79
1,3,6,10,5,7.52,0,322,2,4078.17
3,5,4,21,4,9.68,0,248,-1,5569.13
1,6,3,12,4,1.36,1,326,-1,4233.91
4,2,3,8,3,14.2,0,106,23,1500.0
2,4,1,21,,6.66,0,176,17,3073.93
4,4,4,21,4,5.75,1,128,7,4401.32
2,0,2,21,5,13.63,1,254,9,4529.94
2,1,4,17,,2.04,0,192,12,2566.62
1,2,2,5,5,0.88,0,93,4,2968.47
4,6,2,8,,10.37,1,95,19,3850.95
3,0,4,18,3,5.96,0,176,-1,3489.92
4,0,5,11,4,11.54,1,46,-1,4002.02
4,3,4,10,4,1.31,0,126,-1,3481.14
3,1,2,15,5,5.94,1,265,-1,6286.01
1,6,6,6,4,3.76,1,299,-1,4666.93
4,1,3,19,4,11.17,1,239,-1,3827.32
4,2,3,17,3,3.64,0,299,-1,2323.2
2,1,1,10,3,7.03,0,224,-1,1500.0
4,0,3,5,4,12.34,1,364,-1,3450.86
3,1,5,16,4,13.76,0,3,-1,3998.75
2,1,2,12,4,10.92,1,63,-1,2876.25
1,4,4,21,3,6.61,1,309,-1,3228.73
2,6,4,5,3,8.71,0,235,-1,3083.78
3,6,5,21,4,10.44,1,252,-1,4962.87
3,0,3,1,5,13.16,0,168,-1,4979.42
2,5,2,2,4,13.36,1,29,-1,2644.82
1,1,3,5,4,13.99,1,70,-1,2462.53
2,1,1,19,,12.22,0,229,25,1749.81
1,3,3,15,3,2.46,0,349,-1,2601.09
2,6,1,1,4,11.29,1,135,-1,3658.42
3,1,4,11,4,12.27,0,84,-1,4778.06
4,6,2,18,5,13.2,0,364,-1,4691.71
4,1,6,3,,13.89,1,326,27,3046.71
1,4,1,9,3,7.78,0,196,-1,1848.97
1,0,3,4,4,9.93,0,159,-1,2104.8
1,6,3,13,4,0.44,0,207,-1,3701.77
3,2,4,9,3,8.72,0,39,16,2685.69
2,0,5,3,5,7.26,1,189,-1,5083.62
3,3,6,16,5,14.45,1,217,12,6012.39
4,0,5,8,4,13.56,1,154,15,3151.98
1,1,3,7,4,12.02,0,122,4,1628.09
2,3,5,17,4,1.14,1,219,-1,3383.55
4,0,6,16,4,6.21,0,288,-1,2727.0
4,3,6,21,3,10.53,0,321,-1,2401.94
4,2,2,18,3,0.74,1,104,-1,3575.91
3,0,5,16,3,3.77,0,78,4,3079.12
1,6,2,15,4,13.35,0,198,6,2107.84
4,6,3,2,4,2.21,0,211,-1,4050.77
1,5,3,20,4,1.06,1,12,-1,3906.17
3,1,3,4,4,8.83,1,351,22,5170.21
4,3,4,5,4,14.21,0,284,-1,2789.27
3,5,5,7,4,12.57,0,323,4,5772.08
3,5,1,15,4,14.63,0,137,-1,3357.04
1,4,6,17,4,11.38,0,355,-1,1951.88
4,3,1,10,4,6.73,1,75,-1,4109.75
3,5,3,20,5,14.22,1,185,-1,7006.57
4,4,5,9,4,6.57,1,213,-1,4400.83
1,5,2,16,3,5.45,1,354,-1,3336.39
3,1,1,3,5,6.89,1,185,20,6928.93
1,2,3,9,4,12.27,1,359,4,3606.65
4,4,1,8,3,13.79,1,208,26,2377.87
4,2,1,7,3,5.56,1,69,-1,2664.08
1,3,6,17,4,7.1,0,44,-1,1775.73
2,1,1,5,4,13.51,0,177,-1,2645.66
3,4,3,7,4,0.99,0,175,-1,4067.17
4,3,6,13,3,11.82,1,269,8,3047.63
4,5,3,18,4,6.98,0,352,-1,4393.81
3,6,4,14,,5.83,1,171,0,4438.04
1,0,4,18,3,6.87,1,243,-1,2972.63
1,3,4,3,,6.45,0,155,-1,2564.43
1,2,1,17,4,11.42,0,188,-1,3270.89
2,1,5,19,4,13.94,1,198,-1,2810.4
2,1,3,7,5,7.52,0,74,-1,4725.2
4,3,4,21,3,12.54,0,32,-1,2303.87
1,5,5,4,3,11.06,1,194,-1,2603.31
3,0,4,15,3,5.16,0,92,-1,3336.08
4,2,4,8,4,8.93,0,133,23,1673.88
3,3,5,16,,10.1,0,191,26,4164.18
4,3,4,1,4,0.65,1,105,-1,3301.64
2,6,1,16,4,6.12,1,230,7,4360.19
4,1,1,2,,14.89,0,298,5,3842.07
2,2,6,2,4,9.67,1,27,17,4618.98
4,0,1,8,4,5.21,1,313,-1,4425.78
1,1,2,12,,3.98,1,14,-1,3487.56
3,3,6,11,3,3.38,1,151,-1,3610.46
1,1,4,6,4,6.2,1,362,-1,2745.65
4,1,2,19,4,3.14,1,89,-1,3440.8
4,4,3,18,,2.29,0,189,20,2360.44
4,1,5,5,4,5.65,0,192,13,4016.44
2,5,3,15,5,9.22,0,25,-1,3467.67
3,1,2,8,3,2.45,1,109,-1,3896.39
3,5,1,6,3,0.95,0,350,-1,4776.15
4,2,4,12,4,0.81,0,128,-1,4212.77
4,1,6,19,4,4.23,0,81,-1,2793.75
2,0,4,12,3,3.09,0,208,-1,2004.27
1,5,1,12,5,8.23,0,45,-1,5143.69
1,5,4,9,4,7.0,1,0,-1,3562.09
3,3,5,10,5,5.07,1,50,21,6214.29
2,2,5,17,4,12.55,1,163,-1,2628.11
4,1,5,18,5,7.72,1,324,-1,5012.22
3,6,3,16,4,1.65,1,324,11,6700.87
2,0,1,4,3,4.65,0,321,-1,2674.19
1,3,5,18,5,14.61,0,98,-1,4109.35
2,2,2,3,3,14.66,0,285,-1,1500.0
1,5,5,16,,4.04,1,257,-1,6101.17
2,0,6,14,,2.76,0,99,-1,3117.76
3,1,3,9,5,7.59,1,358,7,7309.36
1,6,2,6,4,7.38,1,24,-1,2765.41
3,4,1,4,4,6.33,0,146,-1,3597.9
3,4,1,2,3,8.08,0,242,-1,3312.25
1,2,6,10,,3.71,1,70,26,3411.86
1,6,5,11,4,1.99,1,359,7,3893.47
4,0,2,7,4,8.69,0,13,-1,3150.89
4,3,6,5,3,14.01,1,288,-1,1978.87
4,0,2,4,,2.32,1,292,11,2755.0
3,6,5,6,4,10.66,1,362,-1,5142.23
3,5,5,2,3,6.74,0,285,-1,4601.73
4,4,4,2,4,4.62,0,205,-1,3573.42
3,2,4,16,5,12.84,0,268,-1,4713.77
3,1,5,13,4,7.01,1,337,-1,5087.55
1,0,3,21,4,8.87,1,293,0,4152.57
1,4,6,7,5,6.81,1,72,-1,4957.12
3,3,4,5,3,1.49,1,86,-1,4491.35
4,2,5,17,4,9.05,1,350,26,3966.35
2,1,2,13,,6.46,1,321,7,3772.18
4,0,6,15,4,1.58,0,165,-1,3052.24
2,3,4,3,4,9.06,0,296,-1,2705.14
4,1,3,4,,0.45,1,230,-1,3717.09
1,5,6,15,3,3.37,1,191,-1,3412.48
3,4,6,18,4,11.78,0,55,-1,3484.39
3,5,1,3,4,0.86,0,214,-1,4702.47
1,4,2,7,3,9.81,0,304,-1,1610.55
2,3,3,8,3,14.26,0,186,-1,1500.0
2,5,3,11,5,2.82,1,95,-1,5347.67
2,4,3,9,4,6.43,0,244,28,3487.18
1,2,2,20,4,8.76,0,166,-1,2627.85
2,3,3,12,5,6.92,1,310,-1,4862.42
1,4,1,5,4,9.42,0,258,-1,3247.28
4,0,4,1,,6.24,0,135,10,4579.78
4,4,2,14,5,2.48,0,206,-1,5577.28
1,5,3,3,4,1.61,0,248,-1,4087.18
3,2,5,15,4,11.24,0,253,-1,4173.72
4,1,4,10,4,3.81,1,328,27,3968.26
2,1,6,10,5,12.76,0,15,-1,3868.72
1,4,2,3,4,11.22,1,281,29,3754.88
2,1,5,6,3,1.03,0,159,2,1733.41
2,4,6,5,3,3.26,1,337,-1,2612.67
3,2,5,19,3,4.59,1,263,-1,4148.51
2,1,3,14,5,9.04,0,358,-1,4551.95
3,5,2,17,5,12.2,1,59,-1,6193.62
4,5,3,12,4,1.19,0,267,24,4638.41
1,0,6,9,4,3.97,0,186,-1,2954.34
2,4,1,3,,5.83,1,186,7,4759.66
1,1,5,18,4,3.0,1,43,-1,3983.78
2,5,1,4,3,8.32,1,165,-1,2111.89
1,6,6,14,4,7.33,1,152,10,4191.23
2,2,3,6,5,4.95,1,151,18,4307.87
2,2,4,15,,7.9,1,96,-1,2585.3
2,6,5,17,4,5.53,0,188,27,3717.51
2,6,4,5,3,5.34,0,136,-1,3344.43
2,0,2,6,4,4.2,0,216,-1,3120.17
2,2,5,21,5,8.24,0,339,-1,4827.21
2,2,1,5,4,6.83,0,303,-1,2351.04
2,1,4,19,,3.19,1,208,-1,3658.04
2,4,6,14,3,0.49,0,51,-1,1963.49
1,3,2,4,5,2.52,1,197,-1,4080.33
3,2,5,5,3,0.93,0,35,-1,3826.24
2,2,6,11,3,6.64,1,104,-1,1728.63
3,3,2,2,5,3.61,1,359,-1,7177.07
2,2,1,2,5,6.48,0,11,20,3683.88
2,1,6,20,4,5.14,1,167,-1,3807.69
1,1,5,12,4,8.21,0,213,-1,3138.12
4,3,2,16,4,10.94,1,41,-1,4484.17
4,5,3,17,3,7.35,0,348,28,3616.01
1,2,5,4,,1.21,0,341,-1,2203.66
3,5,5,14,4,0.56,1,66,-1,6435.5
4,2,5,7,,3.43,1,168,-1,2695.3
1,4,5,15,5,6.55,0,151,-1,3428.6
1,2,3,16,3,0.96,1,196,-1,2371.62
4,1,6,8,4,5.12,0,12,-1,3073.02
3,0,6,2,,13.34,0,228,-1,4521.3
1,6,6,19,4,1.62,0,161,-1,3684.84
2,0,1,1,4,14.24,0,102,-1,2492.17
3,0,3,4,5,12.89,1,130,-1,5931.13
3,0,3,21,4,12.53,1,95,22,4587.41
4,6,2,11,4,13.0,0,215,29,3714.65
4,5,4,10,4,1.48,1,200,-1,4606.33
2,6,6,18,3,2.52,0,130,-1,2620.69
1,5,4,1,,2.28,0,201,5,4317.75
4,6,2,17,4,1.94,1,290,-1,4921.32
4,6,3,16,5,5.12,0,275,24,5616.99
3,2,2,12,5,12.5,0,360,23,5660.04
4,5,5,16,3,4.0,1,331,-1,3657.08
4,2,2,9,3,3.89,1,47,8,3122.77
4,4,2,17,3,10.24,0,42,-1,1903.13
4,2,5,3,5,1.72,0,80,-1,5350.21
3,0,4,18,,5.6,0,67,-1,3343.15
2,3,5,15,4,4.64,1,233,-1,3243.31
2,3,1,15,4,12.76,1,240,17,2749.29
1,1,2,16,4,7.86,1,198,19,2608.49
4,1,2,20,3,9.8,1,182,-1,2918.54
3,2,4,1,3,2.2,1,209,4,4039.97
1,6,3,1,,13.96,1,153,-1,3460.32
1,6,5,4,3,5.04,0,158,9,2259.29
2,3,3,13,3,10.69,1,181,14,2224.86
3,0,1,4,3,14.33,1,183,-1,3019.89
3,5,5,8,4,7.78,0,55,-1,5314.85
3,0,1,13,4,7.76,0,126,-1,4025.92
2,0,1,8,3,2.02,0,52,25,1527.41
2,2,1,14,,6.04,1,199,-1,3769.44
2,2,6,1,3,12.83,0,33,-1,1500.0
2,4,5,9,,2.29,1,45,-1,2129.63
2,0,5,1,3,13.79,0,207,-1,2708.62
4,6,6,7,4,10.11,1,339,-1,4918.75
4,6,4,20,3,6.49,0,329,-1,3866.6
3,0,6,13,5,8.33,1,49,3,5663.4
1,2,2,15,3,2.51,0,196,-1,2448.5
3,2,3,9,5,3.5,0,10,-1,5634.47
1,4,3,16,5,4.51,0,230,23,4800.76
2,4,1,17,,5.96,0,85,-1,2470.9
1,1,5,9,5,13.76,1,330,4,5304.29
3,3,5,6,,5.7,1,145,-1,3839.3
3,0,1,20,3,8.0,0,158,16,3073.14
1,6,2,12,3,2.68,0,317,-1,2997.21
4,0,3,16,3,11.12,1,22,-1,2230.44
2,4,6,21,4,8.54,1,359,-1,3131.58
2,4,4,15,4,6.77,0,180,-1,3459.63
3,1,2,7,,14.22,0,61,14,2145.74
4,3,5,10,4,13.39,0,73,11,3360.65
1,1,1,4,3,9.99,0,16,-1,1500.0
