days_since_last_visit,visits_last_30d,avg_session_len_min,classes_attended,trainer_assigned,promo_used_last_90d,contract_type,days_to_expiry,feedback_score,missed_classes,churn_30d
1,6,69.97054176331315,6,0,0,3,27,4.449463667801621,1,0
19,7,67.0844532220446,4,0,0,5,43,3.321325354866386,1,0
10,6,43.51749328856901,3,0,1,5,42,4.8286608123743715,1,0
23,3,95.13690430511681,2,0,1,3,30,3.180839894590461,2,0
16,1,54.05115572590897,0,0,1,5,52,2.4853551185435556,2,1
19,8,87.07396549280818,5,0,0,3,0,4.419249740984379,1,0
5,4,50.93888621068352,1,1,0,4,19,4.201647527262528,0,0
4,8,75.85156059964422,8,1,0,5,11,4.54717801188678,0,0
13,3,65.6354356413724,2,1,1,5,16,3.473641839871808,1,0
3,6,47.16599387118862,3,0,1,5,14,3.659452435145612,1,0
25,1,68.81482405318143,0,0,1,3,33,3.310715548381101,2,1
11,5,62.74863067363823,4,0,1,5,49,4.911494811462344,2,0
3,7,73.83159083970862,6,0,0,4,15,3.5265084775500535,1,0
14,2,48.364323219181486,0,0,0,5,3,3.2057618045515497,4,0
43,0,58.741754516692104,0,0,1,3,7,3.7547445252922294,2,0
1,7,72.1329437771918,4,1,0,5,33,3.4045264107102082,1,0
1,8,32.583442391883366,4,1,1,4,45,3.8821662585690295,1,0
27,2,42.68636609558153,0,0,1,3,24,2.4039671134815794,4,0
1,4,60.604411569880575,5,0,0,4,14,3.630665073613653,2,0
0,8,62.70041040367721,11,0,2,3,27,2.469195789794436,1,0
6,6,58.56657035223447,8,0,0,4,8,3.8433364088633173,2,0
9,5,71.97492501040286,2,1,1,5,1,2.9819466627166937,4,0
12,5,58.496125770165406,0,0,1,4,16,3.0024586541240885,4,0
10,7,75.33915405727863,7,0,1,4,57,3.8728712126197373,0,0
36,5,64.85244697515121,2,1,0,4,9,3.5624416466136877,1,0
21,3,43.23187590420795,2,0,1,2,8,4.497491345332048,3,0
61,1,62.42565433994497,0,0,1,3,30,2.9383488912841624,5,1
9,7,58.82376695635604,4,0,1,4,1,4.1810124452206,2,0
1,7,49.93368256897672,2,0,0,3,23,3.0612833745545234,1,0
46,2,37.241031018151105,2,0,1,3,18,3.735529817464369,1,1
0,11,42.30217628135379,8,1,0,4,16,4.06138486608562,0,0
22,3,,4,0,1,3,42,4.099331679517366,2,0
0,14,75.88143779232972,11,0,0,3,48,4.36642374144119,1,0
21,4,,2,0,2,4,9,3.5711162018556655,3,0
41,3,78.33175436297613,3,0,0,2,49,3.8208127930967692,2,1
7,6,44.66666278175913,2,0,1,5,54,4.640376040120952,2,0
4,2,49.410080210663565,0,0,1,5,27,3.3609014432481,2,0
3,4,51.56487175616348,2,0,2,5,37,3.922632887706589,1,0
10,4,,3,1,0,2,47,4.069335007572259,0,0
2,16,63.60496754848296,5,1,1,5,27,5.0,2,0
16,5,69.40110108867756,5,1,2,5,58,4.386876030554859,2,0
6,4,78.83528879988512,2,0,4,5,49,3.635032121638783,1,0
5,5,30.0,1,1,2,2,51,3.369183732818686,1,1
9,3,90.3608020000499,0,0,0,4,49,3.7904106588630566,2,0
11,4,44.08663989024246,5,0,1,5,0,3.3523808805412374,0,0
2,9,,5,0,0,4,59,4.695455779628598,0,1
18,2,74.41046658291444,1,0,1,4,2,4.68722778347056,3,0
32,1,69.63373022573255,0,0,1,4,14,3.849347763955442,2,1
4,6,76.80713881304182,4,0,0,4,51,4.208731903239404,1,0
2,6,75.26751331802427,3,0,2,1,9,4.323292583906735,4,0
21,9,66.25554029853723,9,1,0,4,20,4.195470348889935,0,0
3,8,71.25269927505893,3,1,0,2,36,4.660681240570111,1,0
0,9,41.43107690542455,9,0,0,4,14,3.686875238184461,0,0
14,3,,5,0,2,3,22,4.858059060897432,2,0
4,10,,7,1,1,4,13,4.853298842503872,0,0
2,3,30.0,1,0,0,2,14,4.10406863021764,6,0
59,1,45.91380378663785,1,0,0,5,9,4.509198180159291,2,1
5,12,44.48011053639573,13,1,1,5,55,4.359899004492819,1,0
35,4,46.03223954957697,3,0,1,3,8,3.963121109532062,3,0
2,11,70.01423508620928,5,1,3,2,43,3.315194192043692,0,0
25,0,48.501405371539505,0,0,0,2,38,4.2265341892391355,0,1
10,8,72.67241773481774,5,0,0,5,4,4.14950118248732,2,0
1,11,36.48963281438077,11,1,1,4,24,4.322662118660891,0,0
19,4,50.19873341302322,2,0,0,4,55,4.3859663652087155,4,0
33,1,54.14335275034905,0,0,0,2,41,2.658110191613888,6,1
2,4,77.79242355534555,4,0,0,4,56,3.740348670937573,4,0
19,7,60.92085414346352,5,1,1,5,25,3.868055854804506,1,1
8,8,64.37369733666529,8,0,1,5,7,4.569312913155041,1,0
21,5,43.541011579243595,4,0,2,4,21,4.562430709546371,1,0
18,6,72.77207796295885,1,0,0,2,51,4.961814327631752,1,0
0,9,59.117088427482216,5,0,1,2,24,4.322039514477885,2,0
2,11,33.698528081445005,6,1,0,1,47,4.201233921671888,0,0
9,5,70.50862888835772,1,0,0,3,11,4.628939002118879,1,0
40,3,64.37537220743751,2,0,0,2,8,4.067788057108394,0,0
6,11,54.84044650616683,10,1,1,3,9,3.908422113053161,0,0
14,4,54.82463195147417,3,0,0,4,47,3.6829955288248923,1,1
0,9,43.943849558893795,6,0,3,5,9,3.803912202898569,2,0
18,10,77.37918460258976,5,0,0,4,8,5.0,2,0
13,3,70.90551837920539,2,0,1,5,25,5.0,0,0
18,8,44.123965432872716,4,0,2,5,34,3.6548088442965967,0,0
35,1,60.759183824235876,1,0,2,2,26,4.478818348361884,3,1
2,6,49.361592429386086,7,1,1,5,59,4.503746680463309,0,1
4,8,40.86839286761537,6,0,1,3,30,3.427715685195617,2,1
82,1,83.33155855474102,2,1,1,4,18,3.290289344564769,1,1
2,4,54.694041154692364,2,0,0,3,42,4.123116171616277,3,0
19,4,47.38446505966749,3,0,1,5,37,2.6717034442560212,3,1
19,5,42.14654658645239,1,0,2,3,5,5.0,0,0
17,6,56.37768997692404,4,0,0,3,14,4.195604755989412,0,0
3,7,30.0,6,1,1,5,28,5.0,0,0
3,6,57.71582548856947,5,0,2,1,46,3.4811515835955156,0,1
16,5,78.16271138201034,9,1,1,5,44,4.5793804632899695,1,0
3,5,73.90928352920021,2,0,1,5,53,4.5392327884019,3,0
16,5,67.22770603508513,4,0,0,5,4,4.267832220348204,1,0
10,8,96.0756139448268,8,0,2,5,13,5.0,1,1
7,11,63.84361847397611,5,1,3,5,52,4.294773556681932,0,0
5,15,46.33062830486841,14,0,0,2,1,4.845432721928581,0,0
44,5,72.52043849771907,3,1,1,5,22,3.8868918968666986,0,1
10,1,62.020866056536875,0,0,0,4,43,4.179591756948399,2,0
12,6,60.59906375834952,3,0,2,4,51,4.493745199247216,0,0
44,2,64.4359484319548,1,0,0,2,45,4.680992859002023,1,0
15,2,54.05780291682272,0,0,1,5,18,4.03129528685999,2,0
47,1,88.03693683065063,0,0,1,5,23,4.4372392912759775,1,0
1,8,35.57900659310481,6,0,0,5,19,3.3023159117626504,3,0
28,1,72.2413714891234,1,1,2,4,46,4.4209577485513485,1,0
6,11,61.99618687871539,4,0,1,1,26,4.588376286921546,1,0
24,7,66.83068295094695,4,1,0,4,51,4.0447468559982,2,0
29,3,54.29632546653636,1,1,0,5,23,2.759017934672862,0,0
4,6,82.70932228900058,2,0,1,5,16,4.849766633833785,2,0
7,6,73.26716494038642,4,0,2,4,24,3.7955338692567184,2,0
19,1,48.44774549511172,1,1,0,2,45,3.0818037045536544,2,0
1,11,76.79371020160774,7,0,2,4,54,4.018291317605784,1,0
21,2,64.5028187391211,2,1,0,4,30,3.6504593202128257,0,0
1,9,51.246132227681166,3,0,2,5,27,4.187845873706688,0,0
36,2,34.611201943899104,1,0,1,4,49,3.1963002116113217,4,1
4,5,71.53164580418441,1,0,0,3,58,4.369911799701181,3,0
12,5,49.13915955643904,1,0,3,4,27,3.616459334664697,3,0
1,6,67.89980041090155,4,0,2,2,21,4.196825027400116,1,0
4,4,81.92694534295599,3,0,0,5,55,3.4179615637015814,0,1
7,4,47.831497708342525,1,1,1,4,58,5.0,1,1
10,12,80.17045096713588,7,1,2,4,4,4.149338551492067,0,0
0,8,42.76742546595953,4,0,2,4,53,4.042524281850291,3,0
32,3,82.24570092520344,3,1,1,5,43,3.5351988211046916,2,0
0,6,,4,0,1,5,41,4.457026259206165,2,0
22,2,73.49643304022266,2,0,1,5,7,4.586193119331224,3,0
9,7,66.57674261355405,6,0,1,3,60,4.613313705264446,0,0
11,8,73.35705607294098,4,0,1,3,37,4.961344439983339,1,0
3,12,54.94900686145169,4,0,0,2,27,4.598697281671608,1,0
14,6,40.08369135488648,5,0,1,5,56,4.527857567143873,1,0
11,6,48.90223334093736,2,0,1,1,46,4.038757195830788,3,1
2,11,94.32621930877325,5,1,1,4,11,4.43426449944416,1,0
4,8,42.53289892075841,4,0,1,5,56,4.637064555835764,2,1
1,15,74.3882754621532,8,0,0,5,24,4.912142393376241,1,0
1,6,58.33526290752107,3,0,0,4,37,3.297671555758687,2,0
0,1,54.64272012520806,0,1,0,4,43,4.716050996065679,0,0
3,8,85.33456033735348,3,1,1,2,14,4.696447635548836,0,0
17,5,61.39105685645172,2,0,1,5,43,3.56514559062611,2,1
5,8,73.9904080614491,5,0,1,5,40,3.683543818493895,3,0
6,13,95.98552902490717,12,0,1,3,50,5.0,0,0
2,8,56.864059221089825,4,0,0,4,52,4.958691868311638,1,0
12,4,67.1028649272643,3,0,0,5,33,3.8682230988255673,0,0
6,5,70.56797175589315,3,0,0,5,59,4.6841701972769085,1,0
16,4,55.165508223982854,1,1,0,3,44,4.121663973758195,0,0
20,4,67.38079471743313,5,0,0,4,12,4.4022777217304565,1,0
13,5,76.91976643321064,7,1,1,3,7,4.805875008184858,0,0
4,7,71.73837775364339,2,0,0,2,58,4.283940178702612,2,1
10,6,61.75417620989091,5,0,0,5,12,4.755117896638423,2,0
4,13,30.0,10,1,3,5,35,5.0,0,0
34,3,38.30894205147588,4,0,0,5,5,4.343000962847981,1,0
21,1,87.51888609332428,0,0,2,1,37,3.715600474956922,1,1
10,4,45.678554577076824,3,1,1,5,31,5.0,0,0
50,4,77.51680443378157,2,0,1,4,20,2.9996714288101667,0,1
11,6,41.608472314076536,1,0,1,3,43,3.8499898683237346,2,0
5,4,45.54899284841125,2,0,2,4,43,3.9541077268354075,2,1
1,8,70.20061448345109,6,0,4,2,48,3.7040926525461835,0,0
11,6,83.31415424270055,4,1,1,5,58,4.331156208828302,0,0
29,1,69.76058977883937,0,0,1,4,6,4.114888474007778,3,1
30,4,65.34875819030849,3,1,0,3,25,4.254757182235665,1,0
13,8,39.59045296516661,8,0,1,3,14,3.6444037451914792,3,0
7,4,30.0,4,0,1,3,55,4.164024329840841,0,0
15,2,53.513660034904845,3,0,2,2,48,2.990718590077191,2,0
21,4,62.318221465464774,2,0,0,4,41,4.014741541503888,1,0
7,9,59.22298047198504,4,1,2,5,22,5.0,0,0
9,7,93.16248879514468,2,0,1,1,51,4.597927885809363,0,0
17,3,36.86856483292382,6,0,0,1,37,3.684722911824145,6,0
31,5,55.429728243185934,4,1,0,4,40,4.416252023334726,1,0
23,1,85.05534765505071,0,0,3,5,14,3.71965880034148,4,1
0,15,69.76206135486716,15,1,0,3,47,4.829644154597,0,0
1,8,43.58583389104628,10,1,0,3,52,4.231292226804712,2,0
28,7,,2,0,2,4,39,4.469974153183808,1,0
26,1,54.107931946395155,1,0,2,3,15,3.0116476969148973,3,0
7,7,44.824859000829186,5,0,1,1,31,3.9057565444037756,0,0
13,1,53.325652141033885,0,0,2,5,36,3.654207607616219,2,0
35,0,94.31029875248097,0,0,1,4,17,3.257167085470892,2,0
36,1,44.811467489594634,0,0,0,4,19,4.2243186104083215,3,0
22,3,50.29772904963804,3,0,0,5,45,3.8897617723192104,3,0
3,9,73.70338562225537,4,0,1,5,1,3.315609208718891,3,0
19,0,64.41512285185628,0,0,1,3,54,3.5931512530317127,5,1
1,6,82.48180622079173,6,0,1,4,22,3.5802842087941373,0,0
33,2,72.28015329897946,2,1,2,2,29,3.8416862679440538,0,0
2,8,49.64733988737754,2,0,1,2,2,4.248302467958837,1,0
16,6,67.72058830380517,5,0,1,5,45,4.818809788810749,0,0
14,6,61.74627962342362,1,0,2,5,60,4.967688744105256,1,0
22,6,33.599114315907606,5,1,2,5,38,4.414564660417279,1,0
12,3,92.43086927972011,0,0,1,4,46,3.346910575672811,2,1
0,8,44.098079045976746,7,0,2,3,48,3.7714200746959117,2,0
18,4,58.386151487314194,2,0,0,2,0,4.937732562390249,3,0
7,5,52.92077149107079,3,0,2,5,40,2.9701490833713593,0,0
5,2,61.75184135293072,1,0,0,4,21,2.9088157166496504,2,0
71,0,62.89587686153252,0,1,1,4,28,4.4182325213993785,1,0
13,1,68.67892639768775,1,0,0,5,13,3.570754711434338,2,0
18,3,52.86448430274988,4,0,2,5,47,4.744787098186865,1,0
11,4,76.23282985156254,3,1,1,5,27,3.621994823303415,0,0
22,0,49.81596657094741,0,0,2,2,20,3.625957520117387,3,0
20,3,52.02358054094663,0,0,1,5,44,4.272488120434226,3,1
16,2,34.19902825851101,0,0,1,5,31,3.590289832188043,1,0
90,1,63.449028276977245,0,0,0,3,5,3.4409242266121947,0,1
9,8,82.79917170810138,6,1,1,4,53,3.304440111478255,0,0
18,6,56.27866793362341,6,1,2,3,0,3.6571684218469733,1,0
23,7,86.47454991690076,8,1,2,5,20,4.772545451876928,1,0
7,4,,5,0,1,1,56,4.0702069584835385,2,0
9,1,39.634641972910465,0,0,2,4,3,4.715800588153784,1,0
52,3,80.82820460042821,4,0,0,3,2,4.031179822002957,3,0
0,7,57.4631144423606,5,0,1,5,48,4.18148127711983,2,0
6,7,45.38683544166243,5,1,0,3,29,3.5224715061548597,1,0
9,9,63.94262149493961,10,1,0,3,30,3.511512621686447,1,1
0,7,64.98925808016232,2,0,0,4,33,4.3441768460839505,2,1
34,7,74.17863140586834,8,1,0,5,18,3.3990083977142773,0,0
5,7,55.036553225061,5,1,0,3,19,4.702801160566624,1,0
4,5,39.65873520847738,3,0,3,2,22,4.007565540286849,3,0
25,3,55.89713166511156,1,0,2,5,53,4.379102191270011,4,1
4,3,59.70472837632512,1,0,1,4,58,3.8308739158343177,1,0
16,3,76.89627422530674,0,0,1,5,39,3.2807512578231797,2,1
25,3,37.37248750932761,0,0,0,2,24,4.648026551421008,1,0
23,4,54.35194345960403,1,0,1,4,14,3.841159921524021,3,0
22,2,64.40016367449395,3,0,0,3,37,3.8808600392448604,1,0
1,7,83.18276047493458,2,0,0,3,22,5.0,1,0
1,8,49.965885665268836,8,1,2,5,51,5.0,1,0
5,7,47.79892569691383,7,1,0,4,1,2.9108198477093756,1,0
0,11,69.97527058819546,6,1,0,5,56,4.062978722931116,0,0
10,4,30.0,3,0,0,3,56,3.5771351427254143,3,1
7,3,51.500614669368616,3,0,0,4,14,2.888326476198432,4,0
12,3,68.86004210506803,0,0,0,4,51,4.096345391504586,3,1
5,5,65.29104878908466,2,0,1,5,43,3.379944336784575,3,0
9,0,63.032862027792206,0,0,0,3,34,3.3534378563840006,4,0
6,2,35.39773430056415,1,0,0,3,9,3.3686157081805463,2,0
3,8,40.87153366324892,6,0,0,4,13,3.8702835364844934,2,0
15,3,80.14006236900322,0,0,0,4,26,2.7231564609563943,2,1
16,7,58.58426725582974,7,0,0,3,53,3.218779970015847,0,1
26,2,56.72302798256879,2,1,1,5,13,2.651451723478508,1,0
31,1,48.156355079461754,0,0,0,3,34,3.802385828199876,3,0
18,9,60.27771258704555,4,1,0,5,32,4.9993797024933,2,0
17,2,52.67451933113111,1,0,0,2,51,4.291502563190704,1,0
0,7,72.85385727968855,3,0,1,5,0,4.393979296005941,0,0
1,3,44.19312783098173,2,0,1,5,33,3.868010195240863,1,0
25,4,72.52255531704039,3,0,0,3,18,4.170727545425982,1,0
3,5,84.66543754487758,3,0,1,5,23,4.220519825395387,1,1
6,7,69.26767030123462,2,0,0,4,41,3.715314462767285,2,0
2,9,41.48971010377982,9,0,0,5,3,3.514219274774555,0,0
3,4,,6,0,0,5,35,4.886448856753717,1,0
22,3,52.65560049214664,0,0,0,3,12,3.051980627880178,2,0
4,8,52.15024854242302,4,0,1,3,57,3.0942769816396227,4,0
8,9,62.02779713044146,9,1,1,3,31,4.077103063314425,2,0
2,6,56.29138513329563,3,0,1,2,8,4.272511100560658,2,1
16,3,53.03926309276419,5,0,0,2,38,4.138872634754764,2,0
19,4,70.28954345758906,1,0,1,2,15,4.383806626808147,3,1
6,12,61.732918715034586,4,1,2,4,49,4.3474273606195215,1,0
23,0,31.32254104741043,0,0,2,5,2,4.35529574732935,3,0
4,5,75.34611355111356,1,0,1,2,51,3.3971389870219855,1,0
17,3,77.98554767954442,2,0,1,2,19,4.9263109587965435,1,0
19,5,69.0217205062874,4,0,1,4,9,3.339399706949312,0,0
51,2,69.90745862456487,2,0,3,3,55,3.066916938166153,2,1
3,7,56.66489118581784,2,1,1,2,57,4.116997647111151,0,0
1,5,42.05461476361725,6,0,1,3,57,4.06653804773173,4,0
4,6,62.6644256422717,0,0,2,5,21,4.607886941457529,1,0
1,5,83.22244320554371,5,1,0,5,47,2.9458417209087653,2,1
2,7,64.09190808697585,3,0,0,4,2,4.102480504250392,2,0
6,3,84.92274469519081,1,0,0,5,10,3.584493799187506,1,0
8,1,85.64974628967282,1,0,2,4,24,3.6111653829944435,1,0
35,5,59.459939842273336,3,0,0,5,41,5.0,2,1
3,5,53.04386893002086,3,0,1,5,47,4.419387309816201,1,1
53,6,53.56365532343328,4,1,2,4,7,3.8441556965513275,0,0
24,3,58.10358228870983,0,0,1,3,8,3.9050769261002185,3,0
31,1,45.3905766684678,1,1,0,1,14,2.4357049534587096,4,0
39,2,68.35272616348337,2,0,1,4,31,3.2319197304712706,2,1
20,4,74.35124242509298,1,1,3,5,52,3.781935628960879,1,0
23,2,32.24160843610217,0,0,0,4,2,3.713628098620429,3,0
8,4,86.76222632257407,3,1,1,5,3,3.7372274321659877,3,0
10,7,52.07960146372086,4,0,2,5,29,4.375147752292397,1,0
40,0,55.57040994892858,0,0,1,3,12,3.208215581800695,7,0
7,10,64.61720230239887,6,0,0,5,43,4.441380322849102,0,1
0,8,47.42314302518937,4,0,0,5,20,3.935429799576152,1,0
21,2,51.137038095641046,2,0,0,5,40,3.66575495945824,2,1
12,6,47.53712324825115,3,1,1,5,56,4.359348690271688,1,0
25,2,59.97614695271066,0,1,1,5,45,3.623954625475233,1,0
1,7,51.2789061284225,7,0,0,3,18,4.725613640951118,0,0
14,4,65.65540251665905,3,0,0,5,38,3.98438947033897,2,0
4,6,40.26315375579972,3,1,1,2,47,4.110118869583696,1,0
35,6,66.66346814704168,3,1,0,5,21,5.0,0,1
1,16,43.09430972124972,15,1,1,5,19,3.71888489890234,1,0
27,7,75.1638656689223,3,0,1,4,36,4.991921136165652,1,0
1,12,,4,0,0,4,30,4.003550223753379,2,0
0,10,30.0,6,0,0,4,9,4.26050216447776,0,0
4,18,72.63739478716771,9,1,0,4,17,4.49147203264448,2,0
6,6,30.0,3,1,0,3,42,4.196403155347851,0,0
14,6,42.42308133043072,12,1,1,5,38,3.8197533247241267,1,0
2,4,75.4965337957739,2,0,1,5,45,3.7338012201245685,1,0
8,5,,2,0,2,5,19,4.832427111368893,1,0
3,12,83.41027459135111,10,1,0,3,17,3.8249864066100563,3,0
28,1,70.61786406464847,1,0,0,5,10,3.8773796551570046,2,0
0,11,53.562383803333404,11,1,2,5,21,2.97137197528944,0,0
6,8,51.39889775774831,7,0,1,3,58,4.395809537342958,1,0
14,5,82.54926386350617,3,0,0,2,43,4.338643723012424,1,1
36,0,52.815706040754236,0,1,1,3,17,3.05035055955324,3,0
30,4,32.09726393145478,4,0,1,5,57,5.0,1,0
33,2,46.07588264475421,0,0,0,4,33,3.7895427080418322,3,1
0,12,61.84972069363152,7,1,2,5,22,4.836286615851755,0,0
27,4,48.21808178855253,5,0,0,3,0,3.283849938033359,2,0
22,5,95.85722323658439,4,1,0,5,54,4.4467424497123,1,0
34,2,50.2959455610948,1,0,0,1,9,3.2941186981141004,4,0
5,8,50.638566957487804,5,1,0,4,52,3.846324424776277,1,0
36,2,45.22195203790153,0,0,1,4,0,3.644869559136326,0,0
7,6,73.2197109767565,5,0,0,2,37,4.158723832124053,2,0
15,9,55.81537424948697,5,1,2,5,38,4.892512948688214,0,0
8,8,72.20903287594541,0,0,1,3,48,4.751595872622308,0,0
8,6,,7,1,2,5,8,3.9550225063264217,0,0
11,3,65.45062892232625,0,0,3,4,30,2.81306414825537,6,1
6,6,64.62754940828903,3,1,1,4,6,3.4041219758290975,1,0
23,3,41.99107851226739,1,0,1,2,16,3.9592835358743574,3,0
15,4,37.28336612128055,1,0,0,1,34,3.428561451535452,1,1
17,3,37.55605350898803,0,0,0,5,47,3.762035342775006,2,0
3,6,61.08667964388697,3,0,0,3,36,4.636260325120672,1,0
52,4,,1,0,0,5,51,3.538794053148092,0,1
16,6,51.498560931547786,3,0,1,5,17,5.0,1,0
3,6,75.373639446087,4,0,2,3,32,4.376282923521516,2,0
20,3,67.87930683375596,3,0,0,3,3,3.6661621543618046,2,0
2,10,60.50767853969141,5,1,1,5,22,4.504532387051819,0,0
0,9,56.35215321875197,8,0,0,5,10,4.682585367433586,0,0
11,3,53.547352355454805,0,0,0,5,51,4.515930541107283,2,0
12,2,53.26990229659064,3,1,0,4,8,2.554454057016579,5,0
3,10,69.08058970457863,6,0,2,5,29,4.4511177723748965,0,0
6,3,,1,0,4,2,7,3.1870299011517957,5,0
43,2,53.639886833895865,2,0,0,5,39,4.681862690474412,2,1
5,10,53.43416496184981,5,0,0,5,4,3.846371927613273,3,0
2,3,51.267497951657944,2,0,1,3,11,4.572193545527521,0,0
73,1,75.0023300232818,0,0,1,3,0,4.947087074939187,2,1
5,6,73.18886842365126,4,0,2,2,14,3.2776209210484146,0,0
17,4,82.14628370767588,1,0,2,3,24,3.7548395870386972,5,0
3,5,47.823451169176664,2,0,1,5,17,4.690630661165492,3,0
11,8,50.73458994976234,6,1,0,4,37,4.536915809211692,1,0
7,8,84.8161952351326,5,0,0,2,41,5.0,1,0
48,2,79.85904474274147,0,0,1,3,45,3.893259098090151,1,0
8,8,45.13759412962295,6,1,0,5,52,4.6626434681270705,1,1
13,8,46.57871800619721,4,0,0,4,25,5.0,2,0
43,2,63.7992069533966,0,0,1,4,60,4.2647265755221415,0,0
67,1,78.62711068549874,1,0,0,3,39,5.0,1,1
1,10,46.43705703314097,4,0,1,5,58,4.108834131648094,1,0
26,6,61.302967358239215,7,1,0,5,2,4.209974105252761,0,0
7,7,76.33784286472122,2,0,2,3,53,3.867699256302051,2,0
13,2,56.956691740130125,1,0,1,2,21,4.359717465010172,2,0
7,10,58.85473348717152,13,1,0,2,25,3.9870040409195364,0,0
7,4,,2,0,1,2,18,4.575523637413505,0,0
2,10,53.734284468886116,11,1,1,4,43,3.6478169884946463,1,0
12,6,79.02041320027989,6,1,1,5,43,4.560304473958233,1,1
11,5,57.7556229539857,0,1,2,4,46,4.129710465078931,3,0
3,5,43.718565334429044,3,1,1,5,59,4.314650884431896,4,0
11,4,68.35045475262575,2,1,3,4,38,2.8789243877449486,0,1
54,2,50.75441690502187,1,0,0,5,58,3.4766656523133244,2,1
18,3,42.43594033175799,4,1,1,5,35,4.920091104870962,0,0
9,4,89.47128979665268,0,0,1,3,20,2.901725578527329,4,0
37,1,66.28970148290368,1,0,1,4,40,4.066019596311498,1,1
12,1,55.21550266847481,1,0,2,4,53,4.058487630550601,2,0
2,7,55.488817722581445,2,0,0,2,47,3.797295146001168,3,0
11,10,,5,0,1,4,25,4.387280356234762,0,0
2,11,,7,1,0,4,12,3.671113838758782,0,0
21,3,51.82742053203853,1,1,1,5,35,4.069607967329766,1,0
51,3,63.96829196114956,3,0,0,4,23,3.70556584863603,2,1
6,5,54.491323479165835,6,0,1,5,40,4.607709675651122,0,0
8,4,71.51846016250741,4,0,1,4,25,4.566416529703511,2,0
8,12,54.692470604123855,6,0,1,5,20,4.009127488210048,1,0
5,7,31.01808916069434,1,0,0,4,17,4.416508991982281,1,0
23,5,44.52952601793014,7,1,0,5,14,4.198875714991689,0,0
14,8,75.62721963420272,9,1,0,4,14,3.46734811577299,1,0
0,5,49.20103320306381,6,0,0,4,5,3.83969685501737,1,0
27,4,71.78059285251211,1,0,0,4,42,3.6313403671401696,0,1
3,8,65.5717503591716,4,1,3,4,30,4.487179130196171,0,0
58,2,49.31271520129586,1,0,1,2,27,3.2806287232402327,2,0
7,10,57.67662606862068,13,1,0,2,7,4.346395247616902,0,0
14,2,50.61953993019807,1,0,0,1,28,4.276560083445347,2,0
1,5,54.295415356245186,2,0,0,5,20,3.27756550871131,3,0
6,7,33.224116972715166,6,0,2,3,16,4.990378524991124,0,0
24,3,,3,1,0,3,55,5.0,0,1
9,8,51.320758822136725,5,1,2,5,56,3.5761621239949886,0,0
35,1,61.14814646055557,2,0,1,3,48,3.3836332862261926,4,1
12,10,67.90495716726197,5,1,0,4,23,3.811086507907003,1,0
39,6,69.30955442207583,7,1,0,3,57,4.254621129503684,0,1
60,1,51.48902479034619,0,0,1,5,59,3.3157029319849296,3,1
9,5,50.336257706222014,4,0,2,5,49,4.624219868709859,1,0
12,6,57.725872960354714,6,1,1,5,35,3.7381348879564182,1,0
27,4,76.40838771260819,3,0,0,4,60,4.551078654561799,1,1
3,12,52.288307621435976,12,0,3,5,30,3.944445191276242,1,0
29,4,49.73685820207381,3,1,0,2,46,4.656041884044581,2,0
13,4,43.48985578360876,1,0,0,1,33,4.597875881335109,0,0
19,6,67.61397276272982,6,1,1,1,1,3.8514255654556884,0,0
1,12,55.630444138342,11,1,0,4,41,4.731972726443604,0,0
21,0,44.91781792471332,0,1,1,4,2,3.113856416252384,3,0
5,6,48.04710799796227,3,0,0,4,29,4.5740070078678166,1,0
24,5,70.03618091807506,1,0,3,1,7,3.6622601765339984,3,0
10,6,62.159933138646565,5,1,0,4,51,4.127863089977114,0,0
4,9,49.96136294267198,8,0,1,5,6,3.785854373914119,1,0
45,3,68.61509842088833,1,0,1,4,11,4.5892000951448155,1,0
21,5,75.52464328347303,4,1,1,5,57,4.796576984936427,0,0
63,1,69.84247509948385,0,0,1,3,18,3.3246086120544076,2,1
6,7,63.10125383479759,9,0,2,5,25,3.1233106839352702,2,0
15,5,85.15937332387628,3,0,1,4,27,3.6443578225250803,1,0
14,3,79.86491155492978,2,0,1,3,14,4.086782375131061,1,0
17,1,60.9384593443822,0,0,1,3,13,3.0249192993537086,3,0
0,8,75.13903048780197,2,0,1,4,47,3.2307702911363543,3,0
5,9,69.7684829426866,9,1,0,5,60,3.626098032156693,0,1
36,2,51.9944870395223,1,0,0,4,58,3.1004697667256362,2,1
8,6,84.0071796560897,3,0,0,3,13,4.3833127340651625,1,0
48,3,85.30865483959577,4,1,1,5,2,3.9345559461252475,1,0
3,7,77.9675084852595,10,0,1,5,49,4.820908484018364,1,0
89,1,69.45480715205407,4,0,0,4,28,3.3313907002507177,0,1
17,3,74.18489110056925,4,0,1,4,59,3.3082340032470223,4,0
22,3,54.97851881286198,1,1,1,3,53,4.441472814199015,3,1
7,5,,1,0,1,4,5,3.9533501445331836,2,0
35,3,40.65205511982448,1,0,0,4,48,4.157747362653286,3,0
11,4,55.10940533722185,2,1,2,5,22,3.613286878449448,2,0
17,4,30.0,1,1,1,4,27,4.111734458368281,0,1
1,10,66.00287962118118,4,0,0,4,13,2.4664291809971592,5,0
14,5,75.4451088405359,10,1,3,4,13,4.865062158651132,1,0
31,4,84.73776367734447,3,1,1,5,19,4.273920686045518,3,0
2,10,56.77411325028613,7,0,1,5,12,3.1091087800858053,0,0
