delivery_min,rest_dist,food_temp,rest_rating,items,order_sum,weather,promo,hour,late
53,1.79,85,3.11,7,2646.03,0,0,7,1
99,10.87,82,2.75,8,940.84,0,0,15,0
13,1.71,13,3.76,9,1254.65,1,1,0,1
99,15.45,13,1.15,9,4335.19,0,0,7,0
113,14.52,28,1.89,14,228.09,1,1,3,1
18,17.69,80,3.47,7,5360.96,0,0,18,0
14,12.97,49,4.39,9,3872.47,0,0,3,0
65,1.81,49,2.52,15,2757.25,1,0,17,1
105,5.44,62,2.04,5,2121.89,1,0,18,1
93,16.25,72,3.07,10,932.39,1,0,3,0
59,3.76,64,3.49,4,5545.06,0,0,8,0
84,14.12,67,2.68,3,4331.47,1,0,1,0
24,15.72,70,4.51,6,2151.08,0,0,2,1
41,6.94,10,3.09,10,611.43,1,0,12,0
37,6.78,13,1.14,11,2088.96,0,0,19,0
31,11.38,82,1.89,9,1270.88,1,0,18,0
114,17.3,2,2.8,4,4760.39,1,0,18,1
26,4.87,7,3.79,14,4373.67,1,0,8,1
68,18.85,42,1.88,2,3089.33,2,0,4,1
99,12.18,8,4.91,11,5337.88,2,0,14,1
117,19.85,18,2.27,3,1247.95,1,0,8,1
80,2.25,11,3.13,3,2821.4,2,0,5,0
115,2.97,26,1.08,2,4321.6,0,0,9,1
66,16.62,57,4.54,13,593.25,0,1,23,0
35,17.36,24,4.16,9,2361.53,1,1,0,0
34,9.19,44,1.78,4,3515.66,2,0,12,1
19,14.42,47,4.73,3,2327.46,1,0,23,0
54,17.42,49,2.26,14,2985.15,0,1,16,0
92,1.34,80,3.77,10,3727.09,1,1,13,0
20,11.69,43,4.28,6,2336.67,0,0,2,0
86,17.14,58,3.96,8,814.88,0,1,12,1
62,8.26,32,4.67,11,1008.78,0,0,7,0
81,6.4,77,4.46,8,3256.62,0,0,22,1
113,16.02,27,4.98,10,1213.49,0,0,0,0
77,7.05,17,1.73,6,5361.04,1,0,22,1
120,0.56,54,2.22,5,5038.28,1,0,1,1
104,19.21,32,3.54,11,2224.39,0,0,1,0
37,12.05,14,3.93,7,5019.73,0,1,8,1
84,16.48,60,3.14,3,3292.49,1,1,0,1
116,16.59,10,1.3,12,1122.5,2,0,10,1
74,1.8,35,4.37,10,3762.43,2,0,6,0
58,3.83,14,4.84,2,4140.82,0,0,20,0
56,6.57,52,2.62,13,686.57,0,0,5,0
61,6.75,61,1.9,8,2023.83,0,1,16,1
111,13.35,47,1.08,11,231.23,0,0,5,1
97,12.65,14,1.95,12,2035.29,1,0,15,1
63,10.14,62,3.8,14,2145.58,0,1,0,1
69,4.62,86,4.65,9,3855.21,2,1,3,1
66,7.95,42,1.37,12,1354.45,1,0,17,0
56,11.1,49,3.21,6,374.53,0,1,1,1
40,9.63,59,3.78,4,2030.68,1,1,0,0
114,2.98,58,2.11,6,4988.59,1,0,6,0
55,13.17,14,3.28,12,2515.04,1,0,15,0
35,1.92,28,3.86,7,2607.54,2,0,12,0
14,7.87,74,4.35,12,2920.36,0,1,17,0
93,14.35,81,2.81,8,4560.38,1,0,6,1
61,0.89,39,3.99,3,2984.14,0,0,17,1
114,11.61,30,2.21,12,729.44,0,0,6,1
84,7.02,72,1.85,6,1397.12,1,0,3,0
63,0.67,85,1.75,14,1289.8,0,1,16,0
42,4.21,10,2.44,10,3145.61,0,0,18,0
59,18.85,80,1.14,6,373.59,0,1,4,0
47,10.66,61,2.13,10,1844.98,0,0,6,1
36,19.95,74,3.61,7,3721.73,1,1,22,1
107,10.73,7,3.59,15,2256.97,2,0,5,0
24,11.11,50,1.29,14,4304.73,0,0,4,0
105,8.14,56,2.15,4,2469.08,0,1,12,1
70,6.55,3,3.28,6,5879.69,0,0,11,0
30,5.41,35,2.27,15,5799.07,0,0,4,0
55,7.2,18,2.67,2,4839.08,0,1,3,0
78,9.47,23,3.85,15,5735.47,1,0,7,0
15,4.24,40,1.04,8,1387.71,2,1,14,0
47,4.89,48,2.11,3,4555.35,2,0,22,0
71,5.8,81,1.57,15,2065.62,0,1,10,0
95,9.26,45,1.51,15,4406.71,0,0,4,0
71,13.23,35,4.84,9,2368.58,0,1,10,0
91,17.19,9,2.51,8,1878.64,0,0,9,1
87,6.1,77,3.11,12,5761.01,1,0,1,1
83,4.08,6,3.94,6,1417.34,0,1,19,1
55,7.89,11,1.19,10,4599.7,0,0,21,1
22,17.94,85,1.96,2,4113.1,0,0,7,0
104,0.69,90,4.33,15,1960.17,2,0,20,1
103,13.72,47,4.45,8,2858.39,1,1,19,1
12,9.8,36,2.49,11,1029.07,1,0,21,0
103,3.64,74,2.5,15,5543.01,0,0,3,1
15,6.76,35,4.03,6,5815.09,1,1,21,1
102,4.89,59,2.18,11,4448.29,0,0,15,1
17,17.62,76,1.47,1,5126.64,1,1,13,1
53,9.9,7,2.03,6,679.18,1,0,2,0
118,11.48,6,2.55,13,2427.02,0,0,7,0
116,12.08,42,1.21,5,2118.7,0,0,3,0
117,12.97,57,2.91,6,3476.72,0,0,6,0
42,10.16,80,3.96,13,1263.46,1,1,23,0
90,0.85,85,3.05,1,3467.61,1,0,8,0
84,7.03,45,1.29,4,3995.32,1,0,1,0
86,4.09,33,2.76,7,967.65,1,0,2,1
59,13.76,83,3.84,13,963.98,1,0,8,1
20,1.61,71,1.23,15,405.46,1,0,22,0
104,11.49,21,1.24,5,4613.18,0,0,6,1
37,4.61,90,2.48,6,2119.85,0,1,19,1
117,19.0,20,1.78,2,1507.44,0,0,14,0
79,7.04,14,4.74,8,4712.95,1,1,16,0
50,6.84,4,3.33,10,1030.88,2,1,11,0
25,18.51,16,2.15,4,2677.66,1,0,23,0
77,8.64,71,3.82,6,4519.76,0,0,3,0
108,19.28,18,2.5,3,3528.23,0,0,16,0
57,0.97,4,1.53,9,3413.2,0,1,8,0
65,6.47,22,1.95,13,1113.29,0,1,20,0
73,13.49,82,3.57,8,1249.41,1,1,5,1
68,17.87,13,1.21,14,3578.84,0,1,17,0
99,5.5,9,2.09,15,336.69,0,0,20,0
71,18.64,30,1.83,15,5240.88,1,0,16,0
85,12.09,12,1.8,6,2232.73,0,1,2,0
20,16.12,21,3.73,9,2616.37,1,0,16,0
110,8.25,36,4.3,10,1698.91,1,0,16,0
98,4.64,38,3.86,9,5284.69,1,0,21,1
27,18.27,9,3.58,2,3926.52,0,0,12,0
28,18.7,30,4.67,9,2809.47,0,0,23,0
96,10.2,42,1.23,8,3594.79,1,0,14,1
64,0.63,76,1.67,15,2406.14,0,0,20,1
111,2.64,35,2.66,2,2900.38,2,0,11,1
91,11.67,34,2.49,9,2274.27,0,0,13,1
35,0.96,67,2.67,5,2581.91,1,1,14,0
15,8.24,54,1.83,13,2026.86,0,1,13,0
13,6.42,67,1.6,12,650.32,0,0,3,1
117,14.43,46,3.04,9,416.61,2,0,15,1
38,1.58,5,4.71,3,1209.82,1,0,7,0
68,10.03,27,2.57,4,1659.5,1,1,21,0
107,11.79,29,1.17,1,5364.74,0,0,10,0
26,12.54,26,3.82,11,3745.24,2,0,20,0
116,8.4,68,2.16,5,5758.12,1,0,4,1
52,6.44,38,1.98,15,2169.95,0,0,2,0
89,13.81,34,2.3,7,2530.08,0,1,19,0
75,17.03,43,3.9,13,4374.57,0,0,9,1
43,14.03,14,4.28,7,3551.83,0,0,4,1
17,18.68,82,3.35,6,3261.7,2,0,8,1
22,14.49,31,2.29,13,3538.27,0,0,2,0
115,15.41,28,2.24,6,3587.98,0,0,4,0
17,3.77,62,1.5,15,4641.29,0,0,15,1
103,8.68,5,4.73,8,4074.88,0,0,12,1
105,9.96,89,3.55,11,5752.42,0,0,10,1
109,5.5,26,1.11,10,5698.19,0,1,16,0
120,10.81,27,3.65,9,2647.15,0,0,20,1
103,6.17,4,2.79,4,407.19,1,0,3,0
74,13.91,40,4.89,14,264.23,0,1,16,1
52,9.67,55,4.28,4,914.52,2,0,0,0
48,9.45,53,1.69,8,634.4,0,0,22,0
90,19.68,79,3.88,15,2365.52,1,1,5,0
68,8.15,17,2.94,5,506.67,2,0,0,0
93,7.56,76,1.75,10,3824.5,1,1,19,0
97,6.71,42,3.79,14,1303.01,1,1,6,1
95,17.95,88,3.19,9,3181.0,0,0,10,0
102,10.19,73,1.12,6,797.86,1,0,21,1
95,12.2,28,3.59,9,5000.83,0,0,9,0
53,4.03,9,3.54,12,4723.76,1,0,17,0
18,11.05,5,1.58,12,2441.63,0,0,9,0
46,5.86,79,2.4,4,5481.44,1,0,18,1
83,14.75,88,3.34,1,1277.06,2,0,1,0
45,16.73,3,1.56,14,4920.83,0,1,0,0
110,14.44,33,4.41,4,3365.96,0,0,13,0
101,14.74,82,1.11,9,2111.56,1,0,11,1
37,10.49,32,1.41,13,689.29,2,0,14,1
51,14.39,3,1.46,7,1193.6,1,1,18,1
52,8.74,43,3.11,15,5204.6,0,0,21,1
94,13.2,75,3.48,15,3719.94,2,0,16,1
97,5.55,30,2.61,6,1575.15,0,0,17,0
51,1.86,79,2.15,14,3075.95,2,0,8,0
113,8.56,65,4.24,14,825.45,0,0,0,0
75,9.5,57,1.27,2,773.29,2,0,0,1
64,5.5,59,2.12,4,5465.03,0,0,8,1
81,14.69,1,1.16,1,2855.57,1,0,18,1
57,1.93,35,1.06,13,2297.09,1,1,5,0
100,4.84,69,2.41,3,5704.62,1,0,18,1
31,15.1,59,1.78,13,2514.2,1,1,17,1
110,9.02,22,2.07,2,2150.2,0,0,2,0
36,14.25,46,4.28,13,1783.32,0,1,3,0
102,11.57,45,1.65,4,3477.36,0,0,10,0
76,19.04,79,4.12,4,3438.78,1,0,16,0
117,12.16,43,3.7,11,293.93,1,0,2,1
22,0.79,18,2.31,14,3993.56,0,1,22,0
54,7.38,48,3.19,9,4772.18,0,0,1,0
19,3.29,87,2.78,7,3772.59,0,1,22,0
109,18.53,57,1.51,13,5245.35,1,1,3,1
18,2.53,90,4.63,3,1803.21,2,1,22,0
63,8.06,6,3.28,7,1313.48,0,1,10,0
36,4.91,40,4.52,8,4244.21,2,0,2,0
43,17.01,77,4.3,12,1293.64,2,1,22,0
10,6.52,14,1.32,7,728.41,0,1,6,0
41,19.84,75,1.83,8,760.37,1,0,18,0
98,1.25,52,1.58,14,4656.68,1,1,5,0
102,3.0,22,4.32,9,366.68,1,1,15,0
80,4.88,76,4.45,1,1878.85,1,1,22,1
76,16.32,72,3.11,10,949.28,1,0,20,0
93,17.63,87,1.42,6,4578.48,0,0,10,1
29,1.89,64,1.54,4,3120.26,0,1,0,0
103,1.13,59,4.25,1,1391.86,0,1,7,1
44,15.02,9,4.72,2,4552.38,1,0,3,0
108,3.1,57,1.8,10,4552.13,0,0,17,1
112,3.09,46,1.04,4,3233.53,2,1,2,1
100,0.94,14,2.32,1,1799.93,0,0,12,1
99,1.47,8,1.12,15,3600.41,0,1,5,1
87,5.64,12,4.31,6,5614.47,2,0,2,0
26,1.77,22,2.97,1,499.49,0,0,13,0
27,7.69,32,3.57,13,1748.31,0,0,6,0
54,16.74,8,2.65,9,1852.82,2,1,17,1
102,6.86,2,2.38,10,3864.51,1,1,3,1
93,14.69,72,1.89,3,3976.75,0,0,12,0
62,2.33,24,4.08,12,1396.63,0,1,10,1
100,13.36,87,3.78,11,1453.38,2,0,9,0
91,6.68,70,2.44,1,5583.63,1,0,15,1
77,15.12,35,2.28,6,4586.53,0,1,10,0
74,3.16,88,1.0,6,5618.76,2,0,23,0
10,18.01,19,1.25,7,5012.05,0,1,13,0
67,5.23,80,3.49,7,2532.28,2,0,7,1
35,7.39,53,3.06,10,907.06,0,1,7,0
118,19.03,89,2.74,11,3851.39,1,0,22,1
29,11.78,18,4.31,4,2241.55,0,0,5,0
96,7.63,59,3.02,5,2667.39,0,0,23,0
19,19.02,36,2.54,3,2670.1,0,0,22,0
68,6.92,2,1.65,6,5631.81,0,0,0,0
84,2.35,85,4.28,13,599.4,0,0,5,0
50,19.94,18,3.3,14,1320.0,0,0,23,0
114,5.72,52,1.37,15,3726.07,2,0,13,1
14,17.1,45,3.6,7,5325.8,0,1,20,0
74,3.73,79,2.7,9,5524.07,0,1,5,0
26,14.76,55,4.25,9,3440.42,1,0,14,0
31,10.73,69,4.68,12,400.46,1,0,17,0
107,19.63,30,3.4,13,2304.71,1,1,14,0
118,11.28,52,3.93,5,5529.23,1,1,11,1
50,0.99,33,1.23,4,3099.68,2,0,10,1
102,12.28,30,3.24,7,4414.36,1,0,1,1
77,3.33,59,4.02,14,1761.32,2,1,1,1
78,16.07,10,2.99,3,345.04,1,1,11,1
20,17.2,5,3.37,4,3554.49,1,0,21,0
65,9.9,26,4.6,15,5042.89,0,0,20,0
60,15.77,6,1.79,9,5943.56,0,0,5,0
30,3.33,48,1.39,5,5110.44,0,1,5,0
108,10.1,71,3.76,10,3413.17,0,0,11,0
85,8.18,59,4.29,14,3730.62,0,0,3,0
35,12.42,32,4.4,7,4980.15,1,0,6,0
28,1.37,46,3.57,2,314.9,0,1,11,0
118,15.17,43,4.33,9,5719.54,1,0,8,0
69,2.04,78,3.8,5,3281.08,2,0,6,1
80,13.3,26,1.35,5,5721.9,0,0,15,1
56,0.86,21,4.05,4,4634.21,0,1,14,0
80,16.72,46,1.72,8,1083.44,0,1,21,0
35,3.91,47,1.95,11,1158.51,2,1,2,1
49,10.55,29,2.58,4,2251.15,2,0,5,0
14,5.6,1,2.26,2,1731.13,2,0,23,0
30,14.59,14,2.29,5,2747.93,0,0,13,0
87,6.77,46,1.68,3,3702.64,0,0,7,1
13,14.63,26,2.18,4,2732.16,2,0,3,1
32,6.05,70,1.08,3,527.24,0,1,12,0
115,15.17,26,2.89,7,5858.66,0,0,4,1
93,1.1,84,4.07,14,2665.71,0,0,19,0
24,6.02,12,4.45,6,5136.24,2,0,17,0
118,10.22,54,4.28,2,628.93,0,0,10,0
102,1.38,16,2.67,11,4898.38,2,0,4,1
17,4.13,74,3.92,15,1205.75,0,0,16,0
50,18.72,58,2.15,14,4140.55,1,0,1,1
28,19.55,9,1.22,8,4038.48,0,0,22,0
112,14.93,32,3.7,5,5476.88,0,0,4,0
55,5.42,77,3.6,6,2059.92,1,1,7,1
37,5.58,36,4.21,8,831.97,0,1,5,0
119,13.09,7,3.46,11,5214.48,1,1,7,0
100,2.79,32,1.63,11,2123.15,2,1,1,1
77,18.99,6,4.41,12,1548.7,0,0,7,0
24,4.88,33,3.51,7,3020.01,0,0,23,0
108,19.99,70,4.23,15,1047.59,1,0,6,1
46,10.17,6,4.1,11,1922.39,2,1,7,1
10,15.54,40,2.19,3,2434.63,1,0,17,0
76,0.54,54,1.3,2,1808.08,0,1,21,1
120,17.83,6,1.71,3,2811.51,1,0,6,0
33,5.77,83,1.37,15,2430.97,0,0,14,0
36,13.52,17,1.97,8,4692.63,0,1,8,0
49,16.22,42,2.84,4,5526.77,1,0,13,0
72,3.7,77,4.63,8,785.35,2,0,12,1
70,9.13,39,4.49,15,4975.15,0,1,2,0
45,10.13,52,3.87,4,5604.27,1,0,5,0
107,6.59,13,1.1,15,4182.36,0,0,23,0
102,9.89,20,2.37,7,5979.23,1,0,3,0
33,6.69,56,3.73,13,2143.25,2,0,20,0
33,7.53,90,1.52,6,5015.8,0,0,17,0
115,13.55,45,4.2,10,4107.47,0,1,10,0
13,12.84,25,4.66,1,2075.89,1,0,6,1
76,5.03,90,2.42,13,4287.12,1,0,14,0
43,18.0,23,3.82,11,3155.81,1,0,23,1
66,17.32,4,1.59,8,1296.05,2,0,21,1
58,10.43,41,3.76,6,1208.5,0,0,10,0
96,8.95,42,1.09,2,4337.71,1,0,18,1
62,7.85,31,1.6,5,4329.2,1,0,8,1
32,14.29,87,3.84,12,3278.49,0,1,5,0
118,13.6,5,3.85,2,3108.21,2,0,6,0
78,4.33,73,3.56,10,1244.22,1,0,7,1
104,13.59,66,2.91,7,2689.86,1,1,23,1
62,5.42,6,3.7,15,5254.11,2,1,11,1
71,0.86,28,4.1,11,5157.42,0,0,23,1
50,14.13,33,4.87,10,4033.33,1,0,18,0
66,13.07,6,4.55,6,5984.67,1,0,21,1
69,8.51,80,4.18,7,5380.43,2,0,13,0
63,10.75,76,3.78,15,1042.34,0,0,22,0
79,18.97,57,3.3,6,2514.99,1,0,19,1
110,12.11,84,1.48,10,965.24,0,1,19,1
66,13.33,30,1.66,1,2903.32,2,1,6,0
19,1.75,72,4.28,15,4703.02,1,0,1,1
49,3.74,44,4.21,3,1103.57,1,0,10,0
16,6.37,46,3.46,15,5306.45,0,0,10,0
112,11.02,76,2.76,10,3500.53,1,0,7,0
47,15.64,80,1.1,2,4543.88,0,0,5,0
94,6.76,71,2.31,1,461.9,2,0,10,1
70,7.45,72,2.68,1,744.26,2,1,10,1
93,5.49,72,2.94,4,3800.99,0,1,4,0
12,5.46,39,4.72,11,5061.51,1,0,9,0
60,19.0,29,1.43,1,5268.42,1,0,0,1
95,12.89,61,3.08,2,4192.54,2,0,6,1
56,3.54,70,2.47,1,1365.44,1,0,3,0
77,14.58,16,4.96,13,1331.13,2,1,12,0
101,14.58,4,4.45,12,5311.9,0,0,19,1
85,13.5,80,2.76,12,856.77,0,0,14,0
47,3.13,0,5.0,6,4179.21,1,0,15,0
45,8.46,79,3.06,11,3294.34,1,0,2,0
120,2.58,80,1.67,4,2644.24,0,0,20,1
50,16.42,30,3.22,8,2753.94,0,1,21,0
78,13.28,34,1.9,11,5682.2,2,0,2,1
22,10.39,71,3.55,5,5196.37,1,1,7,0
96,7.19,29,4.75,14,5216.91,0,0,15,1
67,4.09,84,4.14,10,2558.39,2,0,1,1
59,2.58,14,2.09,5,820.49,0,0,6,0
39,19.4,55,2.19,11,5987.47,0,0,0,0
71,4.39,59,1.28,11,1042.99,0,0,8,0
110,1.67,26,2.14,8,3190.38,2,0,8,1
34,19.25,1,1.37,11,1734.79,1,0,20,0
36,11.2,73,3.0,10,3162.31,0,0,17,0
60,16.03,63,3.83,6,1968.61,0,1,21,1
87,1.35,4,4.0,6,5401.94,1,0,11,0
66,11.56,90,1.24,3,5816.38,1,1,11,0
56,8.27,67,2.36,13,2578.37,2,1,4,0
109,15.55,12,2.15,6,607.1,1,0,10,0
48,1.25,80,1.42,10,4047.35,0,0,3,1
25,8.33,84,2.45,13,2384.43,1,1,15,1
31,16.08,22,2.2,7,5918.62,0,0,11,1
94,10.69,49,3.54,2,718.37,2,1,1,1
63,11.23,78,4.53,3,890.93,0,0,4,0
30,2.39,77,2.82,6,4256.65,0,0,7,1
81,3.08,72,3.99,10,4600.17,0,0,15,0
25,13.7,36,1.58,9,2932.36,0,1,17,0
68,13.66,29,4.58,13,1808.13,0,0,22,0
40,19.59,22,1.61,9,1996.9,0,1,2,0
51,14.38,33,1.77,8,2160.24,0,0,5,0
83,10.12,63,1.43,8,1506.64,0,0,3,0
41,17.22,54,2.24,9,5133.73,2,0,21,1
68,2.54,70,3.21,11,577.45,1,0,10,1
43,9.26,8,4.95,15,2562.21,2,0,1,1
18,6.1,3,4.17,11,4536.1,0,1,20,0
90,2.54,65,2.52,9,222.19,0,1,12,0
20,15.39,90,3.3,10,5292.59,1,0,12,0
105,10.46,32,3.49,11,4296.5,0,1,17,1
19,11.36,31,4.29,13,625.57,0,0,23,0
95,8.52,43,3.95,9,5390.98,2,1,12,0
26,9.48,36,3.28,5,3026.37,1,0,11,1
77,2.76,90,3.68,15,3982.99,0,0,8,0
57,13.62,66,3.98,6,5315.79,1,0,23,0
61,8.93,59,1.53,15,5310.74,0,1,0,0
120,16.43,58,1.8,5,2570.72,1,0,4,0
34,4.33,35,3.75,13,1578.6,0,0,3,0
30,4.5,48,4.4,1,1693.04,0,1,3,0
110,13.09,50,2.64,4,4642.46,0,0,13,1
111,17.0,7,4.92,15,5590.7,2,0,10,1
74,9.71,49,1.86,14,618.94,0,0,22,0
72,14.68,40,2.67,11,287.11,1,0,13,1
98,19.99,37,2.51,13,4973.02,0,0,11,1
60,19.81,85,4.72,1,2442.3,0,0,15,0
45,15.01,77,2.14,12,1803.41,0,1,14,1
90,14.92,78,2.88,1,1292.57,0,0,9,1
114,5.33,54,1.75,3,2209.59,1,0,3,0
97,16.75,67,3.09,7,5834.51,2,0,0,1
75,8.4,17,4.43,15,5867.06,0,0,18,0
113,19.26,64,2.22,1,2122.78,0,0,7,0
24,2.09,63,4.24,7,5789.4,2,1,9,0
105,9.0,11,4.65,10,1939.21,2,0,6,0
48,11.34,40,1.29,14,5155.99,0,1,1,0
79,8.4,41,4.03,10,1429.62,0,0,22,0
10,4.61,59,2.02,15,4993.63,0,0,1,0
120,12.06,49,1.7,13,2251.64,0,0,21,1
32,15.24,80,3.4,1,1335.2,0,0,23,0
48,13.07,82,3.82,9,5621.72,2,0,18,1
66,5.07,35,2.58,5,1442.27,0,1,11,1
90,14.77,47,1.16,13,5952.64,0,1,18,1
43,5.51,70,4.63,15,829.73,1,1,23,0
50,3.92,72,3.92,6,258.12,0,1,11,0
102,13.97,7,2.09,15,5250.6,0,0,12,0
82,16.93,24,2.99,12,3602.31,2,0,15,1
22,9.89,6,1.11,9,2645.43,1,0,7,0
79,10.86,7,2.36,11,675.39,2,0,9,0
15,6.4,87,3.09,3,3534.38,0,0,5,0
93,10.15,80,3.07,3,2483.61,0,0,14,1
61,3.07,75,1.83,5,3005.01,2,1,16,0
12,19.14,30,4.11,13,3856.27,0,0,10,0
90,16.11,11,2.2,13,3911.61,1,0,18,1
72,13.53,56,3.32,7,5771.48,0,0,9,1
58,10.99,65,2.09,3,3999.31,0,1,22,0
85,15.95,11,2.7,4,2168.54,1,1,17,0
56,10.15,26,1.83,14,2111.87,1,0,8,1
118,6.35,45,3.53,2,2967.53,2,1,8,1
64,3.63,6,2.7,9,1704.1,0,0,17,1
73,13.13,60,1.06,10,2383.35,1,0,5,1
74,18.62,57,1.11,9,5084.25,0,1,15,0
90,3.5,57,2.88,13,5186.62,1,0,11,1
76,4.01,12,1.73,11,3841.2,0,1,1,0
99,8.96,52,3.34,2,3580.48,0,1,16,0
24,16.23,64,2.63,5,2677.18,0,0,8,0
109,6.23,48,3.62,1,3888.21,0,0,4,0
41,5.45,34,4.81,8,4875.11,1,1,16,0
105,12.59,16,3.11,6,4479.51,0,1,14,0
77,10.94,71,4.15,14,405.67,1,1,6,1
27,1.67,66,4.01,10,4440.55,0,0,18,0
92,2.09,9,4.69,10,4375.7,0,0,5,0
52,13.04,33,1.86,2,774.15,0,0,3,0
44,9.57,85,4.31,2,1071.43,2,0,11,0
113,19.43,3,4.62,10,4769.87,2,0,18,1
87,13.73,28,2.57,5,3442.14,0,0,5,0
67,0.7,45,2.26,7,4965.45,0,0,23,1
42,9.88,74,4.81,9,1271.52,0,0,21,0
23,8.58,45,3.51,9,377.57,1,0,13,0
43,2.58,76,2.52,12,1139.26,1,1,15,0
70,18.5,58,4.17,15,2824.91,0,1,21,1
13,16.2,60,2.22,15,3235.1,0,1,4,1
97,4.99,67,1.71,11,5174.67,2,1,4,0
68,5.49,65,3.18,6,4353.96,0,0,16,0
38,1.12,33,3.26,2,5944.27,1,0,3,0
92,6.29,85,4.3,6,656.57,0,0,10,1
15,11.9,4,2.83,1,955.28,1,0,23,0
106,8.71,8,4.26,11,689.26,0,1,5,0
58,19.4,19,2.25,11,3323.06,1,0,22,0
49,1.59,20,3.3,13,1747.79,1,1,11,0
92,12.03,16,1.83,2,4165.07,0,1,10,0
74,17.24,11,2.54,12,969.61,0,0,8,1
78,9.87,81,4.43,3,798.51,0,0,23,1
36,0.56,66,1.86,5,2868.96,2,1,19,1
89,5.23,4,4.24,10,2380.21,2,0,12,1
15,6.81,59,2.13,1,5009.16,1,0,22,1
113,19.34,52,1.14,12,5057.81,0,0,14,1
22,18.28,51,1.44,10,881.09,0,0,2,0
73,19.01,77,3.98,13,4911.47,2,1,4,1
71,16.6,47,2.05,14,3472.16,2,0,18,0
108,7.36,89,3.62,13,3120.64,0,1,14,1
28,18.16,18,3.8,13,749.63,1,1,6,1
85,19.64,16,2.38,5,4489.86,1,1,2,0
89,7.33,53,2.9,5,545.88,0,1,7,0
52,5.58,67,2.62,4,1810.61,0,0,12,0
83,11.16,34,4.79,3,753.5,1,0,15,0
98,4.15,87,2.28,7,3278.45,0,0,7,0
29,1.14,40,1.73,11,3942.33,0,1,21,0
104,18.94,12,2.46,7,5366.96,0,1,8,1
77,18.55,32,3.68,1,4456.46,2,0,1,1
53,3.67,14,3.79,7,5774.41,1,0,21,0
32,8.45,62,4.7,3,4613.51,1,0,19,1
11,16.71,14,4.53,13,1928.82,1,0,22,0
31,13.39,30,2.15,3,3375.99,2,0,0,1
66,8.2,27,2.82,15,2856.05,0,1,19,1
110,15.01,9,3.99,6,3482.62,0,0,12,0
81,17.99,56,4.67,15,3518.12,0,0,12,0
16,18.56,70,2.35,6,4272.19,2,0,10,1
87,7.89,32,2.78,11,681.65,0,0,9,0
65,3.88,6,4.6,13,4531.12,1,0,19,0
76,18.3,4,2.43,15,1033.71,0,0,5,1
25,2.3,89,2.92,4,352.0,0,0,15,0
92,14.57,79,4.62,5,3209.65,0,0,5,0
60,3.24,56,4.21,3,3572.57,0,0,21,0
91,8.09,71,1.97,3,402.14,0,1,19,0
89,8.53,85,2.3,9,3189.15,1,1,20,1
81,3.6,39,2.41,5,3300.51,1,0,12,0
106,18.49,27,4.65,1,504.47,2,0,11,0
21,0.55,35,5.0,9,4327.19,0,1,7,0
62,17.93,55,4.1,10,1419.68,1,0,2,1
84,17.73,46,2.94,6,4807.86,2,0,12,1
14,6.68,70,1.04,9,2002.77,0,1,21,0
36,14.23,39,3.79,14,2971.78,1,0,0,0
21,5.43,58,2.56,11,5372.74,1,0,9,0
26,15.3,42,3.53,7,4875.84,0,1,21,0
15,11.44,65,3.43,11,4734.81,0,1,14,0
106,6.35,8,2.92,10,1130.52,0,1,10,1
14,8.3,5,4.78,10,479.23,1,0,15,0
66,13.95,64,1.09,7,3713.4,0,1,23,0
37,18.17,2,3.85,5,2582.01,0,0,20,0
87,3.05,73,2.64,7,5472.65,1,0,22,1
78,11.64,36,3.86,10,2227.64,0,0,20,0
68,5.45,86,3.7,4,2581.18,0,0,2,0
42,16.13,32,1.04,11,3250.8,0,1,8,0
71,1.87,8,2.14,11,4819.12,2,0,6,0
59,13.93,52,1.76,6,1756.13,0,0,23,0
114,3.91,76,1.67,2,5662.56,0,0,15,0
28,12.13,50,3.91,14,3331.54,0,0,22,0
95,16.8,70,1.96,10,5077.67,0,0,6,0
78,15.22,25,2.9,3,3248.59,1,0,7,0
75,15.18,15,1.99,2,4677.56,2,1,23,0
103,10.6,39,3.32,13,498.24,1,1,21,0
56,17.87,89,3.88,10,4835.43,0,0,19,0
48,11.97,50,2.32,2,3238.96,0,1,4,0
77,18.39,38,3.41,7,2806.61,0,0,5,1
42,11.16,54,4.3,5,847.34,0,0,8,0
22,10.37,35,1.38,13,4501.06,1,1,4,0
93,4.84,64,3.84,13,960.75,0,0,8,0
63,11.12,84,2.29,6,1315.44,0,0,23,1
16,3.24,76,1.49,3,933.25,0,0,9,0
88,17.46,89,3.18,15,238.14,0,1,5,0
96,13.68,44,1.91,10,4039.1,1,0,0,0
23,19.88,8,4.29,5,1770.9,0,1,12,0
96,2.3,36,1.17,5,1066.93,1,0,4,0
28,5.19,86,1.39,11,2055.84,1,1,18,1
63,17.6,0,3.08,4,3094.69,0,0,15,0
102,8.21,65,3.36,10,3119.79,2,0,14,1
29,9.59,62,3.92,4,2329.74,0,0,13,0
38,17.28,42,2.04,12,3070.61,0,0,13,0
33,10.68,27,4.37,13,2678.58,2,0,3,0
91,4.27,30,4.81,8,4971.46,0,0,6,0
72,17.89,68,3.0,6,371.76,0,1,21,0
83,1.11,88,4.04,11,5234.57,2,1,14,0
114,17.96,7,3.1,2,1614.71,1,0,21,1
66,1.49,33,1.28,2,4386.34,0,0,4,0
