hour,dayofweek,cust_dist,items_count,total_price,barista_exp,promo,rain,time_to_serve,good_review,repeat_visit
3,4,10.87,5,903.28,30,0,1,210,0,0
19,5,9.41,3,1159.25,10,0,0,124,1,0
1,3,1.18,3,482.53,20,1,0,80,1,1
4,5,13.25,7,497.04,45,0,0,163,0,0
2,3,12.28,4,1016.09,16,0,1,160,0,0
8,2,10.14,3,1320.57,41,0,0,108,1,0
19,4,5.42,2,1457.73,16,0,1,120,0,0
5,1,1.52,1,577.87,42,0,1,41,1,1
17,5,8.91,1,1215.18,3,0,1,114,0,0
5,1,10.94,8,1292.14,23,1,1,255,0,0
18,4,1.87,1,972.44,22,0,0,42,1,1
11,6,9.69,5,586.63,57,0,1,97,1,0
10,1,4.65,6,966.72,28,1,0,200,1,0
1,4,11.58,5,918.23,46,0,1,158,0,0
14,1,8.32,2,949.14,45,1,1,49,1,0
11,5,2.37,8,966.96,36,1,1,247,0,0
11,2,8.13,6,1285.88,4,0,0,183,0,0
8,1,6.24,7,338.11,38,0,0,179,0,0
20,5,3.12,3,614.21,24,1,0,61,1,1
23,3,12.7,8,920.4,19,1,0,251,0,0
1,4,0.66,5,496.66,11,0,0,158,0,1
21,0,5.03,6,1469.41,40,0,0,153,1,0
2,6,0.68,3,468.41,46,0,1,121,1,1
11,0,1.89,6,757.48,40,0,0,164,1,0
15,4,4.81,3,1328.31,46,0,1,99,1,0
20,2,1.29,6,212.09,55,0,0,120,1,1
23,1,9.15,5,1248.96,39,1,1,184,1,0
0,2,1.76,8,899.41,53,0,1,249,0,1
20,0,10.67,5,144.52,18,1,0,166,1,0
2,6,1.26,2,1364.08,12,0,0,71,0,1
19,5,1.36,7,154.88,14,0,0,225,0,1
1,6,4.93,7,821.3,47,0,1,232,0,0
8,4,13.5,4,168.64,18,0,0,166,0,0
18,4,9.8,1,199.68,44,0,0,30,1,0
14,2,11.67,5,1342.09,42,1,0,112,1,0
17,5,2.55,5,1172.16,12,0,0,163,0,0
10,2,12.59,3,375.72,40,1,1,141,1,0
22,1,0.62,4,968.66,27,0,0,112,1,1
15,3,3.59,7,1212.55,6,0,0,236,0,0
21,5,9.43,5,1345.43,24,0,0,157,0,0
16,3,5.94,6,755.63,51,1,1,184,1,0
4,6,14.77,7,1356.5,33,0,0,177,0,0
11,1,0.94,4,810.99,45,0,1,122,1,1
10,3,14.98,1,1063.52,54,1,0,30,1,0
14,0,9.54,6,1470.64,16,1,1,233,0,0
2,6,8.6,3,430.33,50,0,1,61,1,0
0,3,1.36,2,335.93,12,1,0,56,1,1
19,1,4.46,6,578.83,31,0,0,193,0,0
15,3,13.91,8,330.16,57,1,0,194,1,0
1,4,5.64,7,497.83,37,0,1,248,0,0
1,2,10.09,8,1140.18,53,0,0,167,1,0
2,0,14.99,1,768.53,13,0,0,53,1,0
7,4,4.31,6,625.06,58,0,0,128,1,1
23,4,8.85,4,616.21,8,0,0,122,0,0
14,1,10.6,4,372.34,38,1,0,66,1,0
6,2,2.89,1,726.38,3,1,1,109,0,1
5,2,2.66,7,974.49,57,0,1,179,1,1
8,5,7.12,4,294.82,58,0,0,73,1,1
19,6,6.09,6,1461.94,20,0,1,246,0,0
0,0,10.86,2,720.59,58,0,1,42,1,0
7,6,1.51,6,1427.15,4,1,1,252,0,0
22,1,14.6,2,288.52,44,0,0,30,1,0
22,0,0.71,4,1174.1,45,0,0,132,1,1
2,5,9.22,6,964.69,2,0,1,257,0,0
3,3,8.66,4,1248.09,51,0,1,123,1,0
14,4,2.45,7,940.95,36,0,0,172,0,1
5,0,2.69,2,1447.97,23,0,0,78,1,0
14,6,11.99,7,977.7,45,0,0,164,1,0
20,4,13.37,4,1198.45,19,0,0,107,1,0
2,1,4.6,5,1328.61,40,0,0,116,1,1
20,6,6.85,3,1100.42,8,0,0,114,0,0
20,3,5.65,6,833.93,16,0,0,179,0,0
13,1,1.55,5,481.94,58,1,1,119,1,1
19,3,10.26,7,1296.29,43,0,0,182,1,0
13,3,12.47,8,772.81,18,1,0,246,0,0
3,4,4.92,4,968.99,36,0,0,104,1,0
11,1,14.86,4,210.92,24,0,0,123,1,0
16,1,1.6,3,796.29,1,0,0,95,0,0
6,0,10.1,4,1077.42,1,0,1,176,0,0
8,6,7.0,3,917.7,46,1,0,94,1,0
2,1,6.98,6,727.98,36,0,1,189,0,0
12,0,7.14,2,412.8,11,0,1,116,0,0
14,2,4.25,3,533.54,18,1,1,172,1,1
17,2,10.88,3,1080.87,16,0,1,122,0,0
18,2,10.96,5,413.87,17,0,1,212,0,0
0,5,4.59,4,970.42,24,0,0,124,0,0
5,1,12.61,6,925.63,34,0,1,184,1,0
22,5,5.09,2,1458.58,4,0,0,81,0,0
1,6,11.01,1,185.09,35,0,0,30,0,0
23,1,2.25,7,251.37,15,1,0,226,0,1
13,0,2.95,3,808.52,2,1,1,146,0,0
5,5,5.08,1,837.95,56,0,0,30,1,1
13,5,9.11,4,155.9,51,0,1,126,0,0
3,6,9.86,7,1256.2,31,0,0,201,0,0
20,5,6.25,3,792.61,9,0,1,161,0,0
7,3,1.63,8,585.3,10,0,0,281,0,0
2,0,5.92,8,546.4,53,1,0,191,1,0
18,2,10.49,1,1305.97,25,1,0,74,1,0
13,0,10.23,5,375.43,51,0,0,106,1,0
19,3,2.82,1,324.58,60,0,0,30,1,1
16,6,0.61,7,398.45,5,0,1,272,0,0
7,6,11.42,5,975.03,14,0,0,171,0,0
23,1,2.04,7,1235.3,42,0,1,210,0,0
13,0,1.69,2,563.37,48,0,0,38,1,1
5,6,0.54,4,342.85,38,0,0,110,1,1
22,5,6.77,8,392.87,57,0,0,181,1,0
21,6,7.8,6,966.86,40,0,0,152,0,0
15,6,9.75,1,444.45,2,1,1,82,0,0
18,6,4.79,3,1328.19,18,0,1,166,0,0
13,6,10.8,7,245.45,29,0,0,209,0,0
18,2,2.96,7,145.32,53,0,1,202,0,1
2,2,12.56,4,223.73,53,0,0,103,1,0
9,1,8.79,1,1283.9,53,1,1,56,1,0
18,6,8.97,3,1011.72,20,0,1,146,0,0
8,0,3.54,3,1440.84,8,1,1,195,0,0
19,3,1.57,7,570.82,59,0,0,163,1,1
12,1,7.24,6,397.75,37,0,0,174,0,0
6,0,9.43,7,886.77,49,0,0,148,1,0
13,6,1.88,6,852.96,48,0,1,174,1,1
8,4,14.28,7,927.43,26,0,1,269,0,0
22,6,14.72,7,586.55,37,1,0,176,0,0
18,2,8.41,3,108.26,49,0,1,95,1,0
14,3,14.28,6,149.04,4,0,1,236,0,0
19,5,3.1,3,1029.36,33,0,0,82,1,1
13,3,0.87,1,832.56,22,0,1,59,0,1
23,5,1.07,7,1249.42,6,0,0,252,0,0
5,3,9.02,2,520.57,33,0,0,47,1,0
20,2,1.39,6,1241.66,28,0,0,166,0,0
3,5,14.4,5,695.69,24,0,0,155,0,0
7,0,2.56,8,235.38,4,1,1,302,0,1
16,5,4.92,5,1469.08,2,1,0,165,0,1
8,1,12.43,5,816.71,13,0,0,166,0,0
0,0,3.67,2,981.27,46,1,0,35,1,1
23,1,4.02,3,1039.12,49,1,0,30,1,1
19,6,9.81,3,607.38,11,0,0,100,0,0
13,3,4.5,8,1146.54,35,0,0,225,0,0
10,0,3.65,8,1318.37,39,0,0,241,0,0
20,3,4.19,4,642.06,10,0,1,196,0,0
2,6,7.61,8,1019.8,43,1,1,235,0,0
8,4,14.51,5,1159.97,10,1,0,206,0,0
13,3,12.57,5,366.18,8,1,1,205,0,0
8,6,4.63,3,565.63,5,0,1,190,0,1
3,3,5.77,5,252.31,23,0,1,188,0,1
3,6,7.24,3,943.09,34,0,1,116,0,0
7,1,14.69,7,1221.31,60,0,1,193,0,0
1,6,3.0,7,955.17,60,0,0,154,1,1
8,5,5.68,3,351.7,47,0,0,63,1,1
13,4,11.08,6,864.92,32,0,1,203,0,0
21,3,14.48,3,1268.91,16,0,0,105,0,0
8,6,2.76,1,523.81,4,1,1,123,0,0
23,6,3.8,1,1265.71,54,0,1,30,1,0
22,3,3.77,1,1198.47,60,1,0,30,1,1
15,4,0.8,1,130.44,28,1,1,81,1,1
16,4,9.26,2,435.24,48,1,0,30,1,0
15,6,10.23,4,860.12,44,1,1,114,1,0
11,0,9.24,4,1104.66,60,0,0,48,1,0
2,1,1.53,3,1332.74,14,0,1,143,0,0
10,4,1.5,7,997.46,12,1,0,257,0,0
13,4,3.55,5,632.48,60,1,1,139,1,0
17,2,4.71,1,358.48,21,0,1,99,1,0
20,5,11.9,4,1164.05,48,1,0,103,1,0
20,4,2.81,4,389.49,16,0,1,161,0,1
4,1,1.14,1,1073.6,54,0,0,30,1,1
15,5,6.21,7,353.7,44,0,1,210,0,0
19,5,6.54,2,227.48,2,0,0,90,1,0
4,3,7.04,2,451.54,23,0,1,90,1,0
2,3,12.49,8,498.9,56,0,1,202,1,0
11,3,1.92,4,1006.09,29,0,0,93,1,1
0,3,10.71,8,325.24,46,1,0,175,1,0
20,2,5.4,2,1402.43,43,0,1,83,1,0
8,4,4.99,6,876.11,9,0,0,228,0,0
8,3,14.02,1,787.3,54,0,0,37,1,0
3,6,4.1,7,708.57,7,0,0,246,0,0
2,0,9.82,4,893.24,29,0,0,124,0,0
16,3,4.49,1,131.43,44,0,0,30,1,1
1,4,7.85,2,1486.12,17,1,1,111,1,0
23,3,11.9,1,880.53,9,0,1,73,0,0
0,2,13.28,2,149.27,6,0,1,113,0,0
7,1,12.66,7,925.97,44,1,0,174,1,0
12,1,8.94,2,711.91,20,1,0,33,1,0
22,4,4.11,1,133.65,10,0,0,37,1,1
14,6,10.09,7,1394.2,9,0,1,278,0,0
7,1,10.79,2,114.79,12,0,0,64,1,0
11,1,0.66,8,909.02,33,0,0,209,0,1
21,0,6.87,6,1446.51,32,0,0,156,0,0
11,4,12.73,3,432.65,34,1,1,120,0,0
13,6,7.6,1,455.85,19,0,1,76,1,0
14,4,5.01,3,100.59,33,0,0,67,1,1
14,1,13.14,1,192.89,48,0,0,30,1,0
8,1,2.76,2,162.84,16,1,1,148,1,1
18,1,3.49,2,1251.72,50,0,0,54,1,1
19,5,10.47,7,1271.43,50,0,1,217,0,0
21,2,5.61,4,1117.38,23,0,1,154,0,0
7,3,10.84,6,593.84,26,0,1,229,0,0
20,2,2.79,8,1249.76,45,1,1,250,0,0
18,4,4.16,4,855.68,54,0,1,107,0,0
5,0,2.77,3,526.03,44,0,1,80,1,1
19,3,14.32,2,712.19,41,0,0,35,1,0
18,0,6.38,4,192.07,37,1,0,108,1,0
3,6,5.39,2,1422.87,9,0,1,122,0,0
22,5,0.71,1,966.76,30,1,0,43,1,1
6,4,2.72,4,1123.73,13,0,1,169,0,0
3,5,6.61,3,1047.22,48,0,0,57,1,0
21,4,1.49,7,1034.85,60,0,1,207,1,1
11,0,7.91,4,124.17,42,0,0,109,1,0
12,0,7.1,2,835.52,16,1,1,123,1,0
2,0,11.62,5,1250.39,46,1,0,99,1,0
21,4,10.07,5,162.33,57,0,1,112,1,1
11,1,6.97,7,1438.63,2,0,0,227,0,0
1,0,3.76,7,693.82,31,0,0,196,0,1
23,5,11.04,6,505.85,60,1,0,108,1,0
1,6,10.76,7,844.55,57,0,1,170,0,0
22,3,2.72,2,1221.7,51,0,0,30,1,1
8,4,13.76,8,764.66,43,0,1,320,0,0
0,5,1.43,1,1003.15,19,0,1,68,0,1
7,2,1.3,4,799.88,60,1,1,127,1,1
22,6,3.22,7,983.78,11,1,1,259,0,0
5,2,13.69,5,293.24,14,0,0,170,0,0
5,3,8.04,1,154.13,47,0,1,30,1,0
21,1,11.93,8,291.66,25,0,1,272,0,0
17,0,3.8,2,500.17,7,1,0,111,1,1
16,4,7.61,1,454.7,15,0,0,31,0,0
11,5,5.7,2,961.25,30,0,0,30,1,0
5,0,12.5,8,738.25,59,0,0,169,1,0
7,5,0.83,8,154.34,31,0,0,211,0,1
18,4,4.04,6,148.81,24,0,1,235,0,0
9,2,2.71,4,226.82,55,0,1,109,1,1
0,0,12.96,1,594.31,25,1,0,30,1,0
12,3,7.28,8,108.66,8,0,1,316,0,0
16,1,6.36,4,791.58,30,0,0,97,0,0
2,3,7.02,1,604.94,36,0,0,30,1,0
7,1,14.59,2,877.62,50,0,1,84,1,0
13,6,12.83,8,1109.16,14,0,1,311,0,0
2,5,10.74,2,451.36,29,0,0,52,1,0
15,0,4.71,1,319.92,27,0,0,30,1,1
12,0,2.9,6,489.27,53,0,0,139,1,1
19,6,13.86,2,102.47,50,0,0,30,1,0
23,1,6.63,3,268.02,36,0,1,86,1,1
16,2,4.54,3,1151.16,60,1,1,76,1,1
12,4,7.33,4,411.93,34,0,1,131,1,0
5,3,13.81,7,1492.02,21,0,0,178,1,0
16,6,6.11,3,334.96,38,0,1,111,0,1
13,5,8.66,3,1204.28,11,0,0,125,0,0
16,6,12.14,6,1087.06,33,1,1,210,0,0
7,3,6.69,6,550.98,15,0,0,180,0,0
10,3,3.89,7,563.03,12,1,1,259,0,0
19,5,14.92,5,888.97,24,0,1,206,0,0
0,5,14.37,7,1293.32,50,1,1,195,1,0
6,0,12.73,5,640.66,37,1,0,110,1,0
20,3,10.48,6,185.65,11,0,1,204,0,0
20,4,4.78,5,624.19,56,1,1,164,1,1
16,4,13.74,6,390.24,53,0,1,154,0,0
9,1,4.5,5,1414.89,19,1,0,154,0,0
10,6,12.11,2,1076.18,54,1,0,64,1,0
21,5,13.81,6,171.17,1,1,0,208,0,0
8,0,9.24,7,510.18,17,0,0,242,0,0
8,4,12.14,4,170.3,40,1,1,164,1,0
23,2,11.98,4,1262.02,55,0,1,114,1,0
4,0,3.3,6,1368.81,16,0,0,189,0,0
16,0,10.18,3,257.19,26,0,1,98,0,0
8,4,1.86,8,716.41,58,1,0,189,1,1
16,2,7.86,4,1404.64,43,0,0,74,1,0
23,1,2.85,7,303.3,59,0,0,143,1,1
20,4,6.54,3,508.67,51,0,1,78,1,0
18,2,12.58,4,525.98,56,0,1,129,1,0
6,0,14.81,8,142.08,43,1,0,201,1,0
22,2,5.11,1,150.78,15,1,1,67,1,1
8,0,8.21,1,1433.91,8,0,0,83,1,0
6,6,7.91,6,899.53,30,0,0,175,0,0
12,4,14.34,8,529.31,14,0,0,236,0,0
10,5,7.44,7,630.14,33,0,0,199,0,0
13,4,10.64,7,1100.78,42,0,1,219,0,0
18,6,13.87,4,613.12,7,0,1,193,0,0
10,3,5.91,2,418.86,18,0,0,105,0,0
12,3,13.58,3,242.57,12,0,0,87,0,0
13,3,13.8,8,1120.51,2,0,0,248,0,0
12,4,13.99,4,352.79,50,0,0,65,1,0
0,1,4.42,6,197.51,29,0,0,174,0,1
7,4,6.31,8,697.74,21,0,0,233,0,0
11,6,13.12,3,155.4,7,1,1,148,0,0
18,6,5.71,5,1451.0,52,0,0,114,1,0
11,5,9.2,6,978.21,27,0,0,184,0,0
7,2,2.21,4,313.78,12,0,1,179,0,1
7,4,1.32,2,341.44,20,1,0,37,1,1
20,4,6.47,8,897.76,57,1,0,198,1,0
12,0,8.89,5,599.19,14,1,0,167,0,0
11,6,6.19,6,1183.97,10,0,0,211,0,0
15,0,8.88,4,864.13,41,0,0,80,1,0
0,0,7.97,1,706.67,23,1,0,30,1,0
12,4,10.44,7,1448.17,30,0,1,233,0,0
6,1,9.92,4,647.02,47,1,1,121,1,0
4,2,6.65,1,660.86,58,0,1,30,1,0
7,2,6.66,1,1032.08,31,0,0,30,1,0
13,6,2.54,6,1233.27,52,1,0,134,1,1
22,5,7.94,4,976.7,56,0,0,64,1,0
12,6,9.01,7,1078.05,10,0,0,225,0,0
14,1,7.41,4,622.1,19,0,0,115,0,0
22,1,5.22,1,771.3,19,1,0,41,1,1
16,2,10.96,3,375.85,44,0,0,32,1,0
14,3,1.58,5,1052.35,23,0,0,145,1,1
19,0,13.76,2,410.03,59,0,0,37,1,0
17,0,0.8,4,101.76,44,1,0,86,1,1
17,2,14.45,5,1407.27,41,1,0,167,1,0
1,6,7.2,5,528.42,59,0,0,75,1,0
3,1,6.48,8,375.28,32,0,0,214,0,0
0,6,4.22,3,475.41,20,0,0,105,1,1
3,5,0.65,5,562.63,4,0,0,195,0,1
17,3,4.48,4,764.36,33,1,0,125,1,1
4,2,2.09,6,197.09,48,0,0,142,1,1
18,0,10.07,6,173.74,1,0,1,295,0,0
14,4,5.13,8,510.08,13,0,0,229,0,0
7,6,11.62,5,514.07,3,0,0,149,0,0
19,1,3.5,4,264.7,12,0,0,123,0,1
16,4,13.55,4,666.71,29,0,0,93,1,0
0,5,8.08,1,497.64,55,1,0,30,1,1
11,2,2.16,3,136.48,31,0,1,119,1,1
18,6,6.31,7,1340.01,41,0,1,253,0,0
14,0,3.5,2,1340.43,36,0,0,49,1,1
8,6,3.4,7,392.86,2,1,1,320,0,0
6,3,7.84,8,328.02,22,0,0,222,0,0
1,4,10.24,1,866.21,22,1,0,32,1,0
8,3,13.72,2,983.05,41,1,1,87,1,0
9,5,7.78,7,1440.56,31,1,0,232,0,0
1,0,14.5,4,628.29,52,0,0,72,1,0
18,4,14.15,6,965.48,56,0,1,199,0,0
10,5,13.04,1,1329.45,45,0,0,58,1,0
12,3,7.75,7,729.94,14,0,1,258,0,0
9,3,2.54,8,271.28,29,1,1,279,0,1
13,4,3.66,5,628.43,35,0,1,143,0,1
17,0,9.89,8,291.19,50,0,0,201,0,0
18,3,6.62,8,123.3,9,0,0,292,0,0
21,2,2.63,8,1152.17,47,1,1,246,0,0
8,5,7.45,5,433.79,54,0,1,172,0,0
6,4,0.75,2,102.81,32,0,0,47,1,1
2,1,11.14,4,1321.41,59,0,1,112,1,0
19,1,1.57,6,721.3,56,1,0,122,1,1
5,0,9.62,2,434.4,27,0,0,64,1,0
20,2,12.0,7,467.91,10,0,0,230,0,0
1,3,2.42,7,436.75,25,0,0,180,0,1
5,1,8.02,6,372.38,49,1,1,181,1,0
2,0,11.8,7,1277.72,45,0,0,152,1,0
15,5,4.28,3,338.46,33,1,1,118,1,1
7,2,2.86,6,886.6,11,0,0,195,0,1
1,2,5.38,5,208.25,37,0,0,109,1,1
16,6,8.54,7,1429.33,9,0,1,272,0,0
8,0,8.84,7,944.64,7,0,0,271,0,0
11,0,2.4,1,1364.41,7,0,1,80,0,0
2,6,7.13,1,657.03,34,0,0,30,1,0
10,3,4.39,1,1234.94,19,0,0,57,0,1
0,0,12.71,6,1295.12,20,0,0,193,1,0
22,6,5.05,5,1084.13,50,0,1,143,1,0
12,3,12.66,6,230.13,42,1,0,164,1,0
14,3,6.71,8,122.51,25,1,1,258,0,0
4,4,11.04,4,335.98,5,0,1,169,0,0
20,2,7.9,5,265.34,48,0,0,96,1,1
16,5,9.52,5,1115.19,29,1,1,178,0,0
22,2,6.23,8,879.81,55,1,0,185,1,1
23,2,11.64,6,836.33,27,1,0,173,1,0
5,4,6.67,6,454.01,25,0,0,155,1,0
20,3,7.13,1,316.45,37,0,0,30,1,1
21,3,8.01,5,389.17,15,0,0,176,0,0
10,0,12.56,1,660.39,54,0,0,30,1,0
17,4,10.06,4,1136.2,48,0,0,107,1,0
3,0,5.56,3,456.32,4,0,1,150,0,0
2,4,10.22,1,1078.06,14,0,0,43,1,0
12,0,9.82,6,788.12,56,0,1,158,1,1
22,1,14.0,7,1339.62,49,0,0,138,0,0
8,6,12.7,2,426.08,17,0,1,150,0,0
20,2,9.89,3,731.2,21,1,0,91,1,0
5,2,5.45,4,235.33,16,1,0,115,1,0
11,5,11.8,7,569.21,26,0,0,201,0,0
1,6,8.84,6,809.63,9,1,0,189,0,0
2,3,14.79,3,1125.84,2,0,0,139,0,0
2,5,4.09,8,377.31,43,0,1,255,0,1
11,1,1.66,6,405.33,15,1,1,210,0,1
14,5,1.51,1,984.21,35,0,1,30,1,1
8,2,9.78,7,635.44,24,0,0,237,0,0
22,3,14.12,6,774.93,48,0,0,140,1,0
7,1,0.53,7,1270.59,53,0,1,208,0,1
10,2,11.02,4,798.72,51,0,0,101,1,0
15,6,10.03,2,1013.5,54,0,1,39,1,0
21,0,11.12,1,1019.49,38,0,0,30,1,0
3,4,5.65,1,1225.06,14,1,1,87,1,0
0,1,12.4,7,993.4,37,0,1,243,0,0
23,3,1.15,4,190.73,37,0,1,145,0,1
6,5,11.45,4,579.04,6,0,0,128,0,0
1,6,4.37,3,1485.04,18,1,0,96,1,0
23,5,7.41,2,375.11,22,1,1,92,1,0
4,1,12.43,6,921.42,18,1,1,208,0,0
6,6,4.43,3,1280.12,51,0,0,30,1,1
3,3,3.19,6,921.18,2,0,0,240,0,0
4,1,10.38,6,621.18,32,0,1,193,0,0
23,3,8.23,6,212.32,17,0,0,182,0,0
0,5,7.96,3,606.33,60,0,1,73,1,0
0,2,4.22,1,354.89,1,1,1,100,0,1
14,6,1.01,4,1445.21,9,0,1,138,0,1
19,0,6.45,1,1101.04,13,1,0,58,1,0
18,2,2.05,2,1149.14,36,0,0,82,1,1
9,0,13.64,3,710.36,37,1,0,91,1,0
17,5,1.1,8,253.95,58,0,1,267,0,1
2,6,6.76,2,473.4,30,1,0,45,1,1
10,2,1.26,4,463.6,31,0,0,128,0,1
14,2,1.89,4,781.49,23,1,0,117,1,1
10,1,10.05,5,745.37,50,0,0,135,1,0
16,4,9.88,2,706.77,28,0,1,88,1,0
16,5,0.98,8,794.37,59,0,1,212,1,1
5,3,0.52,1,1481.83,10,0,1,64,0,1
4,5,1.64,7,517.7,25,0,0,210,0,1
7,3,11.56,8,961.38,60,1,1,221,1,0
1,6,8.98,2,435.31,36,0,0,60,1,0
15,3,1.05,3,753.25,26,1,1,120,1,1
19,0,7.58,4,380.07,26,0,0,108,1,1
23,3,10.82,4,881.47,45,0,0,87,1,0
11,3,13.1,2,471.02,13,0,0,71,0,0
5,1,14.04,8,151.5,17,1,0,238,0,0
0,2,5.25,2,1241.38,40,0,1,79,1,0
3,5,2.47,6,279.56,4,0,0,211,0,1
16,5,3.94,2,615.25,23,0,0,37,1,1
12,6,11.75,6,768.05,35,0,1,190,0,0
17,6,14.59,8,705.47,11,0,0,289,0,0
4,3,7.26,3,1115.93,12,0,0,87,1,0
23,4,4.93,3,935.49,9,0,0,103,0,0
23,5,6.72,1,513.52,15,0,1,80,0,0
2,6,4.92,2,172.38,45,1,0,30,1,1
10,3,4.22,8,1174.63,37,0,1,283,0,0
12,6,9.11,8,593.54,5,1,0,260,0,0
3,0,0.73,1,1345.61,19,0,0,30,1,1
13,0,4.26,7,653.08,11,0,0,200,0,0
21,6,10.09,8,1104.72,9,0,1,296,0,0
10,0,0.96,5,1415.39,35,0,0,148,0,0
9,6,1.71,3,1011.61,50,0,1,130,1,1
18,3,4.75,4,678.88,27,0,0,135,0,1
17,1,13.23,6,894.36,13,0,0,198,0,0
5,4,11.59,5,860.82,57,0,1,128,1,0
14,3,0.82,4,918.75,60,0,1,101,1,1
20,1,7.77,5,305.55,12,0,0,156,0,0
9,1,4.48,1,1077.91,9,1,1,93,1,0
4,5,9.91,1,303.06,42,1,1,41,1,0
4,3,10.96,6,120.46,28,0,0,175,0,0
9,3,13.01,3,974.69,13,1,0,141,1,0
4,6,7.39,7,263.68,20,1,0,224,0,0
2,1,14.92,8,1178.58,52,0,0,179,1,0
22,1,14.71,6,1312.35,13,0,1,242,0,0
5,1,13.29,7,1422.63,27,1,0,182,1,0
3,6,8.84,4,1030.27,26,0,0,116,1,0
17,5,6.27,8,774.82,29,0,0,235,0,0
8,3,5.78,5,593.19,29,0,1,212,0,0
16,1,0.68,6,787.3,22,1,1,194,0,1
12,0,4.11,7,366.49,9,1,0,234,0,0
14,3,10.92,2,587.79,24,0,0,42,1,0
19,6,9.25,2,1105.1,42,1,0,54,1,0
16,5,13.79,3,404.39,19,0,1,137,0,0
12,0,1.23,7,469.69,38,0,0,188,0,1
15,6,2.75,6,1149.06,31,0,1,204,0,1
21,2,11.94,4,348.97,39,1,0,73,1,0
3,3,5.7,2,444.24,15,0,0,89,0,0
4,2,2.22,3,124.57,54,0,1,77,1,1
4,6,14.95,6,1108.07,32,0,1,200,0,0
8,6,11.92,3,965.06,51,0,0,94,1,0
16,6,6.43,4,1072.14,46,0,1,107,1,0
12,1,12.44,2,400.06,48,0,0,30,1,0
1,5,10.37,8,1062.33,46,1,0,203,1,0
12,1,11.95,2,934.93,29,0,1,83,1,0
21,5,12.32,2,612.57,57,0,1,48,1,0
20,4,1.73,7,712.96,52,0,1,193,1,1
22,1,9.53,1,895.09,34,0,0,30,1,0
18,2,0.6,7,790.61,9,0,1,288,0,0
2,5,1.13,2,998.56,35,1,0,58,1,1
9,1,13.61,5,353.37,6,0,0,225,0,0
1,3,8.15,1,856.99,37,1,1,47,1,0
12,6,11.17,8,730.39,14,1,0,266,0,0
18,5,12.66,6,745.43,47,0,1,188,1,0
16,5,14.27,7,757.13,50,0,0,198,1,0
20,1,13.11,1,1334.06,49,0,0,30,1,0
13,4,7.51,1,1246.08,9,0,1,86,0,0
11,1,5.37,7,981.4,19,0,1,259,0,0
20,2,2.74,7,1103.08,23,0,0,218,0,1
11,2,6.3,1,159.92,57,0,0,30,1,1
10,5,5.81,3,1141.59,41,1,1,98,1,1
6,5,8.61,8,780.63,28,0,0,237,0,0
3,1,10.15,5,544.85,16,0,0,142,0,0
18,2,14.69,4,295.69,26,0,1,182,0,0
0,2,11.06,2,205.29,38,0,0,44,1,0
23,4,9.83,8,162.84,40,0,1,252,0,0
2,3,5.36,7,326.51,25,1,1,256,0,0
12,4,1.0,1,142.2,35,1,1,40,1,1
14,0,4.68,4,1125.7,54,0,0,89,1,0
1,6,11.64,7,448.06,5,0,1,274,0,0
10,4,3.48,3,616.24,7,0,0,136,0,0
3,1,10.83,4,1251.8,23,0,0,132,0,0
18,3,8.91,1,260.52,25,1,0,32,1,1
16,1,2.99,8,1269.83,1,1,0,236,0,0
2,6,4.29,6,995.36,22,0,0,158,0,0
17,0,7.7,8,578.84,53,0,0,232,0,0
7,3,6.57,8,264.93,4,0,0,267,0,0
21,5,11.79,5,228.09,58,0,0,95,1,0
23,2,11.15,4,569.72,28,0,1,161,1,0
18,4,8.83,7,296.48,48,0,0,192,1,0
4,1,12.42,1,474.79,59,0,1,30,1,0
6,0,8.66,7,174.14,14,0,0,212,0,0
20,2,14.48,1,933.01,33,0,1,32,1,0
7,4,3.65,2,303.39,4,0,0,67,0,1
4,2,10.85,6,1159.43,42,0,1,189,1,0
16,4,5.86,2,405.44,11,0,0,71,0,0
4,5,4.55,8,1217.17,39,0,1,258,0,0
3,3,3.12,6,365.83,32,1,0,160,1,1
21,2,8.51,5,1109.91,4,0,1,198,0,0
18,2,3.62,2,566.3,1,1,1,152,0,0
20,2,3.41,5,916.37,26,0,0,143,0,0
1,3,14.86,7,154.13,33,0,0,190,0,0
10,0,12.13,8,793.34,17,0,1,316,0,0
21,4,11.35,3,308.16,27,0,0,108,1,0
12,5,12.01,3,780.85,42,0,0,39,1,0
14,2,14.55,6,297.9,5,1,1,228,0,0
11,6,8.81,6,711.92,7,0,0,173,0,0
21,3,3.69,2,254.87,25,0,1,93,0,1
20,0,13.0,3,407.93,8,0,0,78,1,0
21,4,11.27,4,933.11,34,0,0,102,1,0
10,3,6.51,4,1467.32,41,1,0,117,1,0
6,5,7.37,7,728.86,4,1,1,265,0,0
4,5,6.46,4,1062.04,12,0,1,179,0,0
16,4,13.98,7,855.19,58,0,0,157,1,0
23,2,5.48,3,797.7,31,0,0,97,1,1
19,5,14.47,4,190.59,11,1,0,162,0,0
8,0,13.7,5,302.02,37,0,1,193,0,0
13,3,9.64,1,1336.28,44,1,0,30,1,0
11,0,8.91,6,674.23,59,0,0,135,0,1
5,2,5.87,8,960.07,53,1,0,204,1,0
16,0,0.77,2,839.53,36,0,0,55,1,1
18,0,2.35,7,630.44,45,0,0,158,1,1
