transaction_id,product_category,quantity,is_member,hour_of_day,unit_price
T055037,Electronics,14,1,20,3144.23
T068095,Electronics,20,0,16,1402.73
T092968,Groceries,12,0,20,404.57
T070436,Home,8,1,20,1641.72
T017301,Clothing,19,0,15,948.61
T082112,Groceries,12,0,17,392.85
T050375,Home,9,0,10,1662.92
T016766,Clothing,19,0,19,750.32
T036642,Books,17,0,13,985.86
T080814,Groceries,7,1,16,468.39
T082463,Clothing,7,1,13,865.83
T044083,Clothing,10,0,11,1350.68
T069132,Clothing,10,0,18,1437.69
T099923,Home,18,0,10,2656.79
T001758,Groceries,20,1,21,175.07
T000545,Groceries,11,0,17,461.32
T068383,Home,12,0,14,1059.2
T011352,Electronics,12,1,13,2457.65
T066672,Groceries,6,0,16,166.61
T047437,Home,17,0,18,1292.94
T035478,Books,10,1,17,480.35
T058273,Groceries,7,1,15,127.2
T099290,Home,7,1,14,1413.38
T067238,Groceries,5,1,13,247.5
T077279,Groceries,17,0,17,324.76
T045357,Electronics,7,1,17,3684.47
T017749,Electronics,19,0,21,4993.62
T059477,Clothing,14,0,21,347.03
T017600,Home,20,1,13,2243.53
T040336,Groceries,12,1,19,365.4
T081724,Electronics,14,0,21,1715.23
T087423,Clothing,17,1,10,1375.33
T006042,Electronics,13,0,18,1501.04
T092986,Groceries,19,0,17,381.07
T084044,Electronics,1,0,12,2002.18
T061469,Clothing,20,0,15,631.34
T048805,Electronics,18,0,19,2598.14
T003033,Home,10,1,16,1817.81
T000104,Groceries,20,0,18,317.5
T082225,Groceries,14,1,14,355.35
T017847,Groceries,15,1,14,310.15
T033952,Clothing,14,0,13,308.41
T067228,Home,16,0,21,2735.22
T090226,Groceries,12,0,16,377.36
T056695,Groceries,3,0,21,242.18
T064591,Electronics,2,0,21,1367.76
T069680,Groceries,18,0,20,467.53
T090191,Home,13,0,9,1324.71
T050541,Clothing,9,0,14,424.69
T003917,Groceries,2,0,15,211.78
T066193,Clothing,11,0,12,942.23
T036134,Home,18,0,14,2386.59
T012022,Groceries,17,1,18,302.94
T052426,Groceries,2,0,11,222.55
T090672,Groceries,20,0,13,335.92
T076844,Groceries,11,0,20,497.98
T052227,Home,15,1,17,1706.9
T048167,Electronics,16,0,19,1454.89
T081547,Books,19,0,13,949.16
T071739,Clothing,14,0,16,816.2
T006758,Groceries,3,0,9,389.64
T088404,Groceries,7,0,12,354.91
T024085,Books,9,1,12,303.63
T083826,Groceries,6,0,15,407.96
T052013,Electronics,6,0,16,4259.47
T047888,Books,1,0,15,356.94
T060151,Home,6,0,13,1294.25
T084317,Electronics,17,0,19,4028.36
T028430,Groceries,7,0,11,463.61
T088586,Home,19,1,17,2164.87
T028548,Groceries,18,0,9,208.5
T083273,Clothing,11,0,10,1238.41
T099248,Clothing,6,0,17,1292.01
T064846,Home,10,1,14,1234.03
T006336,Groceries,16,1,14,466.05
T072079,Groceries,4,1,21,122.96
T004139,Groceries,1,0,21,60.04
T092957,Groceries,14,0,20,302.34
T069938,Groceries,12,0,17,167.68
T067274,Electronics,10,1,14,1045.05
T056315,Home,15,0,15,2727.49
T088603,Groceries,3,0,15,366.82
T056755,Clothing,14,0,12,520.6
T019418,Books,20,1,18,253.18
T006263,Electronics,16,0,16,1070.98
T087537,Electronics,9,0,17,3792.44
T056605,Groceries,11,1,11,411.29
T053277,Groceries,15,0,18,358.36
T085566,Electronics,2,1,15,4606.83
T021766,Books,14,1,12,413.37
T088749,Books,18,0,13,478.58
T032603,Electronics,19,0,15,3708.48
T090673,Home,8,0,11,2923.95
T076727,Clothing,2,1,14,541.75
T054758,Groceries,18,0,16,459.01
T043384,Electronics,8,1,18,1733.87
T073986,Home,1,1,18,1426.32
T084761,Groceries,4,0,20,112.31
T090182,Clothing,4,1,16,807.1
T062936,Electronics,9,1,16,1562.85
T092243,Home,15,0,16,2140.72
T037589,Home,12,0,18,2326.56
T093748,Books,2,1,18,620.59
T069533,Home,4,1,11,1919.86
T068120,Clothing,4,0,21,563.86
T040341,Books,14,0,14,602.29
T077923,Electronics,15,0,18,2953.59
T087704,Groceries,12,0,18,176.05
T068823,Books,5,0,15,573.7
T011582,Clothing,14,1,9,625.79
T034932,Home,18,0,9,2388.35
T038505,Books,18,1,12,423.2
T005264,Electronics,1,1,18,4711.97
T035396,Clothing,7,0,14,1477.1
T045182,Books,10,1,13,667.78
T015289,Groceries,6,0,12,345.51
T051105,Electronics,12,0,21,3633.3
T071066,Groceries,12,0,18,124.44
T071304,Home,19,0,15,2709.08
T070301,Home,18,0,14,2882.16
T087091,Groceries,6,1,16,60.06
T054728,Electronics,6,1,18,4590.79
T016667,Groceries,19,1,13,444.5
T062968,Groceries,6,0,13,106.44
T078883,Groceries,10,0,16,214.02
T054177,Clothing,4,1,18,679.26
T090965,Clothing,20,1,20,1030.52
T066002,Electronics,9,0,12,2174.5
T007332,Home,20,1,16,1890.38
T022318,Clothing,7,0,15,841.77
T054599,Clothing,14,0,11,843.72
T053409,Clothing,15,1,16,609.55
T058622,Clothing,1,0,9,883.8
T078888,Clothing,20,0,19,723.68
T031897,Groceries,20,1,14,196.07
T054669,Clothing,9,1,21,1043.96
T057709,Home,11,1,18,2401.22
T010818,Groceries,3,1,10,300.15
T016234,Clothing,15,0,18,1195.27
T027296,Groceries,1,0,12,499.77
T030354,Groceries,9,1,14,271.41
T032340,Clothing,5,0,15,947.42
T027011,Electronics,3,0,21,2884.15
T024944,Books,7,1,16,374.84
T009700,Home,9,0,10,1315.81
T034622,Groceries,10,0,11,230.57
T006629,Groceries,1,0,17,317.02
T077716,Groceries,19,1,18,356.97
T038559,Clothing,4,0,10,777.32
T090837,Groceries,15,1,13,151.59
T042885,Electronics,18,0,19,3020.49
T035243,Home,8,0,21,2689.88
T017589,Clothing,5,0,16,557.23
T073977,Electronics,15,1,20,1342.95
T001870,Groceries,4,1,11,249.79
T094856,Clothing,4,1,14,645.84
T071655,Clothing,9,0,12,1038.15
T002796,Groceries,15,1,21,61.33
T027730,Clothing,12,0,19,1405.35
T071113,Home,20,1,21,1334.24
T066771,Electronics,13,0,13,1256.12
T024728,Home,17,0,17,963.48
T061801,Books,1,1,13,442.29
T096602,Groceries,2,0,13,118.82
T094454,Groceries,12,0,21,67.52
T020868,Home,5,0,21,2488.9
T071498,Home,16,0,11,1946.99
T027629,Electronics,9,1,17,4763.94
T065796,Electronics,13,1,13,2818.35
T022220,Books,2,0,18,238.97
T039905,Groceries,18,0,16,483.51
T016380,Books,15,1,15,714.21
T050819,Home,7,0,15,1618.49
T065250,Electronics,5,1,18,3135.76
T081258,Electronics,5,0,12,4723.36
T051266,Clothing,16,0,15,778.36
T090522,Groceries,6,0,9,382.92
T038725,Groceries,8,0,18,305.5
T066207,Groceries,4,0,21,125.21
T085131,Groceries,20,1,12,404.47
T045314,Groceries,6,0,17,83.5
T098009,Electronics,10,1,9,3242.09
T045114,Home,14,1,21,1154.14
T060660,Home,6,1,12,2601.92
T079831,Electronics,20,0,15,3186.93
T005365,Groceries,11,1,13,152.59
T074351,Clothing,1,0,13,363.25
T063346,Home,6,0,15,1973.13
T067231,Clothing,17,0,10,986.85
T062025,Books,16,0,16,298.57
T015573,Home,7,1,13,1435.2
T013690,Home,3,0,10,2152.78
T030561,Clothing,3,0,14,1168.84
T013864,Home,11,0,12,931.97
T003001,Groceries,8,0,13,267.8
T075497,Groceries,9,0,16,193.61
T094995,Clothing,12,0,13,1489.08
T097513,Home,4,1,17,934.17
T061214,Electronics,5,0,21,4192.48
T079761,Books,10,0,13,807.95
T017004,Clothing,1,0,11,605.51
T021760,Clothing,12,1,16,1304.28
T092199,Home,16,1,19,2409.85
T005429,Groceries,20,0,11,69.99
T038081,Groceries,19,0,15,347.11
T033282,Books,19,0,20,631.42
T035726,Home,13,0,15,1782.7
T058509,Home,6,1,18,2957.88
T054596,Groceries,19,0,17,489.9
T013271,Electronics,11,0,18,4959.3
T048083,Electronics,7,0,17,3931.99
T018909,Groceries,14,0,16,449.67
T055513,Clothing,19,0,14,895.82
T060615,Groceries,18,1,11,107.44
T092666,Home,5,0,14,2760.1
T059148,Electronics,2,1,11,2104.83
T079536,Books,17,1,18,451.47
T019771,Home,2,0,13,2193.51
T094858,Electronics,5,0,11,1683.88
T050390,Groceries,9,1,9,204.24
T064394,Clothing,6,1,10,576.05
T086155,Home,6,1,19,2473.13
T074765,Clothing,2,0,15,930.75
T032138,Electronics,7,1,14,2684.03
T017384,Groceries,2,0,15,464.37
T009357,Home,11,0,17,1391.09
T058992,Groceries,15,0,15,272.76
T034874,Home,8,1,13,1837.61
T032803,Clothing,11,0,16,519.69
T069410,Books,13,1,14,385.82
T083235,Groceries,5,1,13,118.43
T007388,Books,2,0,18,997.2
T033458,Home,10,0,13,2163.98
T084982,Electronics,13,1,16,1222.78
T085705,Clothing,11,1,15,758.35
T021664,Home,12,0,13,1336.1
T091027,Clothing,1,0,12,1273.03
T061482,Clothing,6,1,19,544.41
T097011,Electronics,13,1,19,3610.94
T009335,Clothing,7,0,16,941.57
T016793,Books,16,1,21,764.76
T070296,Groceries,20,0,17,223.83
T017417,Groceries,5,0,11,158.39
T094551,Home,8,1,14,1618.1
T003810,Electronics,18,0,21,3536.12
T012435,Clothing,4,1,10,843.11
T074071,Clothing,17,1,15,1265.04
T025591,Books,3,0,10,603.94
T072107,Groceries,5,1,10,497.52
T042390,Electronics,10,0,15,1570.91
T019284,Groceries,3,1,17,204.97
T022381,Groceries,7,0,15,167.84
T051550,Home,3,0,17,2042.17
T018757,Clothing,8,0,13,1201.16
T073901,Groceries,12,0,10,478.12
T051608,Electronics,15,1,13,3204.77
T091632,Clothing,8,0,14,767.63
T071288,Groceries,3,0,21,310.27
T061324,Clothing,8,1,16,995.23
T094363,Home,13,1,12,1204.1
T094968,Clothing,20,0,9,1256.09
T054511,Clothing,9,0,19,1070.78
T078710,Groceries,13,1,17,272.15
T087786,Home,20,0,21,919.09
T021995,Clothing,1,0,11,1424.36
T064833,Clothing,15,0,20,1156.54
T064460,Groceries,14,1,15,105.79
T004260,Clothing,19,1,18,996.08
T073565,Groceries,19,0,13,231.49
T018472,Home,11,0,9,2534.95
T098122,Groceries,9,0,17,134.81
T002891,Clothing,2,1,18,698.18
T097055,Clothing,12,0,13,337.57
T090619,Clothing,11,1,10,354.36
T014875,Home,15,0,10,1387.34
T022657,Clothing,7,0,10,1086.58
T009814,Home,3,1,17,2368.1
T054754,Groceries,8,0,16,51.83
T084370,Electronics,4,0,13,2182.86
T055687,Home,15,0,20,1786.75
T014786,Home,7,1,15,2830.99
T030981,Groceries,14,0,16,404.04
T017083,Electronics,2,0,18,3930.27
T024177,Groceries,5,0,16,158.47
T050082,Groceries,16,1,11,302.12
T086432,Electronics,13,0,14,2869.79
T072561,Groceries,16,0,16,475.16
T064277,Groceries,8,0,16,137.9
T011617,Clothing,16,1,16,970.46
T071519,Clothing,13,1,18,1328.6
T019836,Electronics,8,1,15,2940.37
T014011,Home,20,0,13,2457.76
T019494,Clothing,9,0,14,1198.34
T086630,Home,16,1,15,2019.05
T051740,Electronics,14,1,9,1687.16
T062898,Clothing,6,1,13,602.3
T064991,Groceries,20,0,20,122.47
T060633,Electronics,8,1,17,1675.05
T089423,Clothing,11,1,17,1047.38
T050931,Electronics,12,1,19,2187.32
T061167,Home,1,1,9,2353.0
T000828,Clothing,15,0,16,764.11
T057420,Electronics,18,0,16,3159.34
T012319,Electronics,3,1,15,2917.27
T008260,Home,3,0,17,1978.69
T051939,Home,15,0,13,2419.34
T051631,Groceries,10,0,21,367.94
T004433,Groceries,9,0,9,87.09
T078763,Groceries,1,1,12,53.38
T094528,Groceries,14,1,13,240.0
T013590,Clothing,18,0,15,829.87
T016469,Groceries,2,1,13,484.36
T043152,Electronics,18,1,21,1845.38
T072866,Electronics,11,0,14,4459.64
T060705,Clothing,2,1,18,1158.04
T022717,Clothing,12,0,21,692.34
T080972,Electronics,17,0,20,1210.77
T068453,Electronics,20,1,15,4420.8
T041740,Home,11,1,11,1837.54
T072837,Home,18,0,10,2151.59
T035667,Clothing,9,0,13,495.01
T072749,Electronics,1,0,14,2817.58
T054902,Groceries,13,0,19,87.62
T047377,Groceries,6,0,14,213.8
T066286,Clothing,8,1,16,541.39
T004286,Groceries,12,0,18,284.5
T039757,Home,6,0,13,2080.64
T081432,Electronics,15,1,16,2437.84
T088238,Clothing,10,1,19,1022.93
T041846,Groceries,10,0,17,263.2
T026780,Clothing,6,0,20,368.28
T034597,Home,7,1,17,1917.72
T039822,Electronics,10,0,15,2603.24
T023320,Clothing,3,1,9,966.86
T088084,Groceries,19,1,18,128.17
T055373,Clothing,5,0,14,1039.7
T038421,Home,9,0,16,1190.08
T098920,Groceries,15,1,17,84.97
T080306,Books,20,1,19,794.6
T084748,Clothing,11,0,20,1256.52
T076126,Home,9,0,21,2703.16
T093719,Home,11,0,13,1399.48
T054885,Groceries,4,0,14,389.28
T087750,Clothing,10,0,17,1109.76
T048195,Groceries,6,0,10,95.03
T048459,Clothing,16,0,15,1165.27
T027243,Electronics,12,0,14,1403.67
T061036,Groceries,17,0,9,410.43
T012379,Groceries,20,0,16,62.03
T091879,Home,13,0,16,1744.24
T016150,Home,13,0,15,955.58
T010410,Electronics,19,1,14,1413.14
T037937,Groceries,7,0,17,250.34
T096794,Home,3,0,15,2221.99
T086971,Home,18,1,12,1820.22
T084900,Groceries,3,1,16,116.99
T066244,Groceries,20,1,20,352.62
T077021,Electronics,16,1,14,3006.98
T043572,Groceries,14,0,10,111.61
T092087,Groceries,16,1,16,443.02
T088376,Groceries,18,1,13,170.76
T028767,Clothing,19,0,17,548.37
T003325,Home,12,0,20,2801.09
T051857,Electronics,18,1,15,2882.43
T030043,Groceries,16,0,9,129.09
T001193,Clothing,1,1,16,662.05
T003956,Home,15,0,9,1193.73
T097494,Groceries,1,1,15,476.85
T031365,Clothing,7,0,16,857.79
T006534,Electronics,16,0,9,3450.2
T001998,Electronics,16,1,20,4215.91
T045185,Home,9,1,13,1254.51
T020616,Electronics,2,0,14,1843.0
T038704,Clothing,12,1,14,1310.74
T031174,Clothing,12,1,21,335.33
T030778,Groceries,9,0,15,452.62
T018769,Groceries,13,0,19,341.89
T053373,Clothing,19,0,20,1224.48
T096303,Groceries,1,0,11,180.39
T001596,Groceries,20,1,18,243.43
T046514,Electronics,13,0,16,3413.4
T007032,Clothing,3,1,13,1062.18
T084262,Groceries,18,0,11,237.14
T071766,Clothing,6,1,21,1058.3
T032832,Clothing,4,0,15,1177.37
T030569,Groceries,14,1,15,203.63
T008389,Groceries,10,0,11,75.12
T066963,Groceries,12,1,14,237.24
T092958,Books,4,1,18,746.14
T084405,Electronics,2,1,17,1837.19
T097111,Groceries,18,0,18,196.93
T057579,Electronics,11,0,14,2081.49
T001396,Home,11,0,17,1350.16
T081257,Groceries,10,0,15,476.04
T081661,Books,12,0,13,635.35
T009281,Clothing,10,0,16,1325.0
T003239,Groceries,18,0,20,260.52
T050982,Clothing,1,0,15,859.27
T004906,Electronics,4,1,15,4525.71
T003568,Groceries,14,0,16,321.93
T062407,Electronics,3,0,14,1772.94
T029444,Groceries,18,0,14,151.87
T092715,Home,18,0,20,1149.77
T013861,Clothing,16,1,15,428.05
T052580,Electronics,14,1,17,1968.56
T068571,Groceries,6,1,15,196.45
T033856,Electronics,1,0,13,3343.62
T077305,Electronics,6,1,14,4657.97
T057768,Clothing,15,0,17,609.98
T029960,Groceries,8,0,12,64.91
T028326,Groceries,19,0,11,469.41
T067666,Books,14,0,21,470.01
T022947,Groceries,10,0,20,490.47
T057407,Groceries,1,0,17,377.45
T028236,Electronics,16,1,17,4467.07
T066221,Home,13,1,17,1467.16
T067996,Groceries,5,0,18,393.0
T032988,Groceries,20,1,16,144.25
T040821,Electronics,11,0,21,1278.01
T094378,Electronics,9,1,10,1735.38
T065449,Home,11,0,15,2367.85
T043187,Groceries,20,0,21,452.84
T027703,Home,6,1,9,1919.62
T051261,Groceries,16,1,13,343.0
T055592,Electronics,15,0,18,2204.62
T098008,Groceries,13,0,15,404.69
T083655,Clothing,6,0,17,520.57
T070890,Electronics,18,1,10,1491.33
T019558,Electronics,15,1,9,1584.25
T070705,Groceries,7,1,12,94.96
T093272,Groceries,14,0,17,192.18
T080574,Groceries,16,0,21,156.41
T054064,Electronics,19,0,15,1838.52
T012742,Groceries,5,0,13,75.55
T035757,Home,8,0,14,959.0
T006278,Clothing,5,1,14,468.77
T002555,Electronics,2,0,15,1111.78
T048135,Electronics,14,1,11,2654.52
T056365,Electronics,14,1,18,2517.66
T034152,Electronics,3,0,15,1704.23
T059692,Groceries,18,1,17,331.53
T017059,Groceries,17,1,17,113.13
T070221,Groceries,7,0,16,105.57
T056735,Home,14,1,17,2666.39
T090458,Groceries,7,1,17,164.79
T054975,Electronics,9,0,21,2585.88
T036577,Clothing,15,0,11,1146.46
T027539,Clothing,2,0,15,589.6
T046619,Electronics,10,1,11,4606.48
T028808,Home,19,0,15,1983.24
T073505,Groceries,9,0,17,304.18
T013553,Home,18,0,12,1025.96
T087230,Clothing,2,0,20,792.46
T093071,Electronics,5,0,15,3098.71
T024126,Groceries,14,0,15,326.27
T082320,Books,5,0,18,420.27
T048036,Home,1,1,13,2105.86
T028422,Clothing,7,1,16,618.16
T003254,Electronics,11,0,11,3751.96
T041868,Electronics,9,1,14,3601.89
T004753,Groceries,11,0,20,197.7
T070585,Clothing,6,0,18,325.95
T082390,Electronics,4,0,10,2481.34
T082952,Books,1,1,15,839.67
T025870,Books,16,1,11,575.74
T069093,Groceries,16,0,16,146.85
T085217,Books,14,0,21,557.79
T043666,Clothing,1,0,21,1437.6
T064247,Clothing,10,0,20,1402.41
T048136,Electronics,2,0,18,2499.64
T060221,Clothing,12,1,12,1207.42
T004504,Electronics,18,0,16,3566.94
T055445,Groceries,4,0,21,360.34
T004130,Electronics,2,0,10,1166.79
T023736,Home,6,0,17,2820.86
T034074,Groceries,9,0,13,261.92
T018161,Groceries,11,1,12,395.89
T001889,Groceries,16,0,13,488.52
T097700,Groceries,20,0,21,178.33
T008665,Groceries,16,0,20,325.93
T054911,Clothing,8,0,17,802.63
T032265,Electronics,6,0,20,4930.72
T023693,Groceries,1,0,14,359.92
T065029,Clothing,11,0,10,1323.39
T022402,Electronics,18,0,14,3348.33
T078570,Clothing,11,1,17,1493.45
T096103,Home,7,1,19,1255.75
T060626,Groceries,3,0,11,55.46
T045179,Groceries,13,0,13,200.91
T014650,Groceries,2,1,14,266.54
T048643,Groceries,5,1,18,355.06
T007851,Clothing,2,0,10,1050.43
T034965,Books,7,0,14,258.03
T038552,Electronics,15,1,20,1708.28
T097550,Groceries,18,0,17,315.65
T065741,Groceries,12,0,12,351.29
T026013,Electronics,11,0,10,1804.4
T002343,Electronics,18,0,18,4089.46
T064010,Clothing,18,0,19,1302.24
T017990,Electronics,3,0,15,2396.5
T080203,Groceries,6,0,18,486.65
T032198,Electronics,14,0,19,4104.19
T040110,Books,14,1,20,211.49
T070973,Groceries,9,0,18,283.1
T024682,Books,9,0,15,359.18
T068637,Clothing,14,0,10,1074.87
T061038,Electronics,3,0,16,1945.95
T090076,Clothing,20,1,17,1076.41
T025341,Clothing,12,0,15,1012.97
T000092,Groceries,5,0,12,174.84
T040811,Electronics,11,0,15,2023.95
T039127,Electronics,9,0,19,1628.25
T055580,Books,10,0,20,741.21
T048853,Groceries,5,1,19,441.63
T008353,Home,10,0,21,1195.5
T056231,Groceries,18,0,17,483.16
T046494,Clothing,11,0,13,955.58
T018395,Electronics,19,1,18,1102.26
T038904,Home,17,0,15,2491.36
T074387,Home,3,1,16,1224.46
T068854,Clothing,17,0,15,760.78
T005638,Home,4,0,11,2174.56
T036336,Electronics,12,0,21,1006.35
T003893,Groceries,3,1,17,127.0
T013347,Groceries,6,0,18,246.19
T062405,Groceries,2,0,14,147.09
T053778,Groceries,20,1,14,197.45
T037176,Clothing,5,1,18,1201.66
T001023,Books,4,1,9,535.96
T058400,Groceries,20,1,10,54.65
T080678,Books,19,0,13,627.29
T023604,Home,18,0,11,1028.81
T080190,Clothing,13,1,16,799.23
T066694,Groceries,1,1,16,128.8
T034029,Groceries,12,0,9,142.9
T090577,Home,11,1,17,1265.46
T096592,Clothing,12,1,21,1448.85
T029297,Clothing,12,1,17,1050.94
T039442,Groceries,16,0,18,296.29
T058991,Home,10,0,21,1788.79
T044190,Home,2,0,13,2460.02
T064349,Clothing,10,1,17,1205.78
T072648,Groceries,19,1,17,293.98
T012058,Clothing,11,0,17,1284.63
T039173,Books,8,0,11,286.55
T095119,Clothing,7,0,12,847.96
T038734,Groceries,12,1,20,426.55
T001184,Books,14,1,20,323.66
T082151,Books,13,0,14,640.72
T016984,Home,9,0,13,961.72
T017999,Groceries,1,0,13,57.41
T070175,Electronics,13,0,15,2493.59
T020466,Electronics,16,0,17,3108.64
T043826,Books,11,1,9,285.91
T086870,Groceries,17,0,15,176.89
T008186,Electronics,19,0,16,3570.39
T099480,Electronics,19,1,16,4306.84
T043824,Electronics,18,1,15,3596.53
T045345,Groceries,10,0,14,98.51
T069312,Clothing,13,0,14,502.89
T058454,Clothing,5,0,14,880.76
T020954,Groceries,2,0,13,356.84
T096605,Books,11,1,9,359.89
T092853,Home,17,1,18,1553.54
T000403,Groceries,7,1,12,232.58
T000559,Home,16,0,17,1647.58
T083501,Groceries,16,0,10,117.37
T039420,Clothing,12,0,14,654.15
T098674,Electronics,11,0,14,4240.89
T065694,Clothing,7,0,14,900.83
T018763,Clothing,19,1,14,763.57
T075160,Books,15,1,13,577.48
T008042,Clothing,1,0,10,896.83
T084063,Groceries,9,0,11,107.32
T065815,Groceries,15,0,12,478.9
T030623,Home,8,1,12,950.88
T035240,Home,5,1,14,1244.35
T031187,Home,18,1,17,2493.52
T090436,Groceries,11,0,21,220.37
T077137,Groceries,20,1,14,433.4
T087939,Clothing,4,1,17,1476.96
T098884,Electronics,7,1,13,2761.9
T065970,Books,7,0,16,308.3
T054404,Clothing,18,1,19,616.45
T072976,Groceries,17,1,12,315.46
T030150,Electronics,20,1,16,4422.57
T088534,Groceries,3,0,15,489.81
T082910,Home,12,0,15,1542.64
T006307,Clothing,8,1,11,896.98
T015904,Clothing,15,0,21,526.92
T095303,Groceries,9,0,10,67.87
T061377,Clothing,3,1,10,1041.58
T051281,Home,3,0,14,2345.79
T017965,Groceries,13,0,18,355.8
T057964,Groceries,9,0,18,329.28
T021552,Clothing,20,0,19,913.22
T057320,Clothing,9,1,15,420.58
T011676,Clothing,14,1,21,475.99
T084238,Home,16,0,11,2765.42
T044327,Electronics,19,1,11,1722.33
T077912,Books,17,1,18,462.58
T020527,Books,17,0,16,350.26
T046876,Home,3,0,19,1480.91
T053555,Home,12,0,21,833.23
T024247,Groceries,8,0,12,145.16
T026388,Electronics,5,1,17,4834.49
T035059,Groceries,3,0,17,256.38
T072390,Home,13,1,12,1959.19
T004422,Books,15,1,12,828.82
T015306,Electronics,1,0,14,1716.78
T053357,Clothing,8,1,12,1382.0
T074552,Groceries,20,0,20,408.63
T024049,Clothing,7,0,18,410.76
T023206,Groceries,11,0,10,274.93
T064145,Electronics,1,0,9,3259.07
T075498,Home,9,0,18,1510.32
T068822,Electronics,5,0,14,1545.72
T085477,Clothing,11,0,18,966.43
T050466,Home,1,0,13,2834.1
T089591,Clothing,16,1,17,1438.87
T003576,Clothing,6,0,17,983.05
T084125,Books,11,1,11,958.69
T011621,Groceries,4,0,18,456.73
T040486,Home,16,1,13,814.27
T079960,Clothing,8,0,13,1475.32
T095323,Groceries,3,1,17,153.48
T038957,Clothing,20,0,11,602.65
T064533,Clothing,20,1,18,619.49
T050947,Electronics,12,1,19,2939.93
T003257,Groceries,14,1,10,323.29
T023560,Clothing,12,0,20,386.16
T081770,Electronics,11,0,14,3341.16
T038082,Clothing,17,1,20,778.63
T001330,Groceries,11,1,17,463.41
T007192,Groceries,2,1,19,261.0
T082819,Books,2,0,20,402.18
T099363,Electronics,20,0,11,1973.74
T098942,Clothing,3,0,15,1082.75
T039022,Home,3,0,15,822.57
T008238,Home,12,0,19,2755.08
T053446,Groceries,17,0,21,198.81
T055151,Electronics,13,0,15,1830.48
T030902,Clothing,9,0,18,1400.47
T021567,Groceries,5,1,20,498.68
T071564,Groceries,3,1,9,311.71
T085255,Electronics,3,0,20,4504.19
T096731,Groceries,19,1,14,277.67
T039257,Clothing,7,0,18,1029.38
T089664,Groceries,5,0,19,349.63
T002184,Clothing,4,1,9,1319.06
T093074,Groceries,9,0,21,158.96
T055722,Books,20,1,17,736.63
T075985,Groceries,13,0,17,64.74
T000430,Electronics,14,0,16,4658.63
T087512,Clothing,14,1,15,525.24
T011174,Groceries,20,1,18,265.26
T032334,Books,10,1,13,695.79
T004281,Electronics,7,1,15,4943.09
T066933,Electronics,20,1,21,2756.91
T076546,Electronics,8,0,20,3241.13
T090658,Electronics,11,1,15,3475.47
T055791,Home,13,0,19,1541.19
T002213,Electronics,12,0,12,1977.99
T027257,Electronics,12,1,18,3761.5
T006077,Clothing,10,0,19,346.04
T077596,Clothing,3,0,19,457.08
T006910,Groceries,17,1,16,326.66
T011871,Books,18,0,14,524.56
T007019,Clothing,6,0,15,1225.84
T043673,Clothing,10,0,16,1175.3
T072504,Electronics,10,1,17,3878.21
T083029,Groceries,19,0,15,155.51
T098334,Groceries,17,1,13,250.23
T007090,Electronics,14,1,9,1758.25
T086853,Electronics,4,0,17,2895.99
T064564,Clothing,1,0,12,893.03
T012688,Electronics,15,0,19,1212.49
