customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,churn,customer_satisfaction
17,61,136.56,8330.16,Month-to-month,Fiber optic,Credit card,1,2.0
2612,55,107.14,5892.7,Two year,No,Electronic check,1,
534,29,25.57,741.53,One year,No,Electronic check,1,
683,23,30.24,695.52,Month-to-month,DSL,Electronic check,1,4.0
730,9,101.42,912.78,Month-to-month,No,Bank transfer,1,3.0
1635,47,95.47,4487.09,Month-to-month,No,Electronic check,1,1.0
1009,30,50.88,1526.4,Month-to-month,No,Electronic check,1,4.0
1524,59,98.91,5835.69,Two year,DSL,Electronic check,1,3.0
1441,63,142.12,8953.56,One year,DSL,Bank transfer,0,
561,59,133.19,7858.21,Month-to-month,Fiber optic,Mailed check,1,
211,45,106.9,4810.5,One year,DSL,Mailed check,1,2.0
826,12,54.45,653.4,Month-to-month,No,Bank transfer,1,2.0
1261,17,24.89,423.13,Two year,DSL,Mailed check,0,4.0
708,16,87.37,1397.92,Two year,Fiber optic,Bank transfer,0,
984,8,63.72,509.76,Month-to-month,Fiber optic,Mailed check,1,
1578,56,29.81,1608.89,Month-to-month,Fiber optic,Mailed check,0,5.0
2950,15,32.17,482.55,One year,No,Electronic check,1,4.0
2488,20,44.78,895.6,Month-to-month,DSL,Electronic check,1,3.0
348,62,106.4,6596.8,Month-to-month,Fiber optic,Bank transfer,1,2.0
2260,50,27.69,1384.5,Month-to-month,No,Credit card,1,2.0
1979,50,101.11,5055.5,Month-to-month,Fiber optic,Credit card,1,
733,70,103.91,7273.7,Month-to-month,Fiber optic,Mailed check,0,
1442,29,61.66,1788.14,Two year,DSL,Mailed check,0,4.0
1045,62,99.86,6191.32,Two year,DSL,Mailed check,0,5.0
2716,38,99.94,3797.72,Two year,Fiber optic,Mailed check,1,1.0
1885,25,131.21,3280.25,Two year,Fiber optic,Credit card,1,2.0
2748,32,99.22,3175.04,Two year,Fiber optic,Credit card,1,4.0
94,65,81.49,5296.85,Month-to-month,No,Electronic check,1,1.0
1401,66,48.01,3168.66,One year,No,Bank transfer,0,5.0
1474,27,114.0,3078.0,Month-to-month,Fiber optic,Bank transfer,1,1.0
1758,58,144.05,8354.9,One year,No,Mailed check,0,
2399,19,116.16,2207.04,One year,Fiber optic,Electronic check,1,
531,25,72.18,1804.5,Month-to-month,DSL,Electronic check,1,4.0
1371,63,76.31,4807.53,Two year,No,Mailed check,0,
1833,10,143.2,1432.0,Month-to-month,Fiber optic,Credit card,1,5.0
450,35,43.39,1518.65,One year,Fiber optic,Bank transfer,1,
2274,65,85.43,5552.95,Two year,DSL,Electronic check,1,1.0
2110,19,50.15,952.85,Month-to-month,DSL,Mailed check,1,4.0
715,26,100.9,2623.4,Two year,Fiber optic,Bank transfer,1,3.0
1903,5,116.48,582.4,One year,No,Credit card,1,1.0
1292,26,121.45,3157.7,Month-to-month,Fiber optic,Bank transfer,1,4.0
1808,17,29.21,496.57,Month-to-month,Fiber optic,Bank transfer,1,4.0
2905,31,28.78,892.18,Month-to-month,No,Bank transfer,1,4.0
2494,34,74.09,2519.06,Month-to-month,DSL,Electronic check,1,1.0
170,25,54.33,1358.25,Two year,No,Credit card,1,2.0
1572,37,107.44,3975.28,One year,Fiber optic,Bank transfer,1,2.0
2584,66,118.7,7834.2,One year,Fiber optic,Credit card,1,2.0
1278,53,21.3,1128.9,Month-to-month,Fiber optic,Mailed check,1,
1723,58,95.96,5565.68,One year,Fiber optic,Mailed check,1,1.0
2227,47,91.57,4303.79,Two year,Fiber optic,Mailed check,0,4.0
1604,67,53.72,2758.25,Month-to-month,No,Mailed check,1,4.0
1169,23,29.98,689.54,Two year,DSL,Mailed check,1,2.0
279,19,112.15,2130.85,Two year,DSL,Electronic check,1,1.0
1225,5,128.74,643.7,Month-to-month,DSL,Credit card,1,1.0
248,19,999.0,581.41,Month-to-month,Fiber optic,Electronic check,1,2.0
1222,70,39.5,2765.0,Month-to-month,Fiber optic,Electronic check,1,5.0
1948,49,101.21,4959.29,Month-to-month,Fiber optic,Electronic check,1,2.0
1135,47,29.68,1394.96,Month-to-month,Fiber optic,Bank transfer,1,4.0
2781,60,101.92,6115.2,Month-to-month,DSL,Electronic check,1,1.0
304,3,22.64,67.92,One year,DSL,Bank transfer,0,4.0
2020,70,80.36,5625.2,One year,DSL,Bank transfer,1,2.0
457,41,104.29,4275.89,One year,No,Electronic check,1,2.0
2868,4,44.66,178.64,Month-to-month,Fiber optic,Mailed check,1,3.0
1851,43,120.9,5198.7,One year,Fiber optic,Credit card,1,3.0
1687,54,72.11,3893.94,Two year,Fiber optic,Mailed check,1,
629,55,80.05,4402.75,Two year,No,Bank transfer,1,2.0
1156,26,36.79,956.54,Two year,DSL,Electronic check,1,4.0
2166,63,50.13,3158.19,Month-to-month,No,Electronic check,1,1.0
146,3,130.14,390.42,One year,DSL,Mailed check,0,5.0
2466,65,22.72,1476.8,Month-to-month,No,Electronic check,1,1.0
1837,12,37.19,330.72,Two year,Fiber optic,Mailed check,1,
413,6,38.31,229.86,One year,No,Electronic check,1,1.0
2636,29,124.05,3597.45,Month-to-month,DSL,Electronic check,1,1.0
1565,67,71.83,4812.61,One year,DSL,Mailed check,1,1.0
849,20,95.49,1909.8,One year,No,Electronic check,1,
793,66,25.6,1689.6,One year,Fiber optic,Credit card,1,1.0
1721,59,22.42,1322.78,Two year,DSL,Credit card,1,1.0
528,20,42.27,845.4,Month-to-month,No,Bank transfer,1,
2072,58,64.3,3729.4,One year,No,Mailed check,0,
1287,54,133.67,7218.18,Month-to-month,DSL,Bank transfer,0,5.0
1362,13,42.91,557.83,Two year,DSL,Credit card,0,5.0
511,69,141.36,9753.84,One year,DSL,Credit card,0,3.0
618,45,127.55,5739.75,Month-to-month,DSL,Bank transfer,0,
376,42,120.77,5072.34,Two year,DSL,Electronic check,1,5.0
1089,13,121.32,1577.16,Month-to-month,No,Bank transfer,1,2.0
978,25,128.7,3217.5,Month-to-month,Fiber optic,Bank transfer,0,5.0
1518,38,39.14,1487.32,Two year,DSL,Electronic check,1,1.0
2455,56,78.69,4406.64,Two year,Fiber optic,Electronic check,1,2.0
1670,15,86.33,1294.95,One year,Fiber optic,Electronic check,1,3.0
2419,61,136.21,8308.81,Two year,Fiber optic,Electronic check,1,1.0
1466,28,53.97,1511.16,Month-to-month,DSL,Mailed check,1,1.0
2324,0,96.24,0.0,Month-to-month,No,Mailed check,1,
1388,13,81.33,1057.29,Month-to-month,Fiber optic,Credit card,1,
2556,64,113.46,7261.44,Month-to-month,Fiber optic,Electronic check,1,3.0
342,70,127.09,8896.3,Month-to-month,Fiber optic,Electronic check,0,3.0
743,8,92.49,739.92,Month-to-month,No,Credit card,1,4.0
61,21,62.1,1304.1,Month-to-month,Fiber optic,Credit card,0,
235,38,76.63,3391.86,One year,Fiber optic,Electronic check,0,4.0
360,59,45.38,2677.42,Two year,No,Bank transfer,0,
2374,56,145.05,8122.8,Month-to-month,DSL,Electronic check,1,1.0
2396,35,73.08,2557.8,One year,DSL,Mailed check,0,5.0
328,39,56.14,2189.46,Month-to-month,Fiber optic,Mailed check,1,1.0
347,32,37.27,1192.64,Month-to-month,Fiber optic,Mailed check,0,5.0
994,38,61.27,2328.26,Month-to-month,DSL,Electronic check,1,1.0
883,39,120.66,4705.74,Month-to-month,Fiber optic,Mailed check,0,4.0
2023,37,123.14,4556.18,Two year,DSL,Electronic check,1,1.0
1067,44,109.57,4821.08,One year,DSL,Mailed check,0,
2671,18,107.64,1937.52,One year,Fiber optic,Bank transfer,1,3.0
621,58,119.48,6929.84,One year,No,Mailed check,1,1.0
1268,18,113.92,2050.56,Month-to-month,Fiber optic,Credit card,1,3.0
2677,71,89.35,6343.85,Month-to-month,Fiber optic,Credit card,1,3.0
1613,44,82.18,3615.92,Month-to-month,Fiber optic,Electronic check,0,5.0
1353,34,89.98,3059.32,Month-to-month,DSL,Bank transfer,0,3.0
1499,63,139.67,8799.21,One year,DSL,Bank transfer,0,3.0
2698,62,124.69,7730.78,Month-to-month,No,Credit card,1,1.0
1143,3,71.8,215.4,Month-to-month,DSL,Mailed check,1,3.0
114,13,36.91,479.83,Two year,Fiber optic,Mailed check,1,4.0
1632,26,88.46,2299.96,Month-to-month,Fiber optic,Mailed check,1,3.0
2434,12,62.83,753.96,One year,DSL,Bank transfer,0,4.0
2841,5,146.44,732.2,Month-to-month,DSL,Mailed check,1,2.0
1806,43,39.41,1694.63,Month-to-month,DSL,Mailed check,1,
766,11,149.62,1703.2,Month-to-month,Fiber optic,Mailed check,1,3.0
2,17,72.0,1224.0,Two year,No,Mailed check,0,
2198,3,113.17,339.51,One year,Fiber optic,Mailed check,1,2.0
2898,24,87.8,2107.2,Two year,No,Electronic check,1,4.0
767,17,53.1,902.7,Two year,Fiber optic,Mailed check,0,4.0
1625,56,71.23,3988.88,One year,Fiber optic,Mailed check,1,
2855,54,76.64,4138.56,Month-to-month,DSL,Electronic check,1,2.0
1995,25,141.04,3526.0,Two year,DSL,Bank transfer,0,4.0
2820,21,81.67,1715.07,Month-to-month,No,Mailed check,1,
1160,13,64.36,836.68,Month-to-month,Fiber optic,Mailed check,0,3.0
1630,16,48.07,769.12,Two year,No,Electronic check,0,3.0
2180,25,131.13,2342.85,One year,DSL,Electronic check,1,1.0
2185,38,85.2,3237.6,One year,No,Mailed check,1,1.0
930,61,37.96,2315.56,Two year,No,Bank transfer,0,4.0
1816,64,74.31,4755.84,Month-to-month,DSL,Electronic check,1,
2921,59,87.56,5166.04,Two year,DSL,Mailed check,0,
221,1,94.19,94.19,Two year,DSL,Credit card,0,3.0
2819,71,57.87,4108.77,One year,DSL,Credit card,0,3.0
1493,23,113.66,2614.18,One year,DSL,Credit card,1,1.0
2460,13,46.99,610.87,Month-to-month,No,Mailed check,0,3.0
42,1,96.01,96.01,Month-to-month,DSL,Electronic check,0,3.0
654,35,36.71,1284.85,Month-to-month,DSL,Electronic check,1,4.0
596,15,137.29,2059.35,Month-to-month,DSL,Mailed check,0,3.0
2196,11,92.22,1014.42,Month-to-month,Fiber optic,Bank transfer,1,
2658,4,72.65,290.6,Month-to-month,Fiber optic,Electronic check,1,1.0
2370,51,113.47,5786.97,Month-to-month,DSL,Credit card,1,2.0
2932,39,35.87,1398.93,One year,DSL,Electronic check,1,5.0
2389,32,20.25,648.0,Month-to-month,Fiber optic,Credit card,0,3.0
1963,63,59.2,3729.6,Month-to-month,Fiber optic,Mailed check,1,3.0
433,59,128.67,7591.53,Two year,Fiber optic,Credit card,1,
216,71,24.96,1772.16,Month-to-month,Fiber optic,Mailed check,1,4.0
2355,40,27.2,1088.0,One year,Fiber optic,Mailed check,1,3.0
1075,68,126.89,8628.52,Two year,DSL,Electronic check,1,2.0
1072,3,43.02,129.06,Month-to-month,No,Mailed check,1,
2683,64,103.44,6620.16,Two year,Fiber optic,Credit card,1,2.0
366,55,89.02,4896.1,Month-to-month,No,Mailed check,1,1.0
283,69,21.0,1449.0,Two year,Fiber optic,Electronic check,1,3.0
1910,2,69.74,139.48,One year,DSL,Mailed check,0,5.0
2024,63,140.78,8869.14,Month-to-month,Fiber optic,Mailed check,0,5.0
1638,64,31.01,2827.63,Month-to-month,No,Bank transfer,1,
551,24,114.15,2739.6,Month-to-month,Fiber optic,Electronic check,1,4.0
933,19,57.21,1086.99,Month-to-month,Fiber optic,Electronic check,1,
1838,68,27.32,1857.76,Two year,Fiber optic,Mailed check,1,3.0
2056,65,69.07,4489.55,Month-to-month,DSL,Credit card,1,3.0
2106,62,147.8,9163.6,One year,No,Bank transfer,0,4.0
2959,42,142.59,5988.78,One year,No,Electronic check,1,5.0
1107,63,28.95,1823.85,One year,No,Credit card,0,3.0
2985,69,89.84,6198.96,One year,Fiber optic,Credit card,1,2.0
2712,57,63.27,3606.39,Month-to-month,DSL,Mailed check,0,
2927,48,79.14,3798.72,One year,DSL,Electronic check,1,2.0
556,69,101.65,7013.85,Two year,Fiber optic,Bank transfer,0,3.0
1365,69,59.56,4109.64,Month-to-month,DSL,Electronic check,1,4.0
1544,28,103.14,3361.66,Month-to-month,DSL,Bank transfer,0,5.0
1939,68,100.05,6803.4,Month-to-month,No,Bank transfer,1,1.0
1034,9,22.43,201.87,Month-to-month,DSL,Credit card,1,2.0
2305,64,133.52,8545.28,Month-to-month,DSL,Electronic check,1,
1170,22,28.7,631.4,Month-to-month,Fiber optic,Bank transfer,1,1.0
2478,30,23.55,706.5,Two year,No,Mailed check,0,5.0
1882,0,43.5,,Month-to-month,No,Bank transfer,0,4.0
633,66,108.88,7186.08,Two year,Fiber optic,Mailed check,0,3.0
545,8,59.48,475.84,Month-to-month,Fiber optic,Credit card,1,2.0
1487,42,111.21,4670.82,Month-to-month,DSL,Electronic check,0,4.0
2463,11,117.38,1291.18,Month-to-month,No,Credit card,0,
2348,51,119.87,6113.37,Month-to-month,Fiber optic,Mailed check,1,5.0
2117,56,57.11,3198.16,Month-to-month,No,Credit card,1,
1139,20,112.68,2253.6,Two year,DSL,Mailed check,1,2.0
1104,48,79.34,3808.32,One year,Fiber optic,Bank transfer,1,3.0
2243,32,45.8,1465.6,One year,Fiber optic,Electronic check,1,4.0
1304,30,70.5,2115.0,One year,Fiber optic,Electronic check,1,
2977,18,30.87,555.66,Month-to-month,No,Mailed check,1,4.0
1738,48,36.35,1744.8,Month-to-month,Fiber optic,Mailed check,1,1.0
1227,47,121.07,5690.29,Month-to-month,Fiber optic,Bank transfer,1,
2002,53,66.09,3502.77,One year,Fiber optic,Electronic check,1,2.0
140,58,75.01,4350.58,Month-to-month,Fiber optic,Bank transfer,1,1.0
282,30,117.59,3527.7,Two year,No,Bank transfer,1,2.0
2967,12,66.6,799.2,Month-to-month,No,Bank transfer,1,2.0
2857,25,113.65,2841.25,Month-to-month,No,Credit card,1,2.0
2785,27,94.64,2555.28,Month-to-month,No,Credit card,1,2.0
1197,2,107.33,214.66,Two year,DSL,Mailed check,0,4.0
1599,71,62.91,3310.33,Two year,No,Mailed check,1,1.0
473,39,103.79,4047.81,Month-to-month,DSL,Bank transfer,1,2.0
2299,27,78.89,2130.03,Two year,DSL,Electronic check,1,3.0
2554,20,113.21,2264.2,Month-to-month,No,Mailed check,1,4.0
76,47,30.2,1419.4,Two year,No,Mailed check,0,4.0
1999,58,91.3,5295.4,Month-to-month,No,Electronic check,1,2.0
2549,52,100.88,5245.76,Month-to-month,No,Credit card,0,
1332,5,98.83,494.15,Month-to-month,DSL,Bank transfer,1,
1271,4,134.75,539.0,One year,No,Mailed check,1,1.0
1955,0,74.26,,One year,Fiber optic,Electronic check,1,1.0
2160,58,102.14,5924.12,Month-to-month,Fiber optic,Mailed check,0,
2758,3,124.43,373.29,Month-to-month,DSL,Mailed check,1,
1302,16,111.64,1786.24,Month-to-month,Fiber optic,Electronic check,1,5.0
287,28,75.47,1533.35,One year,No,Electronic check,1,
2057,15,76.05,1140.75,Two year,No,Credit card,1,2.0
2965,25,64.91,1693.33,One year,No,Mailed check,1,2.0
346,24,86.93,2086.32,One year,No,Mailed check,1,1.0
919,0,127.21,,Two year,Fiber optic,Mailed check,1,
506,48,79.5,3816.0,Month-to-month,Fiber optic,Electronic check,0,5.0
1831,21,146.1,3068.1,Two year,DSL,Mailed check,0,4.0
430,31,98.44,3051.64,Month-to-month,DSL,Mailed check,1,5.0
2709,59,74.03,4367.77,One year,No,Mailed check,0,
227,29,38.51,1336.4,Month-to-month,Fiber optic,Electronic check,1,1.0
787,31,102.32,3171.92,Month-to-month,Fiber optic,Mailed check,1,1.0
1018,25,118.66,2966.5,One year,Fiber optic,Bank transfer,1,2.0
2345,0,108.6,,Month-to-month,DSL,Electronic check,1,5.0
2517,49,116.13,5690.37,Month-to-month,No,Electronic check,0,
234,16,36.77,588.32,Two year,No,Credit card,0,3.0
1390,16,75.85,1213.6,One year,DSL,Bank transfer,0,
1591,49,107.12,5248.88,Two year,Fiber optic,Mailed check,1,1.0
1728,36,93.84,3378.24,Two year,DSL,Bank transfer,1,2.0
1450,3,40.49,121.47,Two year,DSL,Mailed check,1,2.0
1819,67,108.1,7242.7,Two year,Fiber optic,Mailed check,1,2.0
257,52,52.53,2731.56,Month-to-month,No,Electronic check,1,2.0
2423,42,34.08,1431.36,One year,No,Bank transfer,1,
1554,0,36.32,,One year,DSL,Bank transfer,0,5.0
1597,34,130.84,4448.56,One year,DSL,Bank transfer,0,
2966,51,133.38,6802.38,Two year,No,Credit card,1,1.0
1078,26,87.43,2273.18,Month-to-month,Fiber optic,Mailed check,1,
381,34,96.87,3293.58,Month-to-month,DSL,Credit card,1,3.0
462,70,66.66,4666.2,Month-to-month,Fiber optic,Bank transfer,1,4.0
1455,34,66.2,2250.8,Two year,No,Mailed check,0,5.0
1341,40,24.8,1453.88,Month-to-month,Fiber optic,Bank transfer,1,4.0
1451,68,53.95,3668.6,One year,No,Electronic check,0,4.0
2461,33,149.15,4921.95,Two year,Fiber optic,Bank transfer,0,3.0
477,0,141.22,,Two year,Fiber optic,Electronic check,1,3.0
1129,60,69.93,4195.8,Two year,No,Mailed check,1,1.0
2666,24,32.34,776.16,Month-to-month,Fiber optic,Bank transfer,1,1.0
1017,14,53.44,748.16,One year,DSL,Mailed check,0,3.0
422,47,92.58,4351.26,Two year,No,Mailed check,1,2.0
2553,9,141.16,1270.44,One year,Fiber optic,Credit card,1,
1562,38,110.49,4198.62,Month-to-month,Fiber optic,Bank transfer,0,4.0
2251,17,126.41,2148.97,One year,Fiber optic,Mailed check,0,4.0
354,0,98.6,,One year,Fiber optic,Mailed check,0,5.0
1822,15,102.49,1537.35,Two year,No,Electronic check,1,4.0
2760,27,47.08,1271.16,One year,DSL,Mailed check,1,1.0
2632,30,49.16,1474.8,Month-to-month,DSL,Electronic check,1,5.0
116,1,25.88,25.88,One year,No,Electronic check,0,4.0
2268,30,145.19,4355.7,One year,Fiber optic,Bank transfer,1,
562,13,73.0,949.0,One year,No,Credit card,1,2.0
1697,43,102.7,4416.1,Two year,Fiber optic,Electronic check,1,5.0
570,41,20.98,860.18,Month-to-month,DSL,Mailed check,1,5.0
320,39,138.08,5385.12,One year,No,Electronic check,1,1.0
663,18,20.8,374.4,Month-to-month,Fiber optic,Credit card,0,3.0
1234,41,66.76,2737.16,One year,DSL,Electronic check,1,5.0
2406,22,84.42,1857.24,Month-to-month,DSL,Bank transfer,1,2.0
572,11,144.41,1588.51,Month-to-month,DSL,Credit card,1,5.0
340,64,49.65,3177.6,Month-to-month,DSL,Electronic check,1,1.0
2798,39,75.27,2935.53,Month-to-month,Fiber optic,Bank transfer,1,
75,65,44.59,2898.35,Two year,No,Electronic check,0,5.0
2099,15,120.62,1809.3,One year,No,Credit card,1,1.0
1019,27,89.54,2417.58,Month-to-month,Fiber optic,Credit card,1,
957,16,110.21,1763.36,One year,No,Mailed check,0,5.0
1801,67,72.63,4866.21,Two year,Fiber optic,Mailed check,1,2.0
2911,19,80.01,1520.19,Month-to-month,No,Mailed check,0,3.0
719,0,69.86,,One year,No,Bank transfer,0,4.0
2511,11,107.41,1181.51,One year,No,Bank transfer,1,2.0
39,14,125.27,1753.78,One year,Fiber optic,Credit card,1,4.0
1928,15,107.04,1605.6,Month-to-month,DSL,Credit card,0,4.0
838,42,75.74,3181.08,Month-to-month,DSL,Mailed check,0,3.0
2202,4,129.35,517.4,Month-to-month,Fiber optic,Electronic check,1,2.0
1893,25,63.05,1576.25,Month-to-month,DSL,Electronic check,1,
2505,29,85.4,2476.6,Two year,No,Credit card,1,2.0
1812,26,134.46,4866.44,Two year,No,Bank transfer,0,3.0
1614,7,58.86,412.02,Month-to-month,Fiber optic,Credit card,1,1.0
2032,6,139.77,838.62,Two year,DSL,Mailed check,0,5.0
1314,19,50.6,961.4,Two year,DSL,Bank transfer,1,2.0
1125,11,147.25,1619.75,Month-to-month,Fiber optic,Electronic check,1,5.0
862,37,32.82,1214.34,Two year,DSL,Mailed check,0,5.0
2496,68,45.98,3126.64,Month-to-month,No,Credit card,0,
2361,18,130.86,2355.48,Month-to-month,Fiber optic,Mailed check,1,
1579,64,124.57,6858.63,Month-to-month,No,Electronic check,1,3.0
1133,45,76.3,3433.5,Month-to-month,DSL,Mailed check,1,4.0
385,71,95.2,6759.2,Month-to-month,Fiber optic,Mailed check,1,2.0
2864,31,53.18,1648.58,Month-to-month,DSL,Credit card,1,5.0
950,8,50.29,513.09,One year,No,Credit card,0,
2680,38,104.46,3969.48,Month-to-month,No,Mailed check,1,5.0
2139,53,36.79,1949.87,Month-to-month,No,Credit card,1,5.0
1235,43,117.27,5236.12,One year,Fiber optic,Electronic check,1,3.0
1854,70,131.74,9221.8,One year,DSL,Electronic check,1,2.0
1299,30,117.08,3512.4,Two year,DSL,Electronic check,1,2.0
925,25,68.8,1720.0,Month-to-month,Fiber optic,Bank transfer,1,2.0
520,37,89.15,3298.55,One year,DSL,Mailed check,0,3.0
51,18,89.82,1616.76,Month-to-month,DSL,Credit card,1,1.0
498,7,80.36,562.52,Month-to-month,DSL,Electronic check,1,3.0
439,68,48.74,3314.32,Month-to-month,Fiber optic,Electronic check,1,4.0
2791,54,98.18,5301.72,One year,Fiber optic,Credit card,1,5.0
326,26,23.49,610.74,Month-to-month,No,Credit card,1,5.0
902,58,72.44,4201.52,Two year,Fiber optic,Bank transfer,1,
171,17,85.7,1456.9,One year,DSL,Bank transfer,0,
1239,36,59.7,2149.2,Month-to-month,Fiber optic,Bank transfer,1,2.0
937,36,88.67,3192.12,One year,DSL,Bank transfer,1,1.0
2168,60,32.14,1928.4,Two year,No,Credit card,1,2.0
1555,48,39.65,1903.2,Two year,DSL,Credit card,0,5.0
974,7,30.0,210.0,Month-to-month,Fiber optic,Electronic check,1,5.0
390,52,120.34,6257.68,Month-to-month,Fiber optic,Bank transfer,1,2.0
1575,14,46.1,645.4,Month-to-month,Fiber optic,Electronic check,1,3.0
2989,67,127.19,8521.73,Two year,DSL,Mailed check,0,
1403,14,139.69,1955.66,Month-to-month,DSL,Credit card,0,
1254,2,83.1,166.2,Month-to-month,Fiber optic,Bank transfer,1,1.0
1141,49,124.18,6084.82,Two year,DSL,Mailed check,0,3.0
818,24,83.44,2002.56,One year,No,Electronic check,1,1.0
721,49,96.78,4742.22,Two year,Fiber optic,Electronic check,0,3.0
741,9,32.15,289.35,Two year,Fiber optic,Mailed check,1,3.0
2779,18,136.18,2451.24,One year,No,Electronic check,1,3.0
1693,48,122.21,5866.08,Two year,No,Credit card,0,4.0
2449,19,99.12,1883.28,Month-to-month,No,Bank transfer,1,3.0
1252,58,62.0,3596.0,Month-to-month,No,Electronic check,1,2.0
2790,25,27.67,691.75,Month-to-month,DSL,Mailed check,0,5.0
224,25,61.33,1051.6,Month-to-month,No,Bank transfer,1,3.0
2735,11,118.7,1305.7,Month-to-month,Fiber optic,Bank transfer,1,2.0
1983,23,42.57,979.11,Month-to-month,Fiber optic,Electronic check,0,3.0
2993,23,134.07,3083.61,Month-to-month,Fiber optic,Electronic check,1,2.0
2413,1,47.18,69.37,Two year,Fiber optic,Electronic check,1,4.0
2657,20,72.12,1442.4,Month-to-month,Fiber optic,Electronic check,1,2.0
1688,64,60.41,3866.24,Month-to-month,No,Mailed check,0,4.0
548,26,142.46,3703.96,One year,No,Bank transfer,0,3.0
522,71,84.33,5987.43,Month-to-month,No,Electronic check,1,
2922,59,82.03,4839.77,One year,Fiber optic,Bank transfer,1,
1621,19,75.89,1441.91,Month-to-month,No,Bank transfer,1,1.0
1915,3,71.51,214.53,One year,DSL,Credit card,1,2.0
1665,48,31.11,1493.28,Two year,No,Mailed check,0,
885,45,76.62,3447.9,One year,DSL,Mailed check,0,
2926,36,111.45,4012.2,Month-to-month,No,Bank transfer,1,1.0
2962,7,52.73,369.11,Month-to-month,Fiber optic,Bank transfer,1,3.0
2491,7,106.78,747.46,One year,DSL,Electronic check,1,2.0
2665,63,21.24,1338.12,Month-to-month,No,Mailed check,1,5.0
150,4,144.96,579.84,One year,DSL,Electronic check,1,2.0
1389,49,124.86,6118.14,Month-to-month,Fiber optic,Bank transfer,1,2.0
49,49,39.65,1942.85,Month-to-month,Fiber optic,Mailed check,1,2.0
2446,3,25.26,75.78,Month-to-month,Fiber optic,Bank transfer,1,3.0
110,70,45.38,3176.6,One year,No,Mailed check,0,5.0
2603,6,103.97,623.82,Month-to-month,Fiber optic,Electronic check,1,2.0
217,39,66.37,2588.43,Month-to-month,Fiber optic,Mailed check,1,2.0
230,30,72.73,2181.9,Month-to-month,Fiber optic,Electronic check,1,4.0
639,71,56.04,3978.84,Two year,No,Credit card,1,1.0
831,61,104.49,6373.89,Month-to-month,Fiber optic,Electronic check,1,3.0
893,37,104.84,3879.08,Two year,No,Credit card,0,4.0
1274,30,26.97,809.1,One year,DSL,Electronic check,0,3.0
2291,37,118.68,4391.16,Two year,Fiber optic,Mailed check,1,1.0
1763,38,148.71,5650.98,Month-to-month,DSL,Electronic check,1,3.0
2102,39,59.19,2308.41,Month-to-month,DSL,Bank transfer,1,
2222,1,62.55,62.55,One year,No,Mailed check,1,1.0
1370,56,143.95,8061.2,Month-to-month,Fiber optic,Mailed check,1,1.0
1777,53,135.91,7203.23,Month-to-month,DSL,Bank transfer,0,5.0
1319,20,106.14,2122.8,One year,Fiber optic,Credit card,0,4.0
507,50,140.19,7009.5,Month-to-month,DSL,Credit card,0,
6,46,139.51,6417.46,Two year,DSL,Electronic check,1,2.0
476,38,146.19,5555.22,Month-to-month,DSL,Electronic check,1,3.0
1209,49,71.5,3503.5,One year,No,Mailed check,1,1.0
1363,58,24.01,1392.58,Month-to-month,Fiber optic,Mailed check,1,
2676,49,50.53,2475.97,One year,DSL,Bank transfer,0,5.0
73,17,86.71,1474.07,One year,No,Mailed check,1,2.0
1537,27,62.15,1678.05,Month-to-month,DSL,Credit card,1,2.0
2900,62,71.79,4450.98,One year,No,Mailed check,1,
1068,13,147.62,1919.06,Month-to-month,No,Bank transfer,1,5.0
2946,71,29.16,2070.36,Month-to-month,Fiber optic,Mailed check,0,4.0
625,19,45.24,859.56,Month-to-month,DSL,Credit card,0,
2655,66,124.23,8199.18,One year,Fiber optic,Electronic check,1,4.0
2776,40,49.13,1965.2,Month-to-month,DSL,Mailed check,1,4.0
322,71,88.2,6262.2,Month-to-month,Fiber optic,Bank transfer,1,1.0
1096,51,145.25,7407.75,One year,Fiber optic,Mailed check,0,4.0
1644,41,39.19,1606.79,Two year,Fiber optic,Mailed check,0,5.0
2209,12,37.52,450.24,Month-to-month,DSL,Mailed check,1,4.0
2872,1,99.94,99.94,Two year,Fiber optic,Bank transfer,0,5.0
384,26,124.0,3224.0,Month-to-month,Fiber optic,Bank transfer,1,1.0
1545,14,120.24,1683.36,Month-to-month,Fiber optic,Mailed check,1,5.0
2476,21,125.06,2626.26,Month-to-month,No,Mailed check,0,4.0
1166,0,75.44,,Month-to-month,No,Bank transfer,1,
2731,12,86.33,1035.96,Month-to-month,Fiber optic,Mailed check,1,2.0
877,11,147.98,1627.78,Month-to-month,Fiber optic,Mailed check,0,
2895,70,132.19,9253.3,Two year,Fiber optic,Bank transfer,1,5.0
2836,52,80.7,4196.4,Month-to-month,Fiber optic,Mailed check,0,3.0
2812,18,31.21,561.78,One year,Fiber optic,Electronic check,1,5.0
2418,62,90.36,5602.32,One year,DSL,Electronic check,1,
1281,20,59.87,1197.4,Two year,No,Electronic check,1,
24,3,147.93,443.79,Two year,Fiber optic,Bank transfer,0,3.0
2246,54,80.3,4336.2,Month-to-month,Fiber optic,Bank transfer,0,
1529,23,107.73,2477.79,Month-to-month,No,Bank transfer,1,
356,20,106.9,2138.0,Month-to-month,DSL,Electronic check,1,3.0
2441,54,53.8,2905.2,One year,Fiber optic,Electronic check,0,5.0
191,44,72.1,3172.4,Month-to-month,No,Credit card,1,3.0
