distance,cargo_weight,cargo_type,departure_hour,day_of_week,season,weather_score,driver_exp,traffic_index,fuel_consumption
1455.6,5.4,1,4,3,4,3,24,7.6,28.2
,15.5,1,21,4,3,6,14,4.2,29.3
269.4,13.4,3,11,1,3,1,8,3.3,29.9
290.0,3.0,1,0,4,4,8,19,3.1,24.1
1004.9,4.4,4,1,5,3,7,21,9.0,28.5
,6.4,3,13,0,4,10,11,8.2,27.0
,18.8,3,12,6,1,2,2,2.9,33.4
1363.1,6.9,1,7,6,3,8,12,1.6,23.2
454.0,,4,14,1,1,2,10,2.4,31.6
989.5,3.3,3,19,1,1,8,5,3.8,25.3
108.7,1.1,3,17,1,3,3,16,6.5,25.1
768.7,8.4,3,17,0,4,9,19,7.0,25.5
999.1,16.0,3,22,0,4,2,10,2.0,29.2
827.7,9.3,3,4,2,4,9,10,5.1,26.7
394.9,16.9,3,1,4,3,7,20,5.7,28.1
1251.3,1.4,4,2,4,2,1,5,3.3,26.2
1456.7,9.7,2,0,3,1,3,25,7.6,30.9
715.8,15.8,4,7,4,4,5,11,6.4,34.1
972.1,13.7,3,3,0,4,7,13,7.6,27.7
1196.1,17.1,2,22,6,1,8,15,7.3,34.6
400.2,5.8,2,8,1,4,6,12,9.1,27.9
1303.5,,3,5,2,2,7,2,7.1,29.3
456.3,13.7,2,12,4,3,4,18,8.2,28.2
1175.0,3.8,4,10,0,1,4,23,5.6,30.3
212.5,16.4,3,0,3,1,2,19,3.1,31.1
468.2,6.6,4,23,6,3,7,18,1.8,25.7
823.7,2.3,1,16,1,2,7,2,5.4,24.7
811.1,15.4,3,19,4,1,10,20,8.2,30.9
1283.1,14.2,1,22,4,4,6,11,6.3,33.1
1494.4,17.7,3,21,0,4,7,8,1.2,28.7
205.5,17.9,3,5,0,1,8,13,3.2,31.4
443.5,5.9,3,18,1,3,9,6,5.0,24.6
568.5,13.0,3,0,0,1,6,8,4.6,32.5
,20.0,2,8,3,3,8,21,7.3,29.8
766.2,5.3,2,18,1,3,9,19,2.6,23.3
1291.5,9.7,3,16,4,3,6,14,4.3,22.9
,18.2,2,18,2,3,6,23,5.8,28.9
,2.5,3,18,2,1,7,4,9.9,29.2
709.8,18.6,3,1,0,1,9,22,9.3,33.0
946.2,10.0,4,13,5,4,6,12,4.4,30.3
717.6,17.9,4,14,0,3,6,16,4.0,30.7
239.4,12.6,3,3,6,2,3,21,9.5,30.7
,13.6,4,5,1,4,10,20,8.8,30.4
646.9,15.6,3,11,6,2,1,25,7.4,30.9
322.2,,1,15,5,4,9,6,6.6,23.3
1146.6,12.7,4,20,5,4,4,5,7.6,32.5
516.0,18.5,3,17,5,1,3,1,7.4,33.5
904.0,19.1,3,23,3,4,3,17,8.5,34.7
797.8,19.4,3,5,1,4,8,13,7.5,32.0
1322.3,13.1,4,9,4,4,3,17,6.9,33.6
226.9,12.8,3,6,4,3,2,11,9.4,29.1
215.7,11.3,4,21,5,3,5,9,9.5,32.9
485.5,12.3,2,14,1,2,10,23,4.8,25.5
675.3,12.4,4,12,5,1,9,5,10.0,35.3
482.9,1.3,3,13,6,1,4,20,4.5,26.5
,2.2,3,7,5,1,7,3,3.2,24.5
405.6,12.6,4,21,1,4,5,10,2.9,28.7
172.9,6.6,1,14,1,2,4,2,2.1,27.6
650.0,6.4,2,12,0,1,1,1,4.3,30.8
1171.4,4.3,4,16,5,3,2,1,9.7,29.1
1283.3,16.1,4,19,3,1,9,7,3.9,34.5
1113.4,19.3,3,9,2,3,10,24,9.3,29.5
858.9,12.7,3,17,1,3,10,10,2.0,23.0
1100.1,18.9,2,19,3,3,10,16,2.3,26.0
1038.0,17.7,3,15,1,4,5,17,2.5,27.1
389.8,4.7,3,2,5,1,1,22,5.9,28.5
848.6,3.5,4,4,2,2,2,23,9.9,30.1
1167.4,4.6,3,0,3,2,8,1,2.8,24.7
509.8,2.4,3,6,4,3,7,6,4.0,24.0
998.3,11.9,3,3,4,3,10,20,8.7,28.5
748.1,6.0,4,13,0,4,3,20,5.8,30.2
779.6,18.3,3,21,0,3,4,25,4.1,26.5
180.6,12.5,2,1,1,4,10,19,4.8,24.8
1016.0,7.5,3,6,5,3,10,14,7.6,26.7
1305.2,19.7,3,1,6,4,4,9,4.3,30.4
,19.1,2,2,6,3,10,12,7.0,29.0
580.9,15.7,3,1,1,1,6,1,8.2,34.5
120.6,15.9,2,14,5,2,10,18,1.5,27.6
93.0,,3,22,1,4,1,1,7.7,34.4
1485.0,12.2,3,17,1,1,6,17,9.5,31.5
765.5,17.7,3,16,3,3,10,16,1.7,24.4
565.5,1.8,3,3,0,4,10,25,1.7,19.7
448.6,11.3,3,20,0,2,6,22,6.5,29.5
1471.0,10.3,1,13,6,1,1,19,7.1,34.3
415.8,1.2,2,23,5,1,10,16,5.2,25.4
1102.3,2.2,3,9,4,3,2,8,9.4,25.3
461.4,0.9,4,16,1,3,4,20,2.1,25.4
152.2,6.2,1,11,0,3,9,14,2.1,23.9
,1.5,1,12,0,1,6,13,1.1,25.0
52.4,8.8,4,2,2,2,3,16,8.4,31.7
1029.8,16.3,1,11,5,3,1,7,1.8,30.3
413.0,12.5,4,4,4,4,2,7,6.4,32.2
1131.9,13.6,4,17,5,1,8,1,9.4,34.3
1166.1,1.1,1,17,6,3,8,10,1.5,22.3
,16.9,1,20,5,3,2,21,2.1,29.5
85.5,3.4,4,11,0,3,10,3,8.8,25.2
1070.4,6.4,2,19,1,1,5,12,3.5,27.9
1485.7,10.6,3,21,2,1,7,22,4.8,28.1
401.8,18.6,2,11,3,3,7,22,6.2,29.7
,20.0,3,22,5,3,2,24,7.4,29.6
,15.8,4,18,6,3,1,10,2.7,29.7
282.6,14.7,3,6,6,4,7,9,8.9,27.8
1007.8,10.8,1,11,3,2,8,7,8.0,30.3
1144.8,13.5,3,2,6,2,10,11,1.8,23.9
103.9,3.3,3,9,6,4,9,17,2.0,20.7
853.0,5.7,2,8,1,3,6,17,7.4,25.6
885.0,19.7,3,7,4,3,6,16,5.3,29.4
490.0,19.6,3,8,3,3,5,12,5.1,30.7
1320.7,6.8,1,1,5,4,7,18,3.0,26.6
286.0,,4,10,6,2,10,9,7.4,29.5
578.1,5.0,3,4,1,2,1,3,2.0,27.8
1280.6,10.0,2,5,4,1,5,25,4.4,30.5
326.4,4.9,1,17,6,4,5,3,7.5,28.9
1241.0,13.1,3,21,4,3,4,22,9.8,30.2
164.7,2.0,2,4,5,4,9,15,2.9,23.1
,2.5,2,13,5,2,6,25,6.7,22.5
159.2,5.9,3,21,5,2,1,14,1.6,25.3
,,3,14,5,1,7,2,3.4,28.8
1196.4,6.8,1,1,6,4,10,3,1.9,24.0
1282.3,9.7,3,18,1,2,2,3,8.5,28.7
1472.8,13.3,3,1,5,1,5,11,4.8,31.6
1024.4,15.9,3,14,2,3,3,19,9.0,31.6
1165.1,6.5,4,11,4,4,1,16,1.4,29.5
783.3,14.8,2,12,4,1,5,21,7.3,31.3
,6.1,1,5,4,3,4,14,5.6,26.1
983.4,13.1,1,21,1,2,10,4,7.2,31.0
1331.1,9.3,2,2,5,1,6,5,9.7,31.5
391.4,18.6,3,22,5,2,7,5,9.8,31.7
770.3,19.7,1,1,5,3,10,24,8.5,31.7
,15.6,3,7,4,4,6,21,2.9,28.4
343.9,18.4,4,12,4,1,8,1,7.8,37.5
356.4,3.2,3,12,1,3,6,6,9.6,27.0
,13.3,3,6,4,4,6,7,4.1,27.7
680.2,4.4,3,6,1,4,3,18,4.1,27.1
313.6,5.9,3,13,6,4,10,2,5.3,26.2
530.6,10.7,3,0,0,4,4,25,7.3,28.7
,15.0,3,3,0,3,3,8,3.2,29.2
953.5,14.6,2,9,5,1,4,22,2.4,30.2
1388.4,17.5,1,0,5,1,4,18,3.6,32.1
1480.6,11.4,3,2,3,2,4,10,6.8,29.4
,18.6,3,0,3,4,8,1,1.4,30.6
1064.9,17.8,1,19,0,1,8,14,9.3,36.4
516.7,,2,2,5,4,6,1,6.0,31.1
1292.9,5.0,3,4,5,3,3,18,2.0,22.6
365.8,10.9,2,19,1,3,3,6,7.5,27.5
,14.9,3,10,0,1,7,24,3.6,29.7
,19.5,2,10,3,2,8,1,7.9,31.1
1303.0,0.7,2,15,1,2,5,9,8.9,26.4
490.3,6.9,3,14,0,2,3,10,5.5,27.5
,7.2,1,9,0,4,5,20,2.7,24.6
727.2,6.1,2,20,4,2,6,6,5.3,25.2
518.5,16.4,4,5,2,4,1,20,6.1,33.3
465.8,1.4,3,5,5,4,9,9,4.2,23.6
247.2,7.5,3,12,2,3,8,3,7.9,27.1
846.5,14.4,3,20,4,2,3,21,3.4,27.3
697.6,8.4,2,21,1,1,9,5,8.6,28.9
792.7,3.3,3,17,3,1,8,11,4.9,25.6
362.3,12.4,3,0,4,3,6,16,6.3,28.5
1411.0,10.7,2,17,2,1,9,1,1.5,27.2
976.0,19.6,2,3,6,4,3,17,2.9,30.4
1354.4,15.1,3,20,4,2,4,14,4.9,30.0
208.4,19.7,1,2,1,2,10,20,7.7,33.1
953.1,4.1,1,3,6,3,2,3,9.7,27.8
1281.7,,3,12,3,1,9,22,1.7,30.1
529.8,11.3,3,12,5,4,9,2,9.4,30.1
333.0,14.4,3,8,2,3,4,24,3.8,29.3
434.3,9.6,1,11,0,4,5,9,9.8,32.8
445.8,4.6,3,17,3,4,10,2,1.4,22.9
698.4,1.4,4,15,3,1,4,7,5.6,29.4
522.6,16.8,3,17,5,4,4,13,8.0,32.5
443.3,16.4,4,5,5,1,1,3,4.2,34.6
990.3,3.7,3,13,4,4,4,8,9.8,28.4
126.9,13.1,1,3,3,2,2,8,9.3,32.1
543.5,14.9,3,5,0,2,3,5,4.0,29.3
1050.1,11.4,3,23,4,4,6,13,1.0,23.1
305.0,6.7,4,1,6,2,8,1,2.6,27.1
370.3,17.7,2,11,6,4,9,7,1.3,27.5
341.0,13.0,2,11,0,1,4,4,7.1,32.1
51.3,14.5,4,5,6,1,6,1,2.3,32.8
,13.2,2,1,1,2,1,13,5.3,28.6
106.5,14.6,3,3,0,2,3,23,2.7,29.1
445.8,3.3,2,17,0,4,4,9,8.8,27.5
1492.5,18.5,4,14,3,4,10,17,3.7,33.3
1381.7,6.1,2,13,1,2,9,4,7.3,26.8
361.9,16.8,3,3,4,3,4,18,6.3,30.1
,17.9,3,13,3,2,2,18,4.4,30.1
722.4,13.2,4,4,5,2,2,11,7.8,34.9
,12.2,4,7,1,2,6,7,2.0,28.7
,2.6,3,22,1,1,10,15,7.4,29.1
233.1,9.0,1,10,3,3,6,16,2.6,27.7
230.5,12.4,3,0,0,1,4,18,1.7,28.7
654.3,2.1,4,14,3,2,9,5,9.7,28.4
1311.6,2.7,3,4,4,1,5,9,2.5,25.5
1329.0,19.9,4,0,4,2,3,21,3.4,31.3
205.7,7.0,3,16,3,3,9,21,1.1,22.3
882.7,7.3,2,15,0,3,10,21,7.1,24.8
275.7,5.4,2,5,1,3,3,20,7.8,27.4
1044.9,13.1,2,17,0,3,10,3,1.2,24.5
1378.8,9.7,3,4,6,2,6,8,5.7,28.7
709.4,15.9,3,12,4,4,3,8,8.6,32.1
170.5,10.5,1,13,2,3,9,9,8.1,28.1
,0.8,3,2,2,1,2,13,8.2,29.4
642.3,9.9,1,16,0,1,3,5,1.6,31.3
1225.8,1.6,3,12,3,3,4,20,3.5,22.4
543.5,16.6,3,10,0,1,9,13,5.7,32.5
1318.6,2.7,3,17,4,1,10,3,5.6,25.7
446.9,4.7,1,18,1,1,2,21,7.8,30.9
278.4,9.5,3,11,0,4,1,8,9.3,28.6
494.4,4.3,4,19,0,1,9,15,7.5,30.0
100.6,11.0,3,1,0,1,6,11,5.3,28.9
457.8,9.5,4,14,2,4,4,9,6.3,31.6
,19.1,2,6,0,1,1,9,1.0,33.1
256.3,2.2,2,13,0,1,6,11,5.1,28.5
,11.7,1,14,1,4,2,2,2.0,31.1
242.0,14.5,3,19,3,1,6,18,7.6,32.2
162.4,3.0,2,13,1,1,2,17,8.0,28.9
1318.2,,4,0,2,4,3,13,10.0,34.7
,17.4,3,23,3,1,2,23,5.2,32.7
117.5,15.9,4,12,4,2,2,14,1.8,30.6
1152.1,18.7,3,2,0,2,8,10,2.2,28.3
,14.6,3,3,6,1,8,16,9.2,32.0
1495.5,8.2,3,0,0,2,5,20,2.8,27.9
554.4,18.4,3,5,6,1,9,19,4.3,30.8
464.0,4.9,3,6,1,4,10,15,2.2,22.7
707.0,11.9,2,22,2,1,2,16,8.4,34.1
1292.0,,4,19,0,2,3,25,3.7,34.0
1106.5,17.5,3,0,2,1,8,18,4.4,30.9
733.9,18.4,3,8,6,1,6,18,7.7,31.5
,2.2,2,7,4,3,4,17,6.4,24.5
1104.2,14.7,1,10,4,2,6,24,6.4,28.2
1289.1,4.5,1,3,2,2,6,24,1.5,23.6
,15.7,3,6,6,2,6,9,3.0,30.1
,14.2,2,13,5,1,6,19,3.5,29.2
630.3,4.0,4,12,1,4,1,17,10.0,30.2
,16.7,4,20,4,4,8,14,3.0,31.4
811.1,9.5,1,22,2,2,2,13,4.4,28.8
1174.8,11.1,3,9,1,1,6,23,2.7,30.0
1467.4,19.4,2,19,4,4,6,23,5.3,29.9
694.3,13.3,2,20,2,2,1,23,1.0,28.2
546.4,12.0,2,8,0,1,3,8,8.2,31.2
591.7,0.8,4,10,6,1,3,9,8.9,30.8
244.1,,4,15,4,4,3,3,5.4,29.0
480.6,1.0,1,21,3,1,4,21,8.6,29.3
175.3,7.0,2,18,6,2,3,18,1.0,27.8
670.4,7.2,3,20,4,3,6,25,4.9,25.9
292.7,10.8,3,19,6,2,1,19,2.5,28.7
552.3,14.0,1,4,4,1,2,6,4.5,33.3
1200.7,4.0,4,5,1,3,6,8,4.8,25.0
406.6,12.2,4,21,3,1,4,10,7.1,36.7
937.2,18.4,3,10,3,4,5,19,8.2,29.8
1356.7,4.1,4,4,2,2,1,11,9.5,30.8
872.0,13.4,3,7,2,3,3,25,3.7,27.8
331.0,1.4,3,11,4,4,4,16,7.2,28.9
549.9,10.9,4,13,2,4,1,10,8.5,35.5
906.0,15.0,3,4,0,2,6,25,4.6,29.0
784.6,1.2,3,6,4,1,1,14,6.0,31.1
265.5,7.0,2,9,4,1,10,8,7.2,28.1
,17.6,3,5,5,2,1,10,1.7,30.4
837.4,4.9,2,23,0,2,2,19,6.6,28.9
,14.6,2,0,3,4,6,3,5.9,28.0
938.0,12.4,3,18,6,2,1,20,3.8,29.1
151.7,3.7,3,7,1,4,7,3,10.0,28.1
538.1,15.0,2,13,5,2,4,18,1.7,28.2
,10.9,2,7,2,4,1,19,9.6,29.8
426.0,2.7,4,22,1,2,7,15,6.7,28.1
927.5,19.0,3,23,4,4,1,5,1.5,30.8
644.5,10.1,3,8,5,3,7,15,2.6,24.0
508.9,15.0,4,0,6,1,7,21,8.0,35.7
1378.4,4.7,4,4,5,4,4,8,2.8,29.1
547.7,3.2,1,17,2,1,7,23,1.4,25.2
393.2,15.0,3,19,5,4,1,4,5.9,31.8
1368.5,13.6,2,0,0,4,9,23,10.0,31.3
1131.6,5.8,3,0,2,1,10,9,4.4,28.5
1038.6,15.1,3,11,1,3,2,18,5.0,28.8
121.8,10.3,1,19,3,4,6,6,8.0,31.6
240.2,7.3,3,18,4,4,5,16,6.4,26.8
975.6,15.8,2,0,4,2,8,17,3.4,28.6
353.7,12.5,3,23,1,2,3,13,5.9,28.5
377.2,10.4,1,6,2,4,4,22,5.1,27.0
,15.6,4,5,0,2,4,23,1.1,30.5
464.6,11.1,3,8,3,3,9,4,2.0,25.6
153.8,18.8,2,18,5,1,6,21,6.4,34.0
,,3,7,1,3,8,17,2.3,25.4
692.6,7.5,1,15,3,2,1,14,7.9,27.4
944.8,9.6,3,5,6,2,1,4,5.4,30.1
,19.2,3,2,0,4,10,16,1.8,29.2
210.7,18.0,1,2,6,3,1,10,9.6,31.8
335.2,4.2,2,10,2,3,7,1,8.5,25.7
818.2,5.8,1,0,2,3,2,5,6.8,27.2
578.0,7.6,3,13,4,4,6,3,7.7,28.4
749.7,17.7,3,18,2,3,9,8,7.0,30.8
1390.0,18.6,1,13,2,1,5,5,1.1,32.3
840.1,16.1,1,10,1,3,3,22,6.6,30.2
651.9,5.9,4,4,0,3,2,8,3.2,28.2
1484.7,17.8,2,3,6,1,4,11,9.5,32.8
144.6,1.1,2,2,0,1,10,19,4.7,26.0
1401.6,8.7,3,1,1,2,6,3,7.3,29.5
777.4,,1,13,5,3,5,9,2.3,25.8
780.4,10.9,4,6,5,1,7,5,5.3,32.1
,11.4,1,15,1,2,6,13,1.9,27.0
785.6,4.9,4,8,5,1,5,22,4.7,29.9
685.7,4.5,3,7,5,3,2,14,6.0,25.8
445.1,16.2,2,11,2,2,5,11,6.7,28.7
1005.3,2.0,3,8,0,1,3,3,4.6,28.5
876.0,10.1,4,2,5,2,4,24,2.4,28.1
360.8,4.2,3,0,4,4,4,12,6.9,26.8
1078.6,6.7,1,23,3,1,1,15,1.1,28.5
983.9,5.9,4,2,1,2,6,13,8.3,30.4
626.1,14.3,1,6,2,1,2,13,7.1,36.2
56.4,9.4,1,9,1,4,5,3,8.0,30.6
697.5,6.3,1,10,6,2,9,12,9.8,26.7
58.8,16.7,4,17,1,3,9,11,3.9,29.7
158.7,2.2,2,17,3,4,10,20,5.8,23.6
674.4,15.4,2,14,4,1,2,11,6.7,33.6
168.8,5.3,4,7,0,2,9,21,6.3,26.5
,18.4,3,22,3,1,9,17,6.7,32.4
1000.5,0.6,2,1,4,4,4,4,9.5,28.1
497.5,11.4,3,7,3,3,4,23,5.4,26.7
1496.6,12.6,2,9,4,2,2,11,8.8,32.9
1378.6,11.8,3,8,3,2,10,18,6.7,26.5
898.7,16.4,2,13,4,1,6,8,8.0,32.4
,2.7,3,1,6,4,3,19,4.0,24.5
1308.6,8.6,3,20,2,1,1,23,4.0,27.4
512.4,17.3,2,3,2,1,6,1,9.4,34.9
1136.9,17.8,1,8,4,2,10,19,8.5,31.0
248.4,10.2,3,13,0,2,4,19,5.6,28.7
1042.6,11.4,3,21,2,4,8,8,5.1,25.3
762.1,15.4,3,13,1,2,4,10,3.3,29.9
74.4,15.7,3,13,3,2,10,11,2.9,27.2
447.6,,4,5,0,1,7,12,3.0,35.6
1435.3,17.0,4,17,1,2,9,11,9.5,33.4
,8.6,4,13,2,2,7,23,3.4,28.1
313.1,13.2,3,0,4,3,5,24,5.0,27.9
321.9,9.9,2,10,3,4,1,24,7.1,26.8
744.9,2.8,3,21,5,3,4,12,6.8,26.5
1271.8,16.5,2,20,5,4,3,18,7.9,31.5
1149.1,12.2,1,5,0,3,9,1,4.4,25.9
683.4,1.6,2,17,4,3,6,1,4.0,23.1
352.7,,3,7,0,2,6,19,5.5,29.9
,6.0,3,18,1,4,10,17,6.7,24.9
720.8,1.9,3,12,5,4,9,3,10.0,26.5
1231.4,12.3,1,7,4,1,7,17,6.3,29.5
1108.0,14.8,4,23,2,2,4,16,7.9,32.3
642.5,,3,5,1,3,2,19,9.3,30.3
912.3,0.6,2,8,2,2,6,13,1.0,23.2
682.6,11.7,2,22,5,3,10,20,3.3,24.7
889.6,0.6,1,5,3,4,5,20,1.0,23.8
800.4,18.6,4,4,0,4,10,15,9.1,33.0
1037.4,5.7,2,23,3,4,2,14,4.5,26.6
786.2,17.5,4,11,1,3,1,20,6.2,31.9
1413.9,,2,19,0,4,6,5,5.4,23.9
,2.4,3,2,0,3,4,25,7.8,25.0
73.1,9.3,1,15,5,3,1,23,4.3,26.0
392.7,15.3,3,2,1,1,10,14,1.1,31.2
775.9,18.9,3,9,1,4,4,23,4.2,29.2
833.8,10.7,2,4,6,2,3,19,5.2,28.4
851.0,7.4,4,10,5,1,6,11,4.6,29.6
1086.1,,3,9,3,4,9,11,3.5,19.0
,11.9,2,22,5,4,2,16,1.9,29.4
1014.1,7.9,3,15,0,4,4,7,1.3,25.5
1070.8,18.2,1,1,1,4,8,14,9.2,30.1
646.4,9.9,4,11,2,4,7,11,1.6,26.5
633.1,15.4,3,18,5,2,2,14,4.6,32.5
309.4,17.0,2,11,0,1,1,11,1.7,32.6
650.3,2.4,2,14,4,1,8,3,2.0,22.2
1190.9,9.1,2,12,0,1,3,18,6.8,30.4
1368.0,17.9,4,23,6,4,1,13,9.3,35.9
910.7,8.8,2,15,1,2,9,5,4.1,26.4
,11.5,1,13,4,2,7,6,7.7,30.2
1039.3,17.5,4,22,4,4,5,13,8.0,32.0
1123.2,5.0,2,6,2,4,5,20,6.8,25.6
531.7,17.9,1,18,5,1,9,7,8.8,33.8
1248.5,8.2,3,18,4,4,8,22,2.7,25.3
,12.1,1,8,3,3,6,20,1.7,25.5
65.6,6.9,4,23,4,4,6,1,5.1,28.5
,10.8,3,7,2,4,6,4,5.8,27.9
276.2,1.5,2,21,5,2,4,19,4.3,23.2
1324.4,1.8,3,0,4,4,6,14,9.3,28.2
666.2,8.6,2,7,3,3,7,3,2.1,25.7
448.7,7.0,3,7,4,3,7,25,9.4,28.0
672.2,12.5,3,8,5,4,4,1,4.8,27.6
622.5,1.2,3,10,4,4,9,11,8.5,25.5
487.1,3.8,3,18,2,2,4,1,4.4,26.7
,4.6,3,10,1,4,8,23,5.6,23.4
1001.1,9.1,1,14,6,1,5,12,7.2,30.6
248.1,5.3,4,2,5,1,10,16,5.3,28.2
1174.4,3.2,2,0,2,3,8,21,8.9,23.1
,,4,9,5,2,8,7,5.8,31.7
1110.5,15.0,3,3,0,2,7,8,1.2,28.1
1218.1,13.9,1,2,4,3,2,16,8.2,31.0
231.7,5.9,3,2,1,1,10,24,5.4,26.7
175.8,17.2,4,6,2,1,8,5,7.1,34.7
,12.4,4,4,6,1,1,11,3.9,36.8
,,3,3,0,4,3,7,7.3,29.8
,4.7,3,7,5,2,2,5,7.5,27.5
83.7,5.2,3,6,2,4,2,5,10.0,29.4
454.1,9.8,2,23,3,3,5,12,4.3,24.5
782.8,5.1,3,15,3,2,8,3,3.0,24.6
1335.0,13.9,2,16,6,1,7,16,5.3,32.5
443.6,6.5,4,16,3,1,10,5,7.2,31.0
1174.0,3.5,3,1,1,3,1,13,5.3,26.5
1010.2,3.5,3,11,0,3,7,6,8.8,23.4
217.1,3.0,3,14,1,4,3,12,9.7,26.9
475.4,9.1,2,22,1,1,1,4,9.8,33.7
394.9,0.6,2,10,0,3,10,5,2.1,18.3
691.7,11.1,2,6,6,1,2,9,3.2,30.9
971.2,6.3,2,18,3,3,4,18,3.7,24.3
678.5,11.3,2,4,6,1,6,11,9.4,32.8
,,3,21,3,1,4,9,8.0,34.7
1059.0,17.4,3,8,1,2,2,15,2.1,29.2
897.5,11.7,3,1,1,2,3,25,4.9,25.0
803.0,8.7,4,8,5,1,7,21,9.4,32.0
853.9,14.1,4,23,0,3,1,11,2.9,31.3
371.8,18.5,1,10,0,2,1,13,6.0,31.7
1036.6,10.0,3,1,2,4,3,6,7.2,28.3
611.9,2.4,4,8,2,3,10,19,1.6,22.4
577.0,15.4,2,17,1,4,2,22,4.9,29.4
267.1,0.7,3,1,3,1,7,22,9.3,28.8
915.4,15.4,4,21,4,2,4,6,1.1,30.8
,2.2,3,18,3,4,6,19,6.7,24.3
543.4,2.6,4,18,3,1,3,5,8.9,30.7
1296.8,15.7,4,18,4,1,10,1,4.9,37.1
1275.9,13.9,2,3,1,3,5,18,3.3,26.8
208.1,11.5,3,19,2,1,1,11,7.5,34.1
1057.8,16.5,4,4,0,4,3,8,4.3,29.8
621.1,17.1,2,3,6,4,4,13,4.0,29.3
1499.6,9.4,1,0,4,4,10,11,3.3,25.7
376.3,19.9,2,3,5,4,1,7,9.6,34.1
456.8,7.5,3,3,5,4,3,12,7.7,29.5
691.1,3.8,3,21,0,4,2,1,2.2,25.0
439.6,17.0,4,1,3,2,2,20,3.7,31.9
1053.4,8.6,2,15,6,1,10,24,9.1,29.6
747.3,17.6,3,1,4,4,8,15,8.5,30.9
,1.7,1,23,4,2,10,16,4.2,22.3
784.2,2.7,4,13,6,1,9,19,7.4,30.9
1338.7,1.3,3,12,5,2,9,13,1.9,21.0
1199.0,12.2,3,1,5,1,6,25,2.3,28.5
,16.7,2,20,5,3,6,8,9.1,32.6
468.3,8.4,1,10,2,3,4,18,5.9,31.2
310.8,2.3,1,3,6,1,1,8,2.2,29.0
1323.7,,4,17,5,1,9,7,5.4,28.9
1079.7,7.3,2,22,0,4,4,11,5.2,26.7
879.6,13.0,4,0,3,2,7,20,10.0,34.7
,13.2,2,4,1,1,10,11,1.1,27.5
,,3,15,3,1,4,22,7.7,29.6
1039.6,,2,1,5,2,2,10,7.8,30.4
364.2,13.0,1,18,4,1,4,11,8.0,33.3
224.8,5.5,3,14,5,1,10,14,8.0,30.6
,8.4,3,12,3,1,1,17,7.4,32.2
611.7,12.5,3,7,0,3,3,11,4.8,27.9
1414.7,8.4,3,11,6,3,1,13,1.4,25.1
519.8,1.1,2,1,0,4,8,2,9.7,24.8
1231.6,4.8,3,17,1,2,2,4,3.2,25.1
1135.8,15.6,3,14,5,1,3,4,3.7,31.0
1018.5,5.3,1,12,2,3,3,19,2.4,27.8
1384.6,16.4,3,18,3,4,1,10,4.0,31.8
641.5,9.6,1,12,0,3,10,12,4.0,24.4
615.0,9.7,1,9,1,1,4,14,4.2,33.1
283.4,15.5,1,19,4,1,9,9,4.6,33.5
449.9,8.0,3,22,3,1,6,4,7.0,29.6
1325.7,5.2,1,20,1,4,1,12,9.7,31.2
737.9,2.5,4,12,2,2,2,9,5.7,27.9
,13.6,3,8,2,1,1,15,9.9,36.0
363.4,9.7,1,3,6,2,3,16,1.5,27.9
753.2,,3,9,6,4,6,19,4.4,28.3
1089.2,,1,19,3,2,2,13,1.3,26.0
465.7,8.6,1,19,1,4,4,23,6.4,28.7
1148.7,6.3,4,3,3,3,1,25,9.8,31.4
963.2,4.4,3,13,0,4,9,18,2.9,24.6
,16.7,1,16,4,1,4,24,7.5,35.4
413.8,2.4,4,16,4,3,10,25,7.9,26.9
,18.1,4,21,6,2,4,21,1.9,30.3
272.9,1.0,3,1,3,4,5,4,4.9,22.3
577.5,10.7,3,11,3,1,5,17,2.3,26.7
1100.3,1.6,3,2,0,1,2,4,4.2,27.6
,15.7,3,17,5,1,8,8,8.3,32.0
,4.6,3,12,2,4,9,20,3.6,23.3
1294.6,11.5,4,10,5,4,9,14,9.4,32.3
127.4,18.4,3,19,1,1,5,16,8.0,35.1
,13.2,2,20,2,2,8,10,3.4,24.2
1476.5,4.0,1,7,1,3,5,22,4.8,28.2
820.7,16.0,3,19,6,4,2,9,6.6,31.9
1211.0,9.1,1,23,5,2,8,17,6.5,28.4
913.0,0.8,1,1,4,4,5,20,6.1,25.6
1185.5,10.0,3,18,2,4,4,1,4.4,27.6
,16.3,4,2,5,3,1,22,9.5,35.6
,8.9,1,18,3,3,3,17,1.8,25.0
,15.3,2,16,5,1,5,5,6.7,33.4
1125.6,14.3,4,20,1,2,8,6,1.3,30.8
395.0,9.4,3,13,3,4,4,2,6.0,28.7
1471.9,6.8,3,6,6,1,2,12,2.7,29.3
380.3,14.7,3,16,0,3,4,2,1.8,25.6
393.2,7.7,3,7,5,4,1,18,1.5,26.9
1295.1,3.8,2,0,4,3,5,2,9.6,27.5
402.3,6.8,3,2,2,4,5,17,2.2,24.7
573.3,17.6,3,20,6,4,8,19,4.2,29.5
,6.0,1,9,5,1,1,10,5.2,29.8
280.2,5.1,2,3,3,3,7,9,1.2,24.6
280.7,3.1,3,0,2,3,8,18,9.3,28.6
,1.6,3,0,4,3,9,23,1.1,19.3
,19.5,3,18,0,3,10,24,9.2,31.4
391.7,11.0,3,3,1,2,7,16,1.3,25.1
63.4,14.7,3,19,3,2,10,6,4.7,26.3
587.2,15.6,1,13,1,2,4,9,8.0,34.2
