session_count,device_type,pages_viewed,time_on_site,key_pages_viewed,consultation_requested,visit_time_of_day,weekend,order_made
3,смартфон,3,14.73,2,1,утро,0,0
1,планшет,2,6.47,1,0,день,0,0
1,планшет,4,1.58,1,0,день,0,0
2,планшет,5,20.56,3,1,вечер,0,1
3,смартфон,4,18.45,1,0,день,0,1
1,планшет,4,1.77,3,0,ночь,0,0
4,смартфон,4,1.0,2,0,день,0,0
1,ПК,4,22.92,1,0,ночь,0,1
2,ПК,8,17.26,1,0,день,0,1
1,смартфон,5,27.22,2,0,утро,0,0
2,смартфон,3,4.43,5,0,день,0,1
2,планшет,6,10.73,3,0,утро,0,0
2,смартфон,10,19.97,2,0,день,0,1
3,смартфон,4,4.18,1,0,день,0,0
3,ПК,4,6.43,2,0,день,1,1
3,ПК,3,7.59,1,0,утро,0,0
2,смартфон,7,1.0,0,0,вечер,0,0
4,смартфон,1,17.62,0,0,вечер,1,0
3,ПК,1,28.79,1,0,день,0,0
6,ПК,5,5.4,3,1,день,0,1
3,смартфон,2,9.45,3,1,день,0,1
1,смартфон,4,7.8,2,1,день,0,1
2,смартфон,4,4.28,3,0,вечер,0,1
7,ПК,3,1.0,4,1,день,0,1
2,смартфон,5,7.34,1,0,вечер,0,0
1,смартфон,6,2.8,1,0,вечер,0,0
5,смартфон,4,10.57,3,0,ночь,0,1
3,смартфон,5,7.71,1,0,ночь,1,0
5,планшет,6,8.93,2,0,утро,0,1
2,смартфон,3,9.21,1,0,день,1,1
1,смартфон,2,21.69,1,0,день,0,0
1,смартфон,2,1.59,2,0,вечер,0,1
1,смартфон,3,16.38,0,1,утро,0,0
2,ПК,2,30.95,3,0,день,0,0
3,смартфон,7,12.78,5,0,ночь,0,1
2,ПК,3,1.5,3,0,день,1,1
2,смартфон,2,18.99,1,0,утро,0,0
3,смартфон,6,15.69,2,0,день,0,0
1,смартфон,2,19.86,3,1,день,0,1
7,ПК,5,6.66,1,0,утро,1,0
2,смартфон,2,17.16,3,1,утро,1,0
6,планшет,3,1.67,1,0,ночь,0,1
1,смартфон,2,8.6,0,0,день,1,0
1,смартфон,4,8.02,1,0,день,0,0
1,смартфон,2,22.7,2,0,день,1,0
6,ПК,3,19.87,2,0,вечер,0,1
2,смартфон,3,12.59,2,0,вечер,0,1
2,планшет,3,1.92,1,0,вечер,0,0
1,ПК,3,16.44,1,0,день,0,1
1,смартфон,6,9.53,5,0,ночь,0,1
1,смартфон,5,16.96,3,0,вечер,1,1
1,смартфон,1,27.86,0,0,утро,0,0
2,смартфон,4,5.98,0,0,день,0,0
2,смартфон,4,13.65,2,0,день,0,1
2,планшет,6,36.1,3,1,день,0,1
1,планшет,13,2.4,0,1,день,0,1
1,планшет,2,18.77,2,0,утро,1,0
4,ПК,3,1.53,2,1,вечер,0,1
5,смартфон,5,1.0,0,0,день,0,1
2,смартфон,3,18.77,2,0,день,0,1
4,смартфон,3,32.16,1,0,день,0,1
1,смартфон,4,1.0,0,0,ночь,1,1
3,смартфон,1,18.61,3,0,утро,0,0
6,смартфон,8,12.02,4,0,вечер,0,1
1,ПК,8,12.03,4,0,вечер,0,1
6,ПК,5,6.15,1,0,день,1,1
2,смартфон,4,5.4,1,1,утро,0,0
3,ПК,6,4.67,3,0,вечер,0,1
3,ПК,1,4.81,0,0,день,0,0
1,смартфон,4,27.67,4,0,день,0,1
1,смартфон,1,16.92,5,0,вечер,0,1
1,ПК,4,3.76,1,0,утро,0,0
1,планшет,2,13.49,1,1,день,1,0
2,ПК,2,10.69,3,0,вечер,0,1
6,смартфон,4,18.71,1,0,день,1,1
2,смартфон,2,1.0,2,1,день,1,1
3,смартфон,7,12.04,2,0,вечер,0,1
2,ПК,4,2.81,1,0,вечер,1,0
7,смартфон,4,2.77,1,0,день,0,1
3,смартфон,5,12.23,1,1,день,0,1
1,смартфон,1,22.53,0,0,день,0,1
2,смартфон,2,7.26,2,0,день,1,1
2,смартфон,4,6.26,2,1,утро,1,0
2,планшет,8,16.88,0,0,утро,1,0
1,смартфон,7,1.0,1,1,ночь,0,0
1,смартфон,5,12.28,1,0,утро,0,0
1,смартфон,4,1.0,2,0,день,0,1
1,смартфон,1,2.8,2,0,день,1,0
2,смартфон,6,11.0,1,0,день,0,1
2,смартфон,3,4.78,0,0,вечер,0,0
2,планшет,7,3.5,2,0,вечер,0,1
1,смартфон,3,7.02,1,0,утро,0,1
2,смартфон,2,18.96,2,0,утро,0,0
5,смартфон,3,5.55,0,0,вечер,0,0
2,смартфон,2,7.61,1,0,ночь,0,0
2,смартфон,3,1.72,3,0,день,0,0
2,планшет,5,5.88,2,1,день,0,1
2,планшет,5,1.0,2,0,ночь,0,0
2,планшет,7,18.21,1,1,вечер,0,1
4,смартфон,5,2.32,3,1,утро,1,1
4,смартфон,5,25.24,0,0,день,1,1
3,ПК,4,4.43,0,0,день,0,1
2,смартфон,2,18.07,2,0,день,0,1
1,смартфон,9,4.94,0,0,вечер,1,0
1,планшет,6,1.66,3,0,утро,0,0
2,смартфон,5,7.01,2,0,утро,1,0
3,планшет,4,3.02,1,0,ночь,1,1
2,смартфон,7,3.9,1,0,день,0,1
2,смартфон,4,3.8,2,1,вечер,0,1
2,ПК,5,4.24,1,1,ночь,0,0
4,смартфон,3,6.89,1,0,утро,0,0
4,смартфон,3,1.37,2,0,день,0,1
4,смартфон,3,2.98,1,0,утро,0,0
4,смартфон,3,10.01,2,0,день,0,1
1,смартфон,4,14.09,1,0,утро,0,1
1,смартфон,3,2.79,2,0,ночь,0,0
1,ПК,7,3.04,1,0,вечер,0,1
1,ПК,2,6.5,1,0,вечер,0,0
2,планшет,6,39.68,1,0,утро,0,1
4,ПК,3,7.99,0,0,день,0,0
2,смартфон,7,16.79,2,0,ночь,0,1
2,смартфон,5,25.09,0,1,день,0,1
4,смартфон,5,10.13,2,0,ночь,1,0
1,планшет,5,7.32,0,0,вечер,1,0
1,смартфон,3,14.46,1,1,день,0,1
3,смартфон,7,3.84,1,1,вечер,0,1
1,ПК,3,35.98,1,0,ночь,0,1
2,смартфон,3,6.45,0,0,день,1,0
1,смартфон,4,26.35,4,0,утро,1,1
1,смартфон,4,14.26,2,0,утро,1,1
4,смартфон,5,2.38,0,0,день,0,0
1,смартфон,9,2.49,0,0,день,1,0
2,смартфон,2,4.31,1,0,день,1,1
1,смартфон,2,4.65,1,0,утро,0,1
1,смартфон,2,1.0,3,1,утро,1,0
1,смартфон,5,19.37,1,0,день,1,1
1,ПК,3,2.75,1,1,утро,0,1
1,смартфон,3,17.42,2,1,утро,0,1
4,планшет,4,6.59,3,0,утро,0,1
1,планшет,4,8.97,0,0,утро,0,0
1,смартфон,3,7.69,2,0,вечер,0,0
1,смартфон,3,28.95,5,0,день,0,1
4,смартфон,1,5.41,3,0,вечер,1,0
4,планшет,4,4.92,0,0,вечер,0,0
2,смартфон,4,9.54,1,0,день,1,1
2,смартфон,6,4.81,1,0,день,1,0
1,смартфон,5,9.35,2,0,вечер,0,1
1,смартфон,3,8.5,1,0,день,0,0
1,смартфон,1,14.92,2,1,вечер,0,1
5,ПК,5,46.0,1,0,день,0,1
1,смартфон,5,37.86,4,0,день,0,1
5,смартфон,4,1.32,2,0,день,0,1
1,планшет,3,6.02,4,0,день,0,1
1,ПК,4,5.49,0,0,день,0,0
1,смартфон,4,2.12,1,0,день,1,0
1,смартфон,4,13.62,4,0,утро,0,1
2,смартфон,3,34.59,3,1,вечер,0,0
2,смартфон,7,1.66,3,0,день,0,1
1,смартфон,5,3.18,1,0,утро,0,0
3,смартфон,6,19.31,2,0,утро,0,0
3,смартфон,1,3.64,1,0,утро,0,0
3,ПК,3,5.82,2,1,день,0,1
1,смартфон,6,13.48,0,0,утро,0,1
1,смартфон,9,1.35,1,0,день,0,1
2,ПК,3,7.49,2,0,день,0,0
1,планшет,1,1.16,2,0,ночь,0,0
2,смартфон,3,3.64,0,0,вечер,0,0
2,смартфон,8,2.7,1,0,утро,0,0
1,ПК,3,13.1,2,0,вечер,0,0
1,смартфон,3,1.63,2,0,вечер,0,1
3,планшет,3,10.85,0,0,вечер,0,0
2,ПК,6,8.57,3,0,день,0,0
1,смартфон,5,11.26,4,0,вечер,1,1
1,планшет,3,20.92,2,0,вечер,0,0
1,ПК,4,7.64,0,0,день,0,0
1,планшет,3,12.75,0,0,день,0,0
3,смартфон,5,16.32,2,0,утро,1,0
3,ПК,4,11.9,2,0,день,0,1
2,смартфон,7,3.84,2,1,утро,0,1
2,планшет,1,32.56,0,0,утро,1,0
1,смартфон,4,1.0,2,0,утро,1,0
6,смартфон,5,4.66,0,1,вечер,0,1
1,смартфон,3,17.22,2,0,вечер,1,0
3,смартфон,3,4.31,1,0,день,0,0
1,смартфон,2,7.89,2,0,день,0,1
2,смартфон,6,1.44,3,0,вечер,0,0
1,смартфон,5,19.44,1,0,утро,0,0
1,смартфон,6,26.76,3,0,утро,0,1
2,ПК,3,41.36,0,0,ночь,1,0
1,ПК,6,1.0,0,0,ночь,0,0
2,смартфон,3,2.22,3,0,день,0,0
1,смартфон,4,6.83,1,0,день,1,0
3,смартфон,5,3.18,0,0,утро,1,0
1,смартфон,5,10.29,3,1,вечер,0,1
2,планшет,3,18.67,5,1,день,1,1
3,ПК,9,1.36,3,0,день,0,1
6,смартфон,6,1.0,1,0,ночь,1,0
4,планшет,4,50.72,2,1,ночь,0,1
2,планшет,3,5.99,2,0,ночь,0,0
2,смартфон,6,1.0,1,0,утро,0,0
1,смартфон,2,8.88,0,0,день,0,0
2,смартфон,6,13.99,0,0,вечер,0,1
4,смартфон,1,16.16,0,0,утро,0,0
1,смартфон,6,8.42,0,0,ночь,0,1
2,смартфон,4,11.38,0,0,день,1,1
1,смартфон,3,6.47,2,0,день,1,0
3,смартфон,5,9.67,3,1,утро,0,1
4,смартфон,3,30.28,1,1,утро,0,1
1,смартфон,2,43.84,4,1,день,0,1
1,смартфон,3,9.88,4,0,утро,1,1
2,смартфон,4,8.77,1,1,вечер,0,1
3,смартфон,2,4.24,2,0,утро,0,0
1,планшет,4,3.92,1,1,утро,0,0
3,ПК,4,25.84,1,0,вечер,0,0
5,смартфон,4,10.94,1,0,утро,0,1
4,смартфон,6,6.14,3,0,утро,1,1
1,ПК,3,10.96,0,0,вечер,0,1
2,планшет,3,1.29,1,0,вечер,1,0
1,смартфон,4,28.72,1,0,утро,0,0
2,планшет,1,7.39,2,0,вечер,0,1
1,смартфон,2,4.07,2,1,день,0,1
1,смартфон,8,1.0,1,0,вечер,0,1
5,ПК,5,11.31,0,0,день,1,0
1,смартфон,4,34.92,0,0,утро,0,0
3,ПК,8,8.18,1,1,утро,0,1
3,смартфон,5,4.04,3,0,ночь,0,1
4,смартфон,3,5.42,5,0,утро,0,1
7,смартфон,3,8.41,1,0,вечер,0,0
2,ПК,3,11.67,1,0,утро,0,0
4,смартфон,1,2.03,1,0,день,0,0
2,планшет,4,27.35,2,0,ночь,0,0
2,ПК,2,5.35,1,0,утро,0,0
2,смартфон,1,9.79,1,0,день,0,1
1,смартфон,3,24.24,1,0,день,0,0
1,смартфон,5,8.64,2,0,день,0,0
6,планшет,2,11.51,0,0,день,1,1
2,ПК,8,10.03,1,0,утро,0,0
1,смартфон,2,2.85,1,1,день,1,1
1,смартфон,4,32.95,0,0,день,0,0
6,смартфон,6,6.39,2,0,день,0,0
4,смартфон,5,1.04,1,0,утро,1,0
2,смартфон,5,60.0,2,0,вечер,0,1
1,планшет,3,10.5,1,0,вечер,0,0
2,ПК,3,9.38,0,1,вечер,0,1
1,ПК,7,24.84,0,1,вечер,0,1
1,смартфон,5,7.81,1,0,ночь,0,0
5,смартфон,3,4.47,1,0,утро,0,0
1,смартфон,3,1.92,1,0,день,1,1
1,смартфон,1,16.64,2,0,день,0,0
4,смартфон,3,4.02,2,1,день,0,1
1,смартфон,6,7.26,3,0,день,1,1
2,планшет,1,7.11,2,0,утро,0,0
3,смартфон,6,13.49,0,1,день,0,1
3,ПК,4,11.53,2,0,утро,0,1
2,смартфон,4,5.51,1,0,утро,0,0
5,смартфон,4,5.55,1,1,вечер,0,1
3,смартфон,14,3.15,1,0,день,0,1
1,смартфон,1,4.17,2,0,ночь,1,0
5,ПК,6,12.43,0,0,день,1,1
2,смартфон,6,8.26,0,1,ночь,0,1
3,ПК,4,1.0,2,0,утро,0,0
1,смартфон,3,7.1,1,0,утро,0,0
2,смартфон,8,31.02,0,0,вечер,0,1
1,смартфон,6,1.16,1,0,день,0,0
2,ПК,2,1.11,0,0,день,0,0
1,смартфон,2,11.02,1,0,утро,0,0
2,ПК,4,31.64,2,1,утро,0,0
3,смартфон,1,1.0,1,1,утро,0,1
2,смартфон,3,4.22,3,0,вечер,0,1
2,планшет,2,1.0,0,0,вечер,0,0
1,смартфон,4,3.09,0,0,вечер,0,0
2,смартфон,3,8.09,3,0,утро,0,1
2,ПК,4,5.84,2,0,вечер,0,0
4,смартфон,6,4.51,0,0,ночь,1,0
1,смартфон,1,2.37,0,0,день,1,0
3,смартфон,5,9.66,1,0,день,0,1
1,смартфон,2,8.57,2,0,утро,0,0
2,смартфон,5,10.88,1,0,день,1,1
2,смартфон,4,15.76,2,1,день,0,1
1,ПК,4,13.07,2,0,день,0,0
1,смартфон,2,31.53,0,0,день,0,1
3,ПК,3,1.86,4,1,вечер,0,1
3,смартфон,1,30.24,3,0,день,1,1
2,смартфон,1,1.89,1,0,утро,0,0
1,смартфон,2,18.5,2,1,утро,0,1
1,ПК,5,15.53,0,0,день,0,1
1,ПК,4,10.97,1,1,вечер,0,1
1,смартфон,4,12.25,2,1,вечер,0,1
2,смартфон,4,11.76,1,0,утро,1,0
1,планшет,3,7.55,0,0,день,0,0
3,ПК,5,1.0,1,0,утро,0,0
2,ПК,8,8.66,2,0,утро,1,0
4,смартфон,6,4.93,1,0,вечер,1,1
1,смартфон,3,3.18,2,0,день,0,1
4,ПК,5,6.74,1,1,утро,0,1
2,смартфон,4,18.85,0,0,вечер,0,1
1,смартфон,2,8.64,0,0,ночь,1,0
5,смартфон,7,33.46,2,1,день,0,1
5,смартфон,5,5.46,2,0,день,1,1
2,ПК,3,1.84,3,0,вечер,1,0
2,ПК,7,3.78,1,0,утро,0,1
3,смартфон,8,1.56,2,0,ночь,0,1
3,смартфон,3,11.55,3,1,ночь,1,1
2,планшет,3,1.74,1,0,день,0,1
3,смартфон,5,7.3,0,0,день,0,0
2,смартфон,2,25.69,1,0,день,0,1
1,смартфон,6,5.69,1,0,вечер,0,1
2,смартфон,1,5.15,1,0,день,0,1
4,смартфон,2,2.27,0,0,вечер,0,1
1,смартфон,8,14.02,2,1,вечер,0,1
4,смартфон,4,3.63,0,0,день,0,0
1,ПК,2,46.46,1,0,ночь,0,0
2,ПК,4,1.82,3,0,вечер,0,0
1,планшет,4,1.0,1,0,утро,0,0
1,смартфон,2,7.75,0,0,день,0,0
2,смартфон,4,1.0,3,0,день,0,1
1,планшет,2,4.61,2,0,вечер,1,0
4,ПК,2,6.01,3,0,день,0,1
2,смартфон,1,2.85,1,0,день,1,0
1,смартфон,4,38.22,1,0,день,1,0
1,смартфон,4,4.23,1,0,утро,0,0
4,смартфон,2,1.56,1,0,ночь,1,0
6,смартфон,2,1.0,2,0,вечер,0,0
1,ПК,8,3.7,4,1,день,1,1
3,смартфон,5,17.21,3,0,вечер,0,1
2,смартфон,3,2.82,1,0,день,0,1
1,ПК,4,9.13,0,0,вечер,0,0
4,смартфон,4,45.2,3,0,утро,0,1
3,ПК,3,4.21,5,0,ночь,0,0
1,смартфон,3,9.57,0,1,день,0,1
1,ПК,4,9.15,1,0,вечер,0,0
2,смартфон,4,9.02,1,0,вечер,1,0
3,ПК,2,30.66,1,0,вечер,0,0
2,смартфон,6,15.41,4,0,вечер,0,1
2,смартфон,4,1.0,3,1,утро,0,1
1,смартфон,4,1.0,1,0,день,0,0
3,смартфон,2,1.0,1,0,день,0,0
3,смартфон,2,4.54,0,0,вечер,0,0
1,ПК,3,5.79,2,0,вечер,0,0
1,смартфон,7,16.46,0,0,день,0,0
2,планшет,3,10.11,3,1,вечер,0,1
3,смартфон,4,60.0,0,0,день,0,0
2,ПК,5,15.8,1,0,ночь,0,0
2,смартфон,2,20.67,1,0,вечер,1,1
1,ПК,7,2.01,1,0,утро,0,1
4,смартфон,3,10.26,2,0,день,1,1
1,смартфон,2,1.61,2,0,день,1,0
1,смартфон,6,11.24,1,0,день,0,1
3,планшет,2,16.59,1,0,утро,0,0
1,планшет,3,3.57,2,0,день,0,0
2,ПК,7,1.83,1,0,ночь,0,1
3,смартфон,6,2.71,0,0,вечер,0,1
3,смартфон,6,16.66,0,1,день,0,1
3,ПК,2,7.92,3,0,день,0,0
1,смартфон,8,7.69,1,0,вечер,0,1
2,смартфон,2,8.6,1,0,ночь,0,0
2,планшет,4,6.78,2,0,вечер,0,0
1,смартфон,5,19.91,0,0,ночь,1,0
1,планшет,6,7.08,4,0,ночь,1,1
2,смартфон,5,9.06,0,0,утро,0,0
2,ПК,6,39.02,2,0,утро,0,0
3,ПК,2,6.08,5,0,вечер,1,0
3,планшет,2,2.07,5,0,вечер,1,0
1,смартфон,3,8.28,1,0,день,0,0
2,смартфон,4,12.19,1,0,утро,1,0
1,ПК,3,1.34,2,1,утро,1,1
1,смартфон,4,1.77,2,0,утро,1,0
1,ПК,4,1.0,1,0,утро,0,0
3,смартфон,4,13.64,1,0,утро,0,1
2,смартфон,4,2.26,1,0,утро,0,0
2,смартфон,8,23.13,2,0,вечер,0,0
1,смартфон,6,7.25,1,1,утро,0,1
3,ПК,5,31.06,0,0,вечер,0,1
2,планшет,6,4.83,0,1,вечер,0,1
3,смартфон,5,31.19,0,0,день,0,1
2,планшет,4,38.0,3,0,ночь,0,1
5,ПК,3,1.39,1,1,утро,1,1
3,планшет,7,1.33,1,0,день,0,1
1,смартфон,4,5.51,2,0,день,0,1
3,смартфон,4,5.34,3,0,утро,0,1
2,ПК,3,10.5,3,0,день,0,0
4,смартфон,3,1.2,1,0,вечер,0,0
2,ПК,4,14.12,0,0,вечер,0,1
4,ПК,7,2.55,2,0,день,0,0
4,ПК,8,1.63,3,0,утро,0,1
2,ПК,7,15.82,1,0,вечер,0,0
2,планшет,8,1.0,0,0,день,0,0
3,смартфон,8,12.43,0,0,вечер,0,1
2,смартфон,5,1.18,4,0,утро,1,0
2,смартфон,4,13.47,4,0,день,0,1
3,смартфон,3,15.63,3,0,день,0,0
3,смартфон,4,8.79,2,0,вечер,0,0
2,смартфон,5,4.34,0,0,день,1,0
2,смартфон,7,2.69,2,0,день,0,1
2,смартфон,5,16.55,0,1,ночь,0,1
4,ПК,3,1.13,2,1,день,0,1
4,планшет,5,36.68,2,0,утро,1,0
3,ПК,9,15.1,1,0,день,1,1
2,смартфон,3,11.72,0,0,утро,1,1
4,смартфон,4,44.77,1,1,ночь,0,0
2,смартфон,6,11.67,3,0,вечер,1,1
2,смартфон,2,1.1,2,0,утро,1,0
6,смартфон,5,3.89,1,0,день,0,0
1,смартфон,4,8.81,2,0,ночь,0,1
1,смартфон,5,8.57,0,0,вечер,0,0
1,планшет,3,1.0,1,0,день,0,0
1,ПК,2,3.01,3,0,вечер,0,0
2,смартфон,3,13.33,2,1,вечер,1,1
1,смартфон,1,10.78,1,0,день,0,0
5,смартфон,10,22.78,1,0,вечер,0,0
4,смартфон,2,32.24,0,0,утро,0,1
3,ПК,4,20.37,2,0,вечер,0,0
2,ПК,4,8.06,1,0,день,0,0
1,смартфон,3,7.83,1,1,ночь,0,1
2,смартфон,5,4.61,0,0,вечер,0,1
3,смартфон,2,22.91,1,0,день,0,0
4,смартфон,5,17.76,1,0,утро,0,1
1,ПК,8,15.1,1,0,день,0,0
1,ПК,5,15.07,2,0,ночь,0,1
1,смартфон,3,18.9,0,1,день,0,1
1,смартфон,3,25.12,0,0,вечер,0,0
2,ПК,3,17.21,4,1,вечер,0,1
2,смартфон,3,16.88,2,0,вечер,0,0
1,планшет,3,10.8,0,0,вечер,1,0
1,смартфон,6,6.13,2,0,день,0,1
1,смартфон,3,8.0,0,0,утро,0,0
1,планшет,9,7.66,1,1,день,0,1
2,смартфон,5,17.38,3,1,день,1,1
3,смартфон,6,3.09,2,0,день,1,1
2,смартфон,5,4.51,1,0,день,1,1
2,смартфон,5,8.15,0,1,утро,1,0
3,планшет,6,41.96,0,0,ночь,0,1
2,смартфон,5,6.72,1,0,день,0,1
3,планшет,1,1.35,1,0,утро,0,0
3,смартфон,2,11.21,1,0,утро,1,0
3,смартфон,4,9.58,4,0,день,0,1
2,планшет,8,18.75,1,0,вечер,0,1
1,планшет,3,19.3,0,0,утро,0,0
4,смартфон,2,3.0,1,0,вечер,1,0
1,смартфон,4,1.0,1,0,утро,0,0
2,смартфон,8,15.37,2,1,вечер,0,1
3,ПК,2,10.57,1,0,вечер,0,0
5,смартфон,4,1.52,3,0,вечер,1,1
1,смартфон,6,42.36,2,0,вечер,0,1
2,смартфон,8,26.03,2,0,утро,0,1
2,смартфон,4,12.84,1,0,вечер,0,1
3,ПК,2,1.0,0,0,вечер,0,0
3,смартфон,8,2.4,4,0,утро,1,1
1,смартфон,1,3.92,1,1,ночь,0,1
4,смартфон,3,1.0,2,0,вечер,0,0
2,смартфон,2,17.57,3,0,день,1,1
3,смартфон,4,1.0,0,0,день,0,1
1,смартфон,4,2.3,0,0,вечер,0,0
3,смартфон,5,3.84,2,0,вечер,1,1
1,ПК,9,4.03,1,0,день,0,1
1,планшет,2,3.08,2,0,вечер,1,0
1,смартфон,3,38.44,0,1,вечер,0,1
4,смартфон,6,32.4,3,1,день,0,1
2,смартфон,5,9.68,0,0,день,0,0
1,смартфон,3,1.34,2,0,день,0,0
1,ПК,5,12.26,1,0,день,0,0
4,ПК,3,37.06,3,0,день,0,1
1,планшет,3,60.0,0,0,утро,1,1
1,смартфон,4,9.59,3,1,ночь,0,0
3,планшет,8,2.09,2,0,день,0,1
1,смартфон,3,17.82,1,0,день,1,0
1,планшет,5,9.75,0,0,день,0,0
1,смартфон,2,6.02,2,0,ночь,0,0
2,смартфон,4,1.62,2,0,ночь,0,1
2,смартфон,2,2.74,0,0,ночь,0,0
1,смартфон,4,8.64,2,0,день,0,1
2,планшет,3,3.02,0,0,день,0,0
1,ПК,3,6.5,1,0,вечер,1,0
2,ПК,4,12.57,0,0,утро,0,0
2,ПК,3,43.71,1,1,день,1,1
4,смартфон,3,1.0,2,0,день,0,0
1,смартфон,5,15.93,1,0,день,0,1
4,смартфон,6,1.37,0,0,вечер,0,0
3,ПК,7,28.74,1,0,день,0,1
3,смартфон,3,14.7,0,0,утро,0,0
1,смартфон,3,5.07,3,0,утро,0,1
3,смартфон,1,7.19,0,0,утро,0,0
2,ПК,3,11.29,2,0,утро,0,0
2,ПК,2,8.23,0,0,утро,1,0
1,смартфон,4,39.14,3,0,вечер,0,1
1,ПК,8,60.0,3,0,вечер,1,1
1,смартфон,4,1.0,3,1,день,0,1
3,смартфон,1,13.02,1,0,вечер,0,0
3,планшет,3,13.74,4,1,ночь,1,0
3,смартфон,3,15.61,2,0,день,1,0
1,смартфон,4,24.9,2,0,день,0,0
1,ПК,1,9.0,3,0,вечер,0,0
1,планшет,3,2.94,3,0,день,0,0
6,ПК,3,11.14,0,0,утро,1,1
3,смартфон,5,3.9,1,1,день,0,1
1,смартфон,5,4.19,1,0,вечер,0,0
4,смартфон,4,9.49,4,0,вечер,0,1
1,ПК,4,3.41,0,0,ночь,0,0
1,смартфон,2,11.86,0,0,вечер,0,0
2,смартфон,7,19.18,4,0,утро,0,1
1,смартфон,1,42.32,2,0,ночь,0,0
2,ПК,1,1.84,4,0,утро,0,0
1,смартфон,3,6.08,4,0,день,0,1
1,смартфон,2,13.5,2,0,день,1,1
3,смартфон,5,8.61,0,0,утро,0,0
3,смартфон,1,1.0,1,0,день,0,0
2,смартфон,5,4.28,2,1,утро,0,1
1,смартфон,4,15.79,1,0,день,0,1
1,ПК,5,6.79,3,0,утро,0,0
2,смартфон,1,11.85,4,0,день,0,1
1,смартфон,3,10.23,2,0,утро,0,0
2,смартфон,9,28.71,1,0,день,1,1
4,ПК,4,19.53,1,0,утро,0,1
1,смартфон,4,4.21,2,0,утро,0,0
4,ПК,5,6.89,1,0,вечер,0,0
1,ПК,5,6.47,1,0,ночь,0,0
1,смартфон,5,3.27,2,0,день,0,0
1,смартфон,4,9.7,1,0,утро,1,0
