transaction_id,user_id,category,price,quantity,total_amount,payment_method,is_return,rating
4542,1597,Electronics,7.83,4,2121.28,Cash,0,5.0
4684,3688,Other,94.92,5,1829.37,Card,0,1.0
1341,4881,Books,132.35,4,888.11,Cash,0,2.0
2406,1733,Other,18.07,3,2407.83,Cash,0,5.0
171,3624,Other,49.74,4,1719.58,Online,0,5.0
4954,4880,Books,300.72,5,2407.81,Online,0,2.0
4902,1977,Electronics,310.3,4,435.2,Online,0,5.0
2734,3383,Electronics,449.53,5,1479.52,Online,0,2.0
4467,2547,Books,267.75,2,2181.59,Cash,1,3.0
2412,2156,Clothing,60.09,5,1186.76,Online,0,2.0
367,4663,Books,313.65,1,2027.03,Card,0,3.0
2719,1222,Clothing,15.87,2,1794.49,Card,0,2.0
423,2741,Clothing,179.71,4,1349.02,Card,0,3.0
2085,2538,Books,472.84,2,2320.35,Card,0,3.0
4036,1853,Electronics,388.8,5,590.69,Card,0,1.0
1176,3710,Electronics,230.01,1,1431.8,Card,0,4.0
711,4536,Food,143.82,5,1725.96,Card,0,
3445,4172,Food,214.67,3,779.05,Card,0,5.0
2388,3050,Books,227.14,2,2318.31,Cash,0,4.0
1653,1908,Clothing,67.2,5,1888.25,Card,0,2.0
1173,2403,Clothing,6.85,4,253.56,Online,0,1.0
50,1501,Other,182.62,5,1590.15,Cash,0,2.0
852,3689,Other,122.57,5,1810.32,Online,0,4.0
374,1222,Electronics,331.19,4,821.32,Cash,0,1.0
3586,3338,Clothing,223.02,4,842.43,Cash,0,5.0
1728,2413,Clothing,384.71,4,2287.99,Card,0,2.0
1,1776,Clothing,45.96,5,2078.58,Cash,0,5.0
4137,3016,Food,139.01,4,1389.77,Online,0,
1712,2718,Electronics,149.15,2,1501.86,Card,0,1.0
4951,1794,Food,170.03,3,247.5,Online,0,
1420,3258,Books,363.3,3,172.61,Card,0,3.0
2776,4000,Food,130.83,3,1587.99,Online,0,5.0
898,1163,Clothing,266.29,1,2165.98,Cash,0,1.0
3650,3124,Electronics,125.63,4,1339.26,Cash,0,5.0
2630,2599,Electronics,161.79,1,2498.64,Online,0,4.0
2214,1657,Clothing,462.5,3,1665.7,Online,0,1.0
454,3818,Food,35.59,5,120.94,Card,0,2.0
1062,4372,Electronics,51.83,4,2420.21,Online,0,1.0
338,3954,Food,478.23,5,96.4,Cash,1,1.0
823,2656,Electronics,287.31,2,1131.08,Online,0,1.0
1537,2762,Electronics,80.65,3,1848.06,Cash,0,5.0
193,1206,Food,146.31,5,376.96,Online,0,
3932,4354,Electronics,406.74,1,1656.55,Cash,0,4.0
228,1649,Food,485.31,5,1352.04,Cash,0,1.0
364,4351,Electronics,499.84,2,2056.51,Card,0,1.0
4977,3101,Electronics,294.53,5,532.64,Online,0,5.0
3441,3816,Food,355.12,4,1993.46,Card,0,3.0
4567,3919,Food,93.13,2,200.14,Card,0,5.0
1771,3717,Electronics,345.0,4,587.39,Online,0,2.0
1076,1008,Electronics,17.24,1,733.01,Card,0,4.0
3583,4532,Clothing,19.14,5,257.89,Card,1,5.0
1762,1050,Books,217.21,5,470.85,Card,0,5.0
1666,3627,Electronics,241.86,3,857.92,Card,0,4.0
2775,1068,Other,399.06,3,2022.03,Online,0,3.0
1822,1292,Food,266.26,4,1640.46,Cash,0,
3768,4263,Clothing,385.87,3,435.95,Card,0,1.0
109,3136,Electronics,118.68,4,1882.3,Cash,0,2.0
3365,2343,Food,359.54,1,166.24,Cash,0,5.0
950,3490,Other,14.71,1,2456.42,Cash,0,3.0
1295,1318,Electronics,176.05,3,2274.41,Online,0,5.0
1897,4058,Electronics,410.47,5,2276.57,Card,0,1.0
3802,1541,Food,327.26,5,951.53,Card,0,
4411,3608,Electronics,244.49,2,1131.98,Card,0,3.0
3496,3868,Electronics,415.76,4,2033.23,Cash,0,1.0
353,2307,Food,259.93,2,219.68,Card,0,
3907,2711,Other,263.92,1,643.09,Cash,0,2.0
239,3115,Food,145.56,4,603.8,Card,0,3.0
4209,3949,Electronics,305.48,3,1368.27,Card,0,4.0
1635,2429,Books,210.22,2,1087.48,Cash,0,2.0
1292,3134,Electronics,387.76,4,1829.75,Online,0,2.0
2128,4108,Books,13.66,3,1790.32,Card,0,2.0
2077,3456,Other,386.26,2,1686.77,Online,0,4.0
4331,3594,Books,57.39,2,1615.38,Online,0,2.0
2100,1837,Clothing,50.52,4,1999.61,Card,0,4.0
1174,4219,Clothing,220.57,1,2474.35,Cash,0,3.0
4224,3579,Electronics,213.59,5,828.61,Cash,0,4.0
149,2977,Other,283.22,1,1674.7,Card,0,2.0
2426,3345,Clothing,385.09,5,1960.42,Card,0,5.0
4757,2966,Clothing,208.11,1,946.8,Cash,0,5.0
4692,3408,Clothing,86.57,3,1967.15,Online,0,5.0
2833,3215,Electronics,361.78,4,1258.31,Online,0,1.0
3579,1982,Food,433.62,4,220.86,Online,0,
1855,4734,Clothing,461.31,5,62.64,Online,1,3.0
321,2469,Food,431.05,2,1197.2,Cash,0,2.0
2819,1876,Other,341.59,5,1975.92,Cash,0,1.0
1588,1904,Other,289.29,2,2219.89,Cash,0,3.0
4202,2759,Electronics,146.11,1,1955.77,Card,0,4.0
4574,4959,Food,67.77,3,153.88,Cash,1,
2142,1916,Food,112.63,3,167.76,Card,0,4.0
2473,3891,Books,493.11,3,924.84,Cash,0,1.0
1114,4993,Electronics,322.77,1,1976.32,Card,0,4.0
1696,4112,Food,406.8,3,363.82,Online,0,2.0
2711,4287,Food,219.63,5,2125.38,Online,1,3.0
4181,3037,Clothing,470.26,1,475.39,Card,0,4.0
42,2009,Food,124.16,3,699.41,Card,1,
4999,3618,Electronics,251.49,3,234.63,Cash,0,2.0
3560,1772,Clothing,36.61,3,582.39,Cash,0,1.0
2378,4349,Clothing,182.31,1,1607.41,Card,0,1.0
2468,4442,Books,92.51,3,1059.05,Cash,0,3.0
1131,4897,Electronics,456.05,4,1880.15,Card,1,5.0
4391,3656,Food,177.59,4,1926.43,Cash,0,4.0
696,4953,Food,41.47,5,857.84,Card,0,5.0
3468,3731,Other,143.55,4,743.53,Online,1,
2288,1002,Food,335.54,1,119.28,Card,0,4.0
4656,1542,Food,87.01,4,1511.91,Online,0,
4973,1738,Clothing,487.47,1,18.07,Card,0,5.0
1723,1545,Clothing,232.67,1,1194.1,Cash,0,4.0
4337,2852,Clothing,420.18,4,2112.22,Card,0,2.0
628,1089,Clothing,469.95,5,2456.27,Card,0,1.0
1315,2742,Other,485.0,2,1364.01,Online,0,5.0
2469,1331,Clothing,23.33,3,1872.3,Online,0,5.0
1657,3967,Clothing,311.11,4,953.85,Card,0,4.0
4072,2519,Books,105.11,3,2183.35,Cash,0,4.0
2892,4337,Books,184.6,3,2062.63,Card,0,2.0
752,1978,Food,146.53,2,2313.35,Cash,0,4.0
1931,2788,Food,87.84,5,327.93,Cash,0,5.0
245,2282,Other,453.95,4,1912.52,Card,0,5.0
4339,4027,Clothing,441.81,4,843.28,Cash,0,1.0
3604,1159,Other,449.31,4,97.53,Card,0,2.0
3227,2046,Electronics,262.36,3,1730.89,Cash,0,1.0
1352,2846,Clothing,164.88,3,1870.36,Online,0,4.0
4318,1986,Other,78.16,1,1716.93,Cash,0,5.0
1663,3451,Clothing,196.58,4,430.77,Card,0,2.0
3061,4623,Books,208.12,5,2143.45,Online,0,3.0
1571,1302,Electronics,422.21,3,1419.08,Online,0,2.0
1785,3953,Clothing,138.66,1,54.73,Online,0,2.0
2004,2349,Electronics,421.78,4,132.69,Cash,0,2.0
233,3317,Clothing,408.95,3,2327.01,Online,0,4.0
2314,2666,Food,396.94,5,1907.74,Card,0,
4001,2627,Other,315.9,5,2158.26,Card,0,4.0
1530,3010,Clothing,317.59,2,1787.51,Cash,0,2.0
2055,4310,Electronics,460.86,4,2107.29,Online,0,1.0
1681,1993,Food,469.67,4,926.88,Cash,0,1.0
4328,1756,Books,382.63,5,1110.69,Card,0,5.0
1195,4245,Electronics,425.0,2,2006.92,Card,0,2.0
2924,2604,Electronics,363.28,2,2192.05,Cash,0,2.0
2199,1402,Other,59.36,1,1924.6,Online,1,
1204,3807,Clothing,179.45,2,154.24,Card,1,5.0
4515,1970,Clothing,314.11,4,950.85,Online,0,2.0
3595,1275,Electronics,139.56,1,642.93,Card,0,5.0
95,2863,Clothing,84.99,4,2289.89,Cash,0,2.0
1369,1381,Books,87.43,1,917.31,Online,1,
2675,2795,Clothing,140.7,1,1104.46,Card,0,1.0
2724,3169,Clothing,5.73,3,1505.07,Cash,0,2.0
2840,1213,Food,92.81,1,1979.24,Cash,0,
3725,1859,Electronics,125.64,5,834.11,Cash,0,5.0
632,2244,Books,27.98,3,676.65,Online,0,5.0
943,4830,Clothing,201.68,1,145.79,Cash,0,5.0
3444,1898,Books,442.13,2,666.46,Online,0,1.0
1098,4641,Books,181.74,3,854.73,Online,0,4.0
3876,3334,Clothing,433.78,2,307.78,Card,0,2.0
3731,4858,Food,185.28,2,497.16,Cash,0,1.0
4897,1803,Clothing,427.65,4,1499.38,Online,0,4.0
3895,3899,Food,174.11,2,1892.02,Card,0,4.0
1662,3000,Other,198.64,3,125.75,Online,0,3.0
987,1407,Clothing,412.87,4,51.68,Cash,0,4.0
424,4089,Books,447.87,4,1910.73,Online,0,1.0
290,1512,Food,411.42,5,1474.66,Online,0,
4898,3499,Books,468.91,2,2175.49,Online,0,3.0
2498,4861,Clothing,92.16,4,1221.68,Online,0,3.0
1297,1966,Clothing,441.02,1,1089.34,Online,0,4.0
3177,4620,Food,108.07,1,2300.9,Card,0,
4774,3924,Food,256.15,4,224.36,Online,0,5.0
2793,2076,Food,477.49,5,34.78,Online,0,1.0
3557,1241,Other,320.43,2,763.41,Card,0,3.0
379,3460,Food,24.43,4,1674.45,Cash,0,1.0
2916,3510,Food,21.21,5,1749.66,Card,0,3.0
2086,2568,Books,444.62,1,914.54,Online,0,1.0
2259,4921,Food,5.79,4,658.69,Card,0,5.0
4131,2106,Books,58.83,1,1561.43,Cash,1,
402,1432,Food,366.95,3,2212.56,Card,0,
4091,4000,Clothing,391.27,4,177.57,Cash,0,3.0
2289,4051,Electronics,190.04,2,482.09,Card,0,3.0
2544,4128,Other,181.37,1,637.68,Card,1,
347,4141,Food,378.5,2,1080.08,Card,0,
1051,1348,Books,400.64,4,1274.96,Card,0,1.0
1379,2373,Other,205.48,1,1061.68,Cash,0,3.0
3658,4470,Electronics,128.94,5,1561.51,Online,0,2.0
3046,2177,Electronics,141.75,3,2157.18,Card,0,1.0
1955,1815,Electronics,333.94,1,75.96,Online,0,2.0
4843,3837,Food,289.83,3,811.33,Online,0,5.0
1324,1349,Clothing,151.85,3,48.88,Online,0,2.0
2023,2971,Electronics,460.92,3,1820.25,Online,0,1.0
2029,1967,Food,406.26,3,1832.77,Card,0,
3257,1967,Electronics,406.4,1,547.93,Card,0,2.0
1362,2509,Electronics,96.11,1,1385.14,Cash,0,3.0
4896,1079,Electronics,298.0,2,627.71,Cash,0,2.0
2393,4839,Clothing,316.54,4,1005.04,Cash,0,5.0
3618,4529,Books,442.83,2,2085.84,Cash,0,3.0
4325,4392,Clothing,68.4,3,1430.67,Card,0,1.0
2881,3013,Clothing,268.77,4,1059.09,Online,0,1.0
4309,3066,Clothing,275.5,4,1559.31,Cash,0,4.0
4913,2188,Books,317.46,3,1433.0,Online,0,4.0
4221,4141,Food,82.55,4,1196.91,Card,0,
2973,2173,Electronics,56.21,2,2320.44,Card,0,3.0
713,4381,Food,304.53,1,701.48,Online,0,
2989,1745,Food,424.31,1,2439.36,Online,0,4.0
1531,4712,Food,90.7,1,1769.6,Card,0,5.0
1989,2397,Other,157.64,1,2046.88,Online,0,3.0
4061,4926,Clothing,198.45,1,2442.79,Online,0,1.0
1974,4427,Clothing,324.98,2,177.83,Online,0,1.0
3393,1957,Electronics,112.81,3,269.32,Card,0,5.0
1145,2574,Clothing,235.14,2,237.11,Card,0,3.0
2494,1530,Food,149.38,2,1287.35,Cash,0,
3691,3375,Food,56.18,3,1928.39,Card,0,
266,3478,Clothing,73.71,4,2363.83,Cash,0,4.0
3562,4672,Books,450.78,5,1032.58,Cash,0,5.0
1275,4674,Food,376.56,2,746.78,Card,0,
453,3588,Clothing,402.98,1,820.87,Online,0,2.0
2557,1796,Clothing,332.31,5,436.51,Cash,0,3.0
1065,1522,Books,324.27,3,693.29,Online,0,1.0
3285,4825,Food,389.55,4,1841.63,Card,0,
1471,1787,Clothing,258.51,4,995.46,Cash,0,3.0
2070,2225,Clothing,7.62,4,2315.7,Online,1,1.0
2316,3200,Other,300.65,4,861.64,Card,0,3.0
529,3587,Other,131.02,3,742.95,Card,0,1.0
3,4204,Clothing,51.95,2,801.86,Card,0,3.0
872,2726,Food,395.37,2,1172.2,Online,0,
2843,4225,Food,52.34,4,1973.02,Online,1,
890,2770,Other,395.48,3,424.03,Cash,0,5.0
2655,2817,Clothing,39.89,1,2062.93,Cash,0,3.0
3296,4009,Clothing,387.42,5,2070.9,Card,0,3.0
2482,3228,Food,341.74,4,1634.04,Online,0,3.0
3655,1233,Books,268.37,2,1044.2,Card,0,2.0
4958,2773,Other,158.44,5,936.23,Cash,0,3.0
551,1860,Electronics,325.71,3,1131.16,Cash,0,2.0
3269,2210,Clothing,484.34,4,1899.18,Cash,0,4.0
2604,2145,Food,400.08,4,1823.88,Online,1,2.0
1364,4749,Other,175.52,1,1442.01,Cash,1,
3705,1588,Clothing,474.06,3,812.88,Online,0,3.0
4823,3989,Other,14.42,1,947.37,Online,0,4.0
1511,3150,Clothing,36.12,2,2350.08,Card,0,3.0
2861,2950,Electronics,248.77,2,1629.03,Online,0,4.0
1003,3281,Clothing,184.72,2,862.23,Online,0,2.0
4669,2623,Books,7.19,3,1661.77,Cash,0,4.0
27,4362,Other,312.22,1,1579.71,Card,0,2.0
4313,4176,Electronics,112.82,5,431.53,Card,0,4.0
1113,2386,Clothing,227.98,1,2028.81,Online,0,4.0
3663,4470,Food,44.52,1,451.83,Online,1,
4491,3699,Books,313.28,4,2314.32,Online,1,
1196,1853,Clothing,353.06,4,1445.41,Online,0,4.0
4016,3046,Food,165.54,1,2254.5,Cash,0,
4392,3750,Electronics,192.84,1,1127.23,Cash,0,2.0
4306,2225,Clothing,336.69,4,1824.59,Cash,0,5.0
4961,4980,Clothing,471.12,5,669.3,Cash,0,3.0
1851,1998,Clothing,456.66,4,2445.7,Cash,0,2.0
3170,4009,Books,431.33,1,1675.38,Card,0,1.0
2226,1863,Food,115.1,2,2067.24,Card,0,2.0
4611,2382,Food,393.84,5,1768.63,Cash,0,
316,3064,Other,47.45,1,1646.09,Card,0,5.0
2180,1760,Clothing,403.09,5,405.07,Online,0,2.0
1640,4199,Clothing,442.24,3,1953.83,Card,0,5.0
1012,2296,Food,377.61,5,1168.86,Cash,0,
4643,4436,Electronics,40.17,3,2010.1,Cash,1,1.0
1299,1632,Books,426.96,5,1310.78,Card,0,5.0
1388,3977,Electronics,219.27,1,907.19,Card,0,3.0
995,3545,Clothing,89.03,5,938.06,Cash,0,5.0
4095,4172,Electronics,438.07,4,1537.18,Card,0,2.0
2138,3089,Electronics,450.15,2,1564.07,Card,0,1.0
4863,2081,Electronics,406.18,1,136.33,Cash,0,2.0
4900,2759,Books,85.22,1,927.57,Online,0,2.0
4029,2276,Electronics,51.99,4,353.64,Card,0,5.0
3745,3235,Clothing,328.25,1,1881.48,Card,0,2.0
2602,2462,Clothing,476.98,2,2357.94,Online,0,1.0
598,1079,Clothing,350.31,5,1712.2,Card,0,3.0
4488,4343,Other,9.46,3,429.17,Online,0,2.0
1495,2225,Clothing,328.37,3,240.86,Card,0,3.0
2491,1318,Clothing,102.51,4,1419.79,Card,0,1.0
2774,1448,Food,469.81,2,2493.83,Cash,0,3.0
4707,3841,Clothing,368.2,1,1146.39,Card,0,2.0
552,1018,Food,453.19,3,1480.51,Card,0,4.0
3552,1794,Electronics,24.79,4,1174.19,Cash,0,3.0
4970,2100,Clothing,409.62,5,557.67,Online,0,4.0
710,4929,Books,335.57,1,358.06,Card,0,1.0
4698,1803,Books,142.54,5,494.6,Cash,0,3.0
997,2490,Books,295.62,3,441.45,Cash,0,5.0
4236,1761,Other,477.58,5,1945.15,Card,0,2.0
3582,1386,Books,495.89,5,642.42,Card,0,4.0
2103,4069,Clothing,239.0,3,476.74,Online,0,3.0
1167,4867,Clothing,85.22,1,711.84,Card,0,2.0
1592,3459,Other,360.94,4,578.81,Online,0,3.0
186,2329,Other,488.13,4,1415.9,Cash,0,3.0
1254,4594,Food,299.81,4,254.22,Online,0,5.0
1133,1919,Clothing,409.97,2,672.01,Cash,0,4.0
1737,1571,Books,397.34,4,1409.2,Card,0,1.0
1284,4189,Clothing,112.14,2,1793.77,Cash,0,4.0
4465,1921,Clothing,94.58,1,1158.26,Card,0,4.0
1021,4965,Clothing,172.79,3,2027.81,Online,0,3.0
471,3222,Food,118.8,4,1337.02,Card,1,
682,4303,Food,340.06,2,349.46,Cash,0,3.0
4641,4005,Clothing,171.99,4,2305.39,Card,1,
3453,2597,Clothing,306.77,4,609.44,Cash,0,2.0
1222,2970,Other,431.01,1,1488.47,Online,0,2.0
765,2091,Food,95.62,5,2423.96,Card,0,1.0
110,4858,Food,48.57,2,1679.54,Online,0,3.0
1881,2713,Clothing,149.05,1,1910.77,Online,0,2.0
1030,2531,Electronics,250.34,2,328.48,Card,0,3.0
1894,3647,Books,84.92,2,2452.88,Online,0,1.0
4518,4805,Other,27.69,1,941.72,Online,0,2.0
699,2882,Electronics,461.16,5,1663.9,Cash,0,3.0
506,3518,Electronics,81.92,3,687.56,Online,0,4.0
1547,4466,Other,425.52,4,798.64,Online,0,1.0
2875,1379,Books,88.57,5,2363.51,Cash,0,3.0
4165,2365,Clothing,422.22,5,857.61,Card,0,3.0
2290,1783,Electronics,332.71,5,1088.34,Cash,0,1.0
2909,4962,Clothing,17.3,2,1131.0,Card,1,3.0
3535,4716,Food,369.88,5,2434.4,Cash,0,1.0
2695,4231,Food,123.54,2,1717.0,Card,0,2.0
832,3302,Books,94.9,3,339.84,Online,0,2.0
962,1684,Clothing,387.85,5,1804.19,Card,0,2.0
1073,1362,Clothing,201.04,2,2154.96,Online,0,3.0
602,4917,Clothing,270.66,2,871.11,Online,0,1.0
2806,1917,Clothing,381.14,2,1305.98,Cash,0,1.0
4723,1013,Books,269.7,1,229.64,Cash,0,1.0
2764,2475,Books,155.62,3,1033.86,Card,0,1.0
3354,4086,Clothing,241.74,1,887.73,Card,0,4.0
237,4952,Electronics,53.33,2,115.85,Online,0,2.0
3896,2275,Electronics,482.42,4,1699.77,Cash,1,4.0
2095,1545,Electronics,307.39,1,2276.52,Online,0,2.0
2537,4492,Electronics,315.73,2,1936.91,Cash,0,4.0
2287,3531,Clothing,273.31,3,1572.67,Cash,0,4.0
3039,3750,Books,146.33,5,48.66,Online,0,3.0
422,4778,Electronics,222.2,3,953.26,Card,0,4.0
2535,2273,Food,219.05,3,673.21,Cash,0,
4802,2186,Books,400.61,3,712.82,Card,0,2.0
2691,2092,Clothing,355.07,3,2147.04,Card,0,3.0
1710,1578,Food,150.72,4,2047.55,Cash,0,3.0
2337,1143,Books,229.83,5,345.39,Card,0,3.0
592,1930,Food,182.95,5,853.67,Card,0,
2401,4851,Clothing,140.96,1,657.43,Card,0,4.0
4265,3480,Food,456.07,4,1463.99,Cash,1,
961,1473,Other,415.03,4,161.92,Card,1,
3335,4077,Electronics,419.48,5,911.4,Card,1,5.0
1852,1085,Electronics,30.91,3,860.63,Cash,0,2.0
3174,2284,Clothing,334.95,3,1410.12,Cash,0,1.0
782,4351,Clothing,309.36,2,1234.37,Online,0,5.0
4720,3218,Books,183.74,1,1075.79,Card,0,1.0
177,3629,Other,153.8,3,2194.87,Card,0,1.0
1783,1505,Food,302.03,3,1646.01,Card,0,
1117,4248,Electronics,84.24,5,1579.93,Card,0,5.0
1615,1490,Clothing,412.08,1,1369.78,Cash,0,1.0
396,4478,Books,395.69,4,644.85,Cash,0,3.0
4657,1518,Electronics,189.73,5,2174.86,Online,0,1.0
4694,3458,Books,209.63,1,314.45,Card,1,
1234,4993,Food,278.66,2,796.57,Card,0,5.0
1622,2223,Clothing,21.24,4,1553.73,Card,0,2.0
4017,2767,Clothing,70.89,1,309.64,Online,0,3.0
3897,1266,Food,72.47,2,248.41,Online,0,
3721,2664,Books,139.66,2,1021.75,Cash,0,3.0
972,1274,Electronics,414.15,4,2426.11,Card,0,1.0
128,4718,Electronics,434.12,1,29.9,Card,0,3.0
3980,2763,Clothing,218.73,3,87.42,Card,0,3.0
1501,2616,Electronics,165.31,4,267.01,Card,0,3.0
3998,4775,Books,11.14,4,1090.65,Online,0,5.0
589,1555,Electronics,183.85,1,82.4,Cash,0,1.0
1235,3444,Food,210.93,4,1934.05,Card,0,
4311,1094,Food,462.18,2,1978.46,Online,0,5.0
819,2296,Books,256.95,5,366.08,Card,0,1.0
4374,3542,Food,188.48,3,2289.16,Cash,0,
214,3385,Electronics,446.3,5,979.04,Card,0,4.0
4277,2127,Other,370.8,3,2028.17,Cash,0,5.0
4000,1565,Electronics,228.76,2,2378.58,Card,1,
3839,4141,Electronics,160.32,3,1036.07,Cash,0,1.0
3649,2421,Clothing,202.27,5,87.52,Cash,1,
1346,4679,Books,381.08,4,1182.37,Card,0,2.0
505,3229,Books,124.87,1,1590.18,Card,0,1.0
4234,1234,Other,413.03,1,2419.81,Card,1,3.0
3344,1134,Other,316.93,2,177.92,Cash,0,1.0
3425,4071,Books,175.99,5,1001.42,Online,0,2.0
2666,1923,Clothing,205.01,1,1331.96,Cash,0,1.0
1255,3970,Food,242.55,1,1791.35,Card,0,2.0
231,3113,Other,111.79,1,2318.8,Cash,0,2.0
2941,3304,Books,307.94,1,800.24,Card,1,
5,2214,Food,325.26,3,389.52,Online,0,5.0
4886,1384,Books,398.7,3,514.63,Cash,0,3.0
1323,1653,Clothing,365.18,4,1759.92,Online,0,3.0
4387,1553,Food,174.76,1,2130.26,Online,0,2.0
4763,2415,Other,29.02,1,363.37,Card,0,3.0
3073,2414,Clothing,449.5,5,776.99,Card,0,1.0
4511,4440,Books,234.29,1,697.36,Card,0,3.0
4549,4723,Food,468.4,5,715.35,Cash,0,
2802,1198,Books,218.11,1,1053.74,Card,0,1.0
1391,4094,Clothing,196.31,2,1496.31,Cash,0,3.0
4660,1156,Clothing,356.86,1,390.15,Card,0,1.0
2228,1914,Clothing,335.55,4,2419.9,Cash,0,1.0
289,3882,Food,298.11,5,490.49,Card,0,5.0
307,1970,Clothing,250.37,2,1094.41,Online,0,1.0
790,3453,Books,8.43,1,1502.94,Cash,0,5.0
3071,3534,Other,263.63,4,1438.02,Cash,0,5.0
3823,1184,Clothing,353.82,4,2009.85,Card,0,5.0
4659,1009,Other,499.88,1,2122.42,Card,0,4.0
1502,2779,Books,102.34,5,321.88,Card,0,3.0
925,2642,Electronics,86.12,4,1283.77,Card,0,4.0
4765,1087,Clothing,423.91,5,2426.6,Cash,0,5.0
1494,1389,Clothing,384.38,3,935.73,Online,0,3.0
1870,4893,Other,371.98,4,291.77,Card,0,5.0
2822,4264,Clothing,222.66,4,996.76,Online,0,4.0
866,1342,Books,260.37,5,328.66,Cash,1,1.0
746,4109,Clothing,138.31,5,1766.88,Card,0,3.0
2101,2892,Clothing,56.91,2,2007.21,Card,0,3.0
1586,2452,Food,435.87,2,1236.94,Cash,0,
981,4145,Clothing,467.26,4,2101.0,Card,1,3.0
4065,1502,Electronics,165.55,2,1507.18,Online,0,2.0
1658,4204,Clothing,302.78,4,113.88,Cash,0,3.0
1583,1755,Clothing,215.7,2,1580.49,Online,0,5.0
4250,4009,Books,322.3,4,1656.24,Online,0,1.0
317,3351,Electronics,398.47,2,2145.5,Card,0,1.0
3264,3046,Other,409.17,3,2039.92,Online,0,4.0
612,3164,Clothing,475.36,2,1267.86,Cash,0,3.0
4924,4206,Books,474.3,4,719.09,Card,0,3.0
2617,3319,Other,379.78,2,1568.27,Card,0,1.0
3559,2054,Clothing,293.57,2,828.89,Card,0,3.0
2285,1283,Food,485.56,5,2456.05,Card,0,1.0
4649,2145,Food,300.94,4,2235.62,Cash,0,
3250,2639,Clothing,124.06,1,1869.42,Cash,0,1.0
3494,3217,Other,27.02,5,1585.34,Online,0,1.0
2092,1878,Food,451.07,3,1477.64,Card,0,5.0
478,3158,Food,135.65,4,1976.49,Online,0,
4119,4972,Clothing,474.31,5,502.89,Cash,1,
4798,2721,Food,258.89,2,693.02,Cash,0,3.0
1700,2311,Other,305.43,2,2186.36,Card,0,3.0
468,4391,Food,301.11,4,8.08,Online,0,
1390,4681,Electronics,383.31,4,638.53,Card,0,4.0
3077,3086,Clothing,299.72,5,2476.78,Online,0,2.0
4123,2547,Food,162.03,3,773.93,Online,0,
2186,2742,Food,433.54,5,1101.14,Card,0,2.0
455,2062,Clothing,57.68,1,201.23,Cash,0,5.0
1395,4219,Clothing,454.49,5,2454.86,Card,0,3.0
2005,3745,Other,82.16,2,846.31,Cash,0,4.0
3369,4127,Clothing,374.67,3,230.96,Cash,1,1.0
4612,4614,Clothing,164.03,3,695.64,Card,0,5.0
605,1070,Food,245.79,1,743.9,Card,0,
2247,3370,Clothing,341.94,3,111.91,Card,0,2.0
2311,1871,Clothing,467.79,2,1660.86,Online,0,5.0
1526,3473,Food,185.13,5,1034.38,Online,1,
4078,4053,Clothing,499.92,1,1709.51,Online,0,1.0
1577,3164,Food,206.68,2,591.12,Card,0,
2786,4192,Books,138.02,1,1702.73,Cash,0,2.0
3854,4107,Clothing,119.08,5,704.17,Online,0,1.0
2296,2389,Other,395.68,2,1918.59,Cash,0,2.0
4849,2849,Food,413.23,1,182.94,Online,0,
2166,3864,Books,22.44,4,67.73,Card,0,4.0
83,3143,Books,36.33,5,131.0,Card,0,4.0
3987,1818,Other,444.44,3,213.66,Card,0,1.0
1475,1409,Clothing,461.43,3,2031.99,Cash,1,2.0
542,3246,Electronics,116.19,3,319.41,Online,0,5.0
4418,2007,Clothing,237.22,2,36.34,Card,0,1.0
2027,4057,Other,391.5,1,361.51,Online,1,
2525,3058,Food,249.79,1,1842.08,Online,0,
4529,2133,Food,319.51,1,1172.28,Cash,0,
400,2903,Electronics,155.3,3,17.49,Cash,0,1.0
1086,4605,Clothing,198.6,4,623.88,Card,0,2.0
4681,4845,Clothing,171.42,2,1126.54,Online,0,2.0
41,2854,Electronics,221.2,4,1957.06,Cash,0,3.0
3155,4762,Clothing,418.85,2,794.44,Online,0,5.0
891,2434,Books,109.22,5,1982.26,Online,0,3.0
3448,1248,Electronics,431.58,1,929.44,Cash,0,5.0
250,2026,Electronics,165.92,2,404.48,Online,0,1.0
2832,1048,Books,157.22,1,371.25,Online,0,1.0
2917,2956,Clothing,300.22,4,326.13,Cash,0,2.0
3398,2286,Electronics,156.02,3,1057.54,Cash,0,4.0
1525,2075,Other,488.25,5,1066.96,Card,0,4.0
330,1785,Food,13.78,3,1012.63,Card,0,
3158,3087,Electronics,384.93,4,1462.9,Cash,0,2.0
4152,2987,Food,335.6,4,1357.53,Cash,0,3.0
1200,3237,Other,70.58,1,1887.48,Card,0,2.0
2481,1248,Clothing,360.59,1,809.73,Card,0,3.0
2797,1250,Electronics,121.7,2,1271.24,Online,0,1.0
1523,2857,Books,321.69,5,1292.48,Cash,1,
94,4157,Books,477.21,3,585.85,Card,1,3.0
626,1199,Clothing,325.83,4,1774.15,Card,0,3.0
3215,4891,Books,18.71,2,193.23,Online,0,4.0
3748,2361,Food,65.34,5,360.74,Online,0,1.0
4169,2447,Electronics,81.69,4,2157.76,Card,0,4.0
1522,1340,Books,6.63,2,803.45,Cash,0,2.0
1428,2414,Electronics,337.27,5,1039.35,Online,0,4.0
1714,4368,Clothing,178.88,4,1134.98,Cash,0,1.0
